,surprisals,prefix,continuation
0,9.336905,I know that your tears signaled an indication that signaled depression<extra_id_0> ,last
1,1.5259569,I know that your tears signaled an indication that signaled depression last<extra_id_0> ,night
2,6.1112056,I remember that we all pitched in to buy the gift that we bought Mary<extra_id_0> ,at
3,1.6800988,I remember that we all pitched in to buy the gift that we bought Mary at<extra_id_0> ,the
4,5.3285093,I remember that we all pitched in to buy the gift that we bought Mary at the<extra_id_0> ,last
5,2.958861,I remember that we all pitched in to buy the gift that we bought Mary at the last<extra_id_0> ,minute
6,4.5419946,The newspaper reported that the critics reviewed the novel that provoked the famous author<extra_id_0> ,in
7,1.5502864,The newspaper reported that the critics reviewed the novel that provoked the famous author in<extra_id_0> ,the
8,4.5275784,The newspaper reported that the critics reviewed the novel that provoked the famous author in the<extra_id_0> ,press
9,8.316933,I know that the family bought the painting that depicted Monet<extra_id_0> ,sometime
10,5.531546,I know that the family bought the painting that depicted Monet sometime<extra_id_0> ,last
11,0.44562054,I know that the family bought the painting that depicted Monet sometime last<extra_id_0> ,year
12,10.292608,You remember that the spy sold the instructions that showed how to operate the submarine<extra_id_0> ,much
13,3.38813,You remember that the spy sold the instructions that showed how to operate the submarine much<extra_id_0> ,to
14,5.15385,You remember that the spy sold the instructions that showed how to operate the submarine much to<extra_id_0> ,our
15,5.134468,You remember that the spy sold the instructions that showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.329435,She told me that he has had an allergy that is caused by peanuts<extra_id_0> ,ever
17,0.020280238,She told me that he has had an allergy that is caused by peanuts ever<extra_id_0> ,since
18,1.560682,She told me that he has had an allergy that is caused by peanuts ever since<extra_id_0> ,he
19,0.26260665,She told me that he has had an allergy that is caused by peanuts ever since he<extra_id_0> ,was
20,4.0367103,She told me that he has had an allergy that is caused by peanuts ever since he was<extra_id_0> ,young
21,8.500284,She knows that the doorman accepted the delivery that shocked Sarah<extra_id_0> ,last
22,4.927333,She knows that the doorman accepted the delivery that shocked Sarah last<extra_id_0> ,Tuesday
23,3.712878,We all remember that the mailman lost the package that Sarah described to Robert<extra_id_0> ,in
24,1.6695216,We all remember that the mailman lost the package that Sarah described to Robert in<extra_id_0> ,the
25,7.5932875,We all remember that the mailman lost the package that Sarah described to Robert in the<extra_id_0> ,holiday
26,7.6726646,We all remember that the mailman lost the package that Sarah described to Robert in the holiday<extra_id_0> ,rush
27,7.9571157,My friend reported that we listened to the symphony that was dedicated to Mozart<extra_id_0> ,yesterday
28,3.2119458,My friend reported that we listened to the symphony that was dedicated to Mozart yesterday<extra_id_0> ,night
29,7.5167623,I have an idea about that I saw the play that delighted the amateur comedian<extra_id_0> ,last
30,1.4728593,I have an idea about that I saw the play that delighted the amateur comedian last<extra_id_0> ,night
31,8.380504,She can guess that my friend wrote a forward that introduced the new manuscript<extra_id_0> ,over
32,1.1715304,She can guess that my friend wrote a forward that introduced the new manuscript over<extra_id_0> ,the
33,2.7526152,She can guess that my friend wrote a forward that introduced the new manuscript over the<extra_id_0> ,weekend
