,surprisals,prefix,continuation
0,8.076098,I know that an indication that signaled depression caused us to recommend therapy<extra_id_0> ,last
1,4.3771853,I know that an indication that signaled depression caused us to recommend therapy last<extra_id_0> ,night
2,5.4329348,I remember that the gift that we bought Mary cost a lot of money<extra_id_0> ,at
3,1.1577803,I remember that the gift that we bought Mary cost a lot of money at<extra_id_0> ,the
4,6.248797,I remember that the gift that we bought Mary cost a lot of money at the<extra_id_0> ,last
5,0.6429677,I remember that the gift that we bought Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.7303717,The newspaper reported that the novel that provoked the famous author received favorable reviews<extra_id_0> ,in
7,0.862413,The newspaper reported that the novel that provoked the famous author received favorable reviews in<extra_id_0> ,the
8,2.69273,The newspaper reported that the novel that provoked the famous author received favorable reviews in the<extra_id_0> ,press
9,7.9356155,I know that the painting that depicted Monet fetched a high price at auction<extra_id_0> ,sometime
10,3.1030488,I know that the painting that depicted Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.38338798,I know that the painting that depicted Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,10.269255,You remember that the instructions that showed how to operate the submarine fell into the furnace<extra_id_0> ,much
13,3.936513,You remember that the instructions that showed how to operate the submarine fell into the furnace much<extra_id_0> ,to
14,3.1019318,You remember that the instructions that showed how to operate the submarine fell into the furnace much to<extra_id_0> ,our
15,3.7256756,You remember that the instructions that showed how to operate the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.3666,She told me that an allergy that is caused by peanuts causes him to avoid dining out<extra_id_0> ,ever
17,1.5948831,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.4667556,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,0.5367497,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,3.872792,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,4.0838146,She knows that the delivery that shocked Sarah arrived around noon<extra_id_0> ,last
22,3.4170938,She knows that the delivery that shocked Sarah arrived around noon last<extra_id_0> ,Tuesday
