,surprisals,prefix,continuation
0,9.538162,I know that your tears signaled an indication which signaled depression<extra_id_0> ,last
1,1.6519544,I know that your tears signaled an indication which signaled depression last<extra_id_0> ,night
2,5.863438,I remember that we all pitched in to buy the gift which we bought Mary<extra_id_0> ,at
3,1.5664256,I remember that we all pitched in to buy the gift which we bought Mary at<extra_id_0> ,the
4,5.0201015,I remember that we all pitched in to buy the gift which we bought Mary at the<extra_id_0> ,last
5,2.3246686,I remember that we all pitched in to buy the gift which we bought Mary at the last<extra_id_0> ,minute
6,4.5768,The newspaper reported that the critics reviewed the novel which provoked the famous author<extra_id_0> ,in
7,1.8672259,The newspaper reported that the critics reviewed the novel which provoked the famous author in<extra_id_0> ,the
8,3.7134292,The newspaper reported that the critics reviewed the novel which provoked the famous author in the<extra_id_0> ,press
9,8.904879,I know that the family bought the painting which depicted Monet<extra_id_0> ,sometime
10,5.787002,I know that the family bought the painting which depicted Monet sometime<extra_id_0> ,last
11,0.41309026,I know that the family bought the painting which depicted Monet sometime last<extra_id_0> ,year
12,10.055092,You remember that the spy sold the instructions which showed how to operate the submarine<extra_id_0> ,much
13,3.2717774,You remember that the spy sold the instructions which showed how to operate the submarine much<extra_id_0> ,to
14,4.7408166,You remember that the spy sold the instructions which showed how to operate the submarine much to<extra_id_0> ,our
15,4.944102,You remember that the spy sold the instructions which showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.698933,She told me that he has had an allergy which is caused by peanuts<extra_id_0> ,ever
17,0.047273755,She told me that he has had an allergy which is caused by peanuts ever<extra_id_0> ,since
18,1.5778685,She told me that he has had an allergy which is caused by peanuts ever since<extra_id_0> ,he
19,0.2768275,She told me that he has had an allergy which is caused by peanuts ever since he<extra_id_0> ,was
20,4.054776,She told me that he has had an allergy which is caused by peanuts ever since he was<extra_id_0> ,young
21,9.166428,She knows that the doorman accepted the delivery which shocked Sarah<extra_id_0> ,last
22,5.13818,She knows that the doorman accepted the delivery which shocked Sarah last<extra_id_0> ,Tuesday
23,3.3746445,We all remember that the mailman lost the package which Sarah described to Robert<extra_id_0> ,in
24,1.6426948,We all remember that the mailman lost the package which Sarah described to Robert in<extra_id_0> ,the
25,7.820665,We all remember that the mailman lost the package which Sarah described to Robert in the<extra_id_0> ,holiday
26,8.973153,We all remember that the mailman lost the package which Sarah described to Robert in the holiday<extra_id_0> ,rush
27,8.450563,My friend reported that we listened to the symphony which was dedicated to Mozart<extra_id_0> ,yesterday
28,3.3174522,My friend reported that we listened to the symphony which was dedicated to Mozart yesterday<extra_id_0> ,night
29,7.288822,I have an idea about that I saw the play which delighted the amateur comedian<extra_id_0> ,last
30,1.1213036,I have an idea about that I saw the play which delighted the amateur comedian last<extra_id_0> ,night
31,8.480975,She can guess that my friend wrote a forward which introduced the new manuscript<extra_id_0> ,over
32,1.1532171,She can guess that my friend wrote a forward which introduced the new manuscript over<extra_id_0> ,the
33,3.8951962,She can guess that my friend wrote a forward which introduced the new manuscript over the<extra_id_0> ,weekend
34,11.820501,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar<extra_id_0> ,every
