,surprisals,prefix,continuation
0,10.062164,I know that your tears signaled an indication<extra_id_0> ,last
1,0.85617876,I know that your tears signaled an indication last<extra_id_0> ,night
2,5.953441,I remember that we all pitched in to buy the gift<extra_id_0> ,at
3,1.3781264,I remember that we all pitched in to buy the gift at<extra_id_0> ,the
4,4.936436,I remember that we all pitched in to buy the gift at the<extra_id_0> ,last
5,0.41682675,I remember that we all pitched in to buy the gift at the last<extra_id_0> ,minute
6,3.2542071,The newspaper reported that the critics reviewed the novel<extra_id_0> ,in
7,1.7954571,The newspaper reported that the critics reviewed the novel in<extra_id_0> ,the
8,3.8728185,The newspaper reported that the critics reviewed the novel in the<extra_id_0> ,press
9,8.214352,I know that the family bought the painting<extra_id_0> ,sometime
10,4.503256,I know that the family bought the painting sometime<extra_id_0> ,last
11,0.33147633,I know that the family bought the painting sometime last<extra_id_0> ,year
12,9.766627,You remember that the spy sold the instructions<extra_id_0> ,much
13,3.8355255,You remember that the spy sold the instructions much<extra_id_0> ,to
14,5.3176994,You remember that the spy sold the instructions much to<extra_id_0> ,our
15,5.0349293,You remember that the spy sold the instructions much to our<extra_id_0> ,regret
16,6.523392,She told me that he has had an allergy<extra_id_0> ,ever
17,0.013234183,She told me that he has had an allergy ever<extra_id_0> ,since
18,2.4653087,She told me that he has had an allergy ever since<extra_id_0> ,he
19,0.29438832,She told me that he has had an allergy ever since he<extra_id_0> ,was
20,4.163618,She told me that he has had an allergy ever since he was<extra_id_0> ,young
21,7.1730494,She knows that the doorman accepted the delivery<extra_id_0> ,last
22,4.112565,She knows that the doorman accepted the delivery last<extra_id_0> ,Tuesday
23,4.3427887,We all remember that the mailman lost the package<extra_id_0> ,in
24,0.95780873,We all remember that the mailman lost the package in<extra_id_0> ,the
25,9.423799,We all remember that the mailman lost the package in the<extra_id_0> ,holiday
26,3.4275527,We all remember that the mailman lost the package in the holiday<extra_id_0> ,rush
27,5.322218,My friend reported that we listened to the symphony<extra_id_0> ,yesterday
28,3.1284971,My friend reported that we listened to the symphony yesterday<extra_id_0> ,night
29,4.906224,I have an idea about that I saw the play<extra_id_0> ,last
30,0.7294926,I have an idea about that I saw the play last<extra_id_0> ,night
31,8.488533,She can guess that my friend wrote a forward<extra_id_0> ,over
32,2.0670211,She can guess that my friend wrote a forward over<extra_id_0> ,the
33,2.2948654,She can guess that my friend wrote a forward over the<extra_id_0> ,weekend
34,12.063912,The newspaper reported that she made the salad dressing from a mix<extra_id_0> ,every
35,3.2018394,The newspaper reported that she made the salad dressing from a mix every<extra_id_0> ,time
36,0.75523007,The newspaper reported that she made the salad dressing from a mix every time<extra_id_0> ,she
37,2.9060984,The newspaper reported that she made the salad dressing from a mix every time she<extra_id_0> ,cooked
38,10.123906,We recall that the blogger drafted a critique<extra_id_0> ,late
39,1.6852944,We recall that the blogger drafted a critique late<extra_id_0> ,in
40,0.52246463,We recall that the blogger drafted a critique late in<extra_id_0> ,the
41,3.6874454,We recall that the blogger drafted a critique late in the<extra_id_0> ,afternoon
42,5.9812074,I remember that the politician wrote a diatribe<extra_id_0> ,yesterday
43,5.25605,I remember that the politician wrote a diatribe yesterday<extra_id_0> ,night
44,6.7549524,Our friend guessed that we saw a picture<extra_id_0> ,yesterday
45,5.906253,Our friend guessed that we saw a picture yesterday<extra_id_0> ,afternoon
46,8.531247,The mayor told me that the newspapers printed a photograph<extra_id_0> ,two
47,1.7442601,The mayor told me that the newspapers printed a photograph two<extra_id_0> ,days
48,1.7767422,The mayor told me that the newspapers printed a photograph two days<extra_id_0> ,after
49,1.2342411,The mayor told me that the newspapers printed a photograph two days after<extra_id_0> ,the
50,7.1155715,The mayor told me that the newspapers printed a photograph two days after the<extra_id_0> ,battle
51,7.471698,My friend remembers that the monk penned a description<extra_id_0> ,over
52,2.1055439,My friend remembers that the monk penned a description over<extra_id_0> ,a
53,2.2903862,My friend remembers that the monk penned a description over a<extra_id_0> ,year
54,0.37946016,My friend remembers that the monk penned a description over a year<extra_id_0> ,ago
55,9.300444,The newspaper said that I picked out the present<extra_id_0> ,while
56,2.4383874,The newspaper said that I picked out the present while<extra_id_0> ,I
57,0.6103343,The newspaper said that I picked out the present while I<extra_id_0> ,was
58,3.7328913,The newspaper said that I picked out the present while I was<extra_id_0> ,on
59,1.1321728,The newspaper said that I picked out the present while I was on<extra_id_0> ,vacation
60,6.938279,Our neighbor said that she won the argument<extra_id_0> ,yesterday
61,5.5230703,My friend told me that he wrote a proposal<extra_id_0> ,last
62,5.8598585,My friend told me that he wrote a proposal last<extra_id_0> ,evening
63,3.4551764,She can not believe that we attended a conference<extra_id_0> ,last
64,5.8643513,She can not believe that we attended a conference last<extra_id_0> ,spring
65,8.743682,I know that your tears signaled<extra_id_0> ,last
66,1.2263772,I know that your tears signaled last<extra_id_0> ,night
67,7.8921185,I remember that we all pitched in to buy<extra_id_0> ,at
68,1.619493,I remember that we all pitched in to buy at<extra_id_0> ,the
69,4.9899073,I remember that we all pitched in to buy at the<extra_id_0> ,last
70,1.7910432,I remember that we all pitched in to buy at the last<extra_id_0> ,minute
71,6.9328585,The newspaper reported that the critics reviewed<extra_id_0> ,in
72,1.7349509,The newspaper reported that the critics reviewed in<extra_id_0> ,the
73,4.308464,The newspaper reported that the critics reviewed in the<extra_id_0> ,press
74,10.980777,I know that the family bought<extra_id_0> ,sometime
75,4.270628,I know that the family bought sometime<extra_id_0> ,last
76,0.38071048,I know that the family bought sometime last<extra_id_0> ,year
77,8.772201,You remember that the spy sold<extra_id_0> ,much
78,5.274584,You remember that the spy sold much<extra_id_0> ,to
79,5.3632455,You remember that the spy sold much to<extra_id_0> ,our
80,8.146531,You remember that the spy sold much to our<extra_id_0> ,regret
