,surprisals,prefix,continuation
0,9.172255,I know that an indication what depression caused us to recommend therapy<extra_id_0> ,last
1,4.516154,I know that an indication what depression caused us to recommend therapy last<extra_id_0> ,night
2,5.846298,I remember that the gift who Mary cost a lot of money<extra_id_0> ,at
3,1.1861763,I remember that the gift who Mary cost a lot of money at<extra_id_0> ,the
4,5.9290376,I remember that the gift who Mary cost a lot of money at the<extra_id_0> ,last
5,1.692551,I remember that the gift who Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.85491,The newspaper reported that the novel who the famous author received favorable reviews<extra_id_0> ,in
7,0.93797076,The newspaper reported that the novel who the famous author received favorable reviews in<extra_id_0> ,the
8,3.2987986,The newspaper reported that the novel who the famous author received favorable reviews in the<extra_id_0> ,press
9,9.071852,I know that the painting who Monet fetched a high price at auction<extra_id_0> ,sometime
10,3.9239469,I know that the painting who Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.44718242,I know that the painting who Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,10.82258,You remember that the instructions what the submarine fell into the furnace<extra_id_0> ,much
13,4.476584,You remember that the instructions what the submarine fell into the furnace much<extra_id_0> ,to
14,4.5436344,You remember that the instructions what the submarine fell into the furnace much to<extra_id_0> ,our
15,6.3978553,You remember that the instructions what the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.240387,She told me that an allergy what peanuts causes him to avoid dining out<extra_id_0> ,ever
17,2.213019,She told me that an allergy what peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.4296873,She told me that an allergy what peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,1.1518207,She told me that an allergy what peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.3099427,She told me that an allergy what peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,5.153102,She knows that the delivery who Sarah arrived around noon<extra_id_0> ,last
22,3.159463,She knows that the delivery who Sarah arrived around noon last<extra_id_0> ,Tuesday
23,4.9199286,We all remember that the package who Robert got lost in the mail<extra_id_0> ,in
24,2.2197626,We all remember that the package who Robert got lost in the mail in<extra_id_0> ,the
