,surprisals,prefix,continuation
0,9.146126,I know that your tears signaled an indication that signaled depression<extra_id_0> ,last
1,1.6120169,I know that your tears signaled an indication that signaled depression last<extra_id_0> ,night
2,5.9079175,I remember that we all pitched in to buy the gift that we bought Mary<extra_id_0> ,at
3,1.5387092,I remember that we all pitched in to buy the gift that we bought Mary at<extra_id_0> ,the
4,5.3159275,I remember that we all pitched in to buy the gift that we bought Mary at the<extra_id_0> ,last
5,3.1045198,I remember that we all pitched in to buy the gift that we bought Mary at the last<extra_id_0> ,minute
6,4.603948,The newspaper reported that the critics reviewed the novel that provoked the famous author<extra_id_0> ,in
7,1.5423769,The newspaper reported that the critics reviewed the novel that provoked the famous author in<extra_id_0> ,the
8,4.768438,The newspaper reported that the critics reviewed the novel that provoked the famous author in the<extra_id_0> ,press
9,8.85387,I know that the family bought the painting that depicted Monet<extra_id_0> ,sometime
10,5.607223,I know that the family bought the painting that depicted Monet sometime<extra_id_0> ,last
11,0.47609043,I know that the family bought the painting that depicted Monet sometime last<extra_id_0> ,year
12,10.543102,You remember that the spy sold the instructions that showed how to operate the submarine<extra_id_0> ,much
13,3.2532928,You remember that the spy sold the instructions that showed how to operate the submarine much<extra_id_0> ,to
14,5.4358087,You remember that the spy sold the instructions that showed how to operate the submarine much to<extra_id_0> ,our
15,5.11896,You remember that the spy sold the instructions that showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.430828,She told me that he has had an allergy that is caused by peanuts<extra_id_0> ,ever
17,0.023832379,She told me that he has had an allergy that is caused by peanuts ever<extra_id_0> ,since
18,1.6221315,She told me that he has had an allergy that is caused by peanuts ever since<extra_id_0> ,he
19,0.28124675,She told me that he has had an allergy that is caused by peanuts ever since he<extra_id_0> ,was
20,4.306752,She told me that he has had an allergy that is caused by peanuts ever since he was<extra_id_0> ,young
21,7.9970207,She knows that the doorman accepted the delivery that shocked Sarah<extra_id_0> ,last
22,4.9076133,She knows that the doorman accepted the delivery that shocked Sarah last<extra_id_0> ,Tuesday
23,3.421703,We all remember that the mailman lost the package that Sarah described to Robert<extra_id_0> ,in
24,1.6241264,We all remember that the mailman lost the package that Sarah described to Robert in<extra_id_0> ,the
25,7.6517816,We all remember that the mailman lost the package that Sarah described to Robert in the<extra_id_0> ,holiday
26,7.604806,We all remember that the mailman lost the package that Sarah described to Robert in the holiday<extra_id_0> ,rush
27,7.891622,My friend reported that we listened to the symphony that was dedicated to Mozart<extra_id_0> ,yesterday
28,3.364719,My friend reported that we listened to the symphony that was dedicated to Mozart yesterday<extra_id_0> ,night
29,7.5435505,I have an idea about that I saw the play that delighted the amateur comedian<extra_id_0> ,last
30,1.6090481,I have an idea about that I saw the play that delighted the amateur comedian last<extra_id_0> ,night
31,8.337899,She can guess that my friend wrote a forward that introduced the new manuscript<extra_id_0> ,over
32,1.2040755,She can guess that my friend wrote a forward that introduced the new manuscript over<extra_id_0> ,the
33,2.9271014,She can guess that my friend wrote a forward that introduced the new manuscript over the<extra_id_0> ,weekend
34,12.056963,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar<extra_id_0> ,every
35,1.7989206,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every<extra_id_0> ,time
36,0.52922237,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every time<extra_id_0> ,she
37,2.5237846,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every time she<extra_id_0> ,cooked
38,11.45523,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry<extra_id_0> ,late
39,1.542516,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late<extra_id_0> ,in
40,0.94245255,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late in<extra_id_0> ,the
41,5.502176,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late in the<extra_id_0> ,afternoon
42,8.248145,I remember that the politician wrote a diatribe that criticized the mayor<extra_id_0> ,yesterday
43,4.029855,I remember that the politician wrote a diatribe that criticized the mayor yesterday<extra_id_0> ,night
44,9.108261,Our friend guessed that we saw a picture that showed the convict<extra_id_0> ,yesterday
45,5.1598177,Our friend guessed that we saw a picture that showed the convict yesterday<extra_id_0> ,afternoon
46,7.3376036,The mayor told me that the newspapers printed a photograph that shocked the public<extra_id_0> ,two
47,1.1088924,The mayor told me that the newspapers printed a photograph that shocked the public two<extra_id_0> ,days
48,1.3515515,The mayor told me that the newspapers printed a photograph that shocked the public two days<extra_id_0> ,after
49,0.87171,The mayor told me that the newspapers printed a photograph that shocked the public two days after<extra_id_0> ,the
50,7.324833,The mayor told me that the newspapers printed a photograph that shocked the public two days after the<extra_id_0> ,battle
51,8.156305,My friend remembers that the monk penned a description that mocked abbey life<extra_id_0> ,over
52,2.193324,My friend remembers that the monk penned a description that mocked abbey life over<extra_id_0> ,a
53,3.1624742,My friend remembers that the monk penned a description that mocked abbey life over a<extra_id_0> ,year
54,0.42141494,My friend remembers that the monk penned a description that mocked abbey life over a year<extra_id_0> ,ago
55,7.5775294,The newspaper said that I picked out the present that we gave Simon<extra_id_0> ,while
56,1.9436562,The newspaper said that I picked out the present that we gave Simon while<extra_id_0> ,I
57,0.64242774,The newspaper said that I picked out the present that we gave Simon while I<extra_id_0> ,was
58,3.1930072,The newspaper said that I picked out the present that we gave Simon while I was<extra_id_0> ,on
59,2.2708538,The newspaper said that I picked out the present that we gave Simon while I was on<extra_id_0> ,vacation
60,9.336347,Our neighbor said that she won the argument that concerned childcare<extra_id_0> ,yesterday
61,7.30056,My friend told me that he wrote a proposal that he will deliver to the board<extra_id_0> ,last
62,5.6181126,My friend told me that he wrote a proposal that he will deliver to the board last<extra_id_0> ,evening
63,6.87391,She can not believe that we attended a conference that popularized cell evolution<extra_id_0> ,last
64,4.9710774,She can not believe that we attended a conference that popularized cell evolution last<extra_id_0> ,spring
65,9.087133,I know that your tears signaled an indication that signaled<extra_id_0> ,last
