,surprisals,prefix,continuation
0,8.624191,I know that an indication caused us to recommend therapy<extra_id_0> ,last
1,4.1710176,I know that an indication caused us to recommend therapy last<extra_id_0> ,night
2,5.3198075,I remember that the gift cost a lot of money<extra_id_0> ,at
3,0.90871984,I remember that the gift cost a lot of money at<extra_id_0> ,the
4,5.829107,I remember that the gift cost a lot of money at the<extra_id_0> ,last
5,1.0377215,I remember that the gift cost a lot of money at the last<extra_id_0> ,minute
6,3.526745,The newspaper reported that the novel received favorable reviews<extra_id_0> ,in
7,1.4448155,The newspaper reported that the novel received favorable reviews in<extra_id_0> ,the
8,3.345357,The newspaper reported that the novel received favorable reviews in the<extra_id_0> ,press
9,8.496796,I know that the painting fetched a high price at auction<extra_id_0> ,sometime
10,2.713421,I know that the painting fetched a high price at auction sometime<extra_id_0> ,last
11,0.41990143,I know that the painting fetched a high price at auction sometime last<extra_id_0> ,year
12,10.719269,You remember that the instructions fell into the furnace<extra_id_0> ,much
13,4.8839517,You remember that the instructions fell into the furnace much<extra_id_0> ,to
14,2.8526695,You remember that the instructions fell into the furnace much to<extra_id_0> ,our
15,4.490736,You remember that the instructions fell into the furnace much to our<extra_id_0> ,regret
16,8.893346,She told me that an allergy causes him to avoid dining out<extra_id_0> ,ever
17,1.730295,She told me that an allergy causes him to avoid dining out ever<extra_id_0> ,since
18,2.9216585,She told me that an allergy causes him to avoid dining out ever since<extra_id_0> ,he
19,0.5286661,She told me that an allergy causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.194901,She told me that an allergy causes him to avoid dining out ever since he was<extra_id_0> ,young
21,4.9744473,She knows that the delivery arrived around noon<extra_id_0> ,last
22,3.5759475,She knows that the delivery arrived around noon last<extra_id_0> ,Tuesday
23,5.5974045,We all remember that the package got lost in the mail<extra_id_0> ,in
24,1.5815653,We all remember that the package got lost in the mail in<extra_id_0> ,the
25,8.150954,We all remember that the package got lost in the mail in the<extra_id_0> ,holiday
26,5.1874084,We all remember that the package got lost in the mail in the holiday<extra_id_0> ,rush
27,7.9569073,My friend reported that the symphony moved my mother to tears<extra_id_0> ,yesterday
28,2.5809658,My friend reported that the symphony moved my mother to tears yesterday<extra_id_0> ,night
29,6.6963463,I have an idea about that the play upset me<extra_id_0> ,last
30,1.1383901,I have an idea about that the play upset me last<extra_id_0> ,night
31,7.9403114,She can guess that a forward claimed that Elvis is still alive<extra_id_0> ,over
32,1.5885913,She can guess that a forward claimed that Elvis is still alive over<extra_id_0> ,the
33,2.0701709,She can guess that a forward claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,10.47571,The newspaper reported that a mix was used for the salad dressing<extra_id_0> ,every
35,2.9576154,The newspaper reported that a mix was used for the salad dressing every<extra_id_0> ,time
36,4.240679,The newspaper reported that a mix was used for the salad dressing every time<extra_id_0> ,she
37,3.8036442,The newspaper reported that a mix was used for the salad dressing every time she<extra_id_0> ,cooked
38,9.373931,We recall that a critique found support online<extra_id_0> ,late
39,2.3258288,We recall that a critique found support online late<extra_id_0> ,in
40,0.92733705,We recall that a critique found support online late in<extra_id_0> ,the
41,3.4118953,We recall that a critique found support online late in the<extra_id_0> ,afternoon
42,5.1877575,I remember that a diatribe was published in the local newspaper<extra_id_0> ,yesterday
43,4.277666,I remember that a diatribe was published in the local newspaper yesterday<extra_id_0> ,night
44,4.8462934,Our friend guessed that a picture appeared in the newspaper<extra_id_0> ,yesterday
45,5.4040556,Our friend guessed that a picture appeared in the newspaper yesterday<extra_id_0> ,afternoon
46,7.7159376,The mayor told me that a photograph was taken by the war correspondent<extra_id_0> ,two
47,1.5674536,The mayor told me that a photograph was taken by the war correspondent two<extra_id_0> ,days
48,1.6585059,The mayor told me that a photograph was taken by the war correspondent two days<extra_id_0> ,after
49,0.62757015,The mayor told me that a photograph was taken by the war correspondent two days after<extra_id_0> ,the
50,4.491501,The mayor told me that a photograph was taken by the war correspondent two days after the<extra_id_0> ,battle
51,7.755966,My friend remembers that a description was disliked by the bishop<extra_id_0> ,over
52,2.1993895,My friend remembers that a description was disliked by the bishop over<extra_id_0> ,a
53,3.3199975,My friend remembers that a description was disliked by the bishop over a<extra_id_0> ,year
54,0.392461,My friend remembers that a description was disliked by the bishop over a year<extra_id_0> ,ago
55,9.937386,The newspaper said that the present was imported from Italy<extra_id_0> ,while
56,6.2541656,The newspaper said that the present was imported from Italy while<extra_id_0> ,I
57,3.5378854,The newspaper said that the present was imported from Italy while I<extra_id_0> ,was
58,4.049365,The newspaper said that the present was imported from Italy while I was<extra_id_0> ,on
59,0.98980904,The newspaper said that the present was imported from Italy while I was on<extra_id_0> ,vacation
