,surprisals,prefix,continuation
0,7.9525275,I know that an indication of depression caused us to recommend therapy<extra_id_0> ,last
1,4.183488,I know that an indication of depression caused us to recommend therapy last<extra_id_0> ,night
2,5.4152074,I remember that the gift for Mary cost a lot of money<extra_id_0> ,at
3,1.0008947,I remember that the gift for Mary cost a lot of money at<extra_id_0> ,the
4,6.609681,I remember that the gift for Mary cost a lot of money at the<extra_id_0> ,last
5,0.4280329,I remember that the gift for Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.6045444,The newspaper reported that the novel by the famous author received favorable reviews<extra_id_0> ,in
7,0.79253024,The newspaper reported that the novel by the famous author received favorable reviews in<extra_id_0> ,the
8,3.108523,The newspaper reported that the novel by the famous author received favorable reviews in the<extra_id_0> ,press
9,8.182005,I know that the painting by Monet fetched a high price at auction<extra_id_0> ,sometime
10,3.1962426,I know that the painting by Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.40621307,I know that the painting by Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,10.1489525,You remember that the instructions for the submarine fell into the furnace<extra_id_0> ,much
13,4.390626,You remember that the instructions for the submarine fell into the furnace much<extra_id_0> ,to
14,2.5680041,You remember that the instructions for the submarine fell into the furnace much to<extra_id_0> ,our
15,4.0494413,You remember that the instructions for the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.255066,She told me that an allergy to peanuts causes him to avoid dining out<extra_id_0> ,ever
17,1.748596,She told me that an allergy to peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.9651997,She told me that an allergy to peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,0.67558706,She told me that an allergy to peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.215807,She told me that an allergy to peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,4.242203,She knows that the delivery for Sarah arrived around noon<extra_id_0> ,last
22,3.2920063,She knows that the delivery for Sarah arrived around noon last<extra_id_0> ,Tuesday
23,4.7373548,We all remember that the package for Robert got lost in the mail<extra_id_0> ,in
24,2.0357718,We all remember that the package for Robert got lost in the mail in<extra_id_0> ,the
25,7.7841644,We all remember that the package for Robert got lost in the mail in the<extra_id_0> ,holiday
26,5.16201,We all remember that the package for Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,7.4656396,My friend reported that the symphony by Mozart moved my mother to tears<extra_id_0> ,yesterday
28,3.2606664,My friend reported that the symphony by Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,6.35224,I have an idea about that the play by the amateur comedian upset me<extra_id_0> ,last
30,1.0223753,I have an idea about that the play by the amateur comedian upset me last<extra_id_0> ,night
31,8.063451,She can guess that a forward for the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.5565727,She can guess that a forward for the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,4.160698,She can guess that a forward for the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,10.960888,The newspaper reported that a mix of oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,2.776881,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every<extra_id_0> ,time
36,4.2406597,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
37,3.6009617,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
38,8.118742,We recall that a critique of the fossil fuel industry found support online<extra_id_0> ,late
39,3.2559323,We recall that a critique of the fossil fuel industry found support online late<extra_id_0> ,in
40,1.5613807,We recall that a critique of the fossil fuel industry found support online late in<extra_id_0> ,the
41,4.3156896,We recall that a critique of the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
42,4.446375,I remember that a diatribe against the mayor was published in the local newspaper<extra_id_0> ,yesterday
43,4.0353665,I remember that a diatribe against the mayor was published in the local newspaper yesterday<extra_id_0> ,night
44,5.5581245,Our friend guessed that a picture of the convict appeared in the newspaper<extra_id_0> ,yesterday
45,4.994457,Our friend guessed that a picture of the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
46,7.409517,The mayor told me that a photograph of the general was taken by the war correspondent<extra_id_0> ,two
47,1.5731695,The mayor told me that a photograph of the general was taken by the war correspondent two<extra_id_0> ,days
48,1.9036621,The mayor told me that a photograph of the general was taken by the war correspondent two days<extra_id_0> ,after
49,0.77081865,The mayor told me that a photograph of the general was taken by the war correspondent two days after<extra_id_0> ,the
50,3.928554,The mayor told me that a photograph of the general was taken by the war correspondent two days after the<extra_id_0> ,battle
51,7.6337223,My friend remembers that a description of abbey life was disliked by the bishop<extra_id_0> ,over
52,2.2873034,My friend remembers that a description of abbey life was disliked by the bishop over<extra_id_0> ,a
53,2.7646372,My friend remembers that a description of abbey life was disliked by the bishop over a<extra_id_0> ,year
54,0.5008681,My friend remembers that a description of abbey life was disliked by the bishop over a year<extra_id_0> ,ago
55,9.417928,The newspaper said that the present for Simon was imported from Italy<extra_id_0> ,while
56,5.3685827,The newspaper said that the present for Simon was imported from Italy while<extra_id_0> ,I
57,3.1974602,The newspaper said that the present for Simon was imported from Italy while I<extra_id_0> ,was
58,3.9231281,The newspaper said that the present for Simon was imported from Italy while I was<extra_id_0> ,on
59,1.6726674,The newspaper said that the present for Simon was imported from Italy while I was on<extra_id_0> ,vacation
60,7.831191,Our neighbor said that the argument about childcare tore their marriage apart<extra_id_0> ,yesterday
61,8.964084,My friend told me that a proposal for the board suggested increasing employe benefits<extra_id_0> ,last
62,7.313324,My friend told me that a proposal for the board suggested increasing employe benefits last<extra_id_0> ,evening
63,5.7720103,She can not believe that a conference on cell evolution took place downtown<extra_id_0> ,last
64,5.109658,She can not believe that a conference on cell evolution took place downtown last<extra_id_0> ,spring
65,8.829261,I know that an indication of caused us to recommend therapy<extra_id_0> ,last
66,4.0712433,I know that an indication of caused us to recommend therapy last<extra_id_0> ,night
67,5.5157223,I remember that the gift for cost a lot of money<extra_id_0> ,at
