,surprisals,prefix,continuation
0,8.565246,I know that your tears signaled an indication that signaled depression<extra_id_0> ,last
1,2.0089297,I know that your tears signaled an indication that signaled depression last<extra_id_0> ,night
2,5.501319,I remember that we all pitched in to buy the gift that we bought Mary<extra_id_0> ,at
3,1.3654577,I remember that we all pitched in to buy the gift that we bought Mary at<extra_id_0> ,the
4,5.2644434,I remember that we all pitched in to buy the gift that we bought Mary at the<extra_id_0> ,last
5,2.4262164,I remember that we all pitched in to buy the gift that we bought Mary at the last<extra_id_0> ,minute
6,4.451091,The newspaper reported that the critics reviewed the novel that provoked the famous author<extra_id_0> ,in
7,1.6025374,The newspaper reported that the critics reviewed the novel that provoked the famous author in<extra_id_0> ,the
8,4.7208037,The newspaper reported that the critics reviewed the novel that provoked the famous author in the<extra_id_0> ,press
9,8.976786,I know that the family bought the painting that depicted Monet<extra_id_0> ,sometime
10,5.566372,I know that the family bought the painting that depicted Monet sometime<extra_id_0> ,last
11,0.40282097,I know that the family bought the painting that depicted Monet sometime last<extra_id_0> ,year
12,10.34228,You remember that the spy sold the instructions that showed how to operate the submarine<extra_id_0> ,much
13,3.0762992,You remember that the spy sold the instructions that showed how to operate the submarine much<extra_id_0> ,to
14,5.4257674,You remember that the spy sold the instructions that showed how to operate the submarine much to<extra_id_0> ,our
15,6.1897807,You remember that the spy sold the instructions that showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.624249,She told me that he has had an allergy that is caused by peanuts<extra_id_0> ,ever
17,0.040248238,She told me that he has had an allergy that is caused by peanuts ever<extra_id_0> ,since
18,1.6237749,She told me that he has had an allergy that is caused by peanuts ever since<extra_id_0> ,he
19,0.37071675,She told me that he has had an allergy that is caused by peanuts ever since he<extra_id_0> ,was
20,4.783585,She told me that he has had an allergy that is caused by peanuts ever since he was<extra_id_0> ,young
21,7.6025906,She knows that the doorman accepted the delivery that shocked Sarah<extra_id_0> ,last
22,5.0973444,She knows that the doorman accepted the delivery that shocked Sarah last<extra_id_0> ,Tuesday
23,3.2305994,We all remember that the mailman lost the package that Sarah described to Robert<extra_id_0> ,in
