,surprisals,prefix,continuation
0,8.176787,I know that your tears signaled an indication of depression<extra_id_0> ,last
1,1.5079534,I know that your tears signaled an indication of depression last<extra_id_0> ,night
2,5.2295456,I remember that we all pitched in to buy the gift for Mary<extra_id_0> ,at
3,1.2830095,I remember that we all pitched in to buy the gift for Mary at<extra_id_0> ,the
4,5.1584206,I remember that we all pitched in to buy the gift for Mary at the<extra_id_0> ,last
5,1.2834878,I remember that we all pitched in to buy the gift for Mary at the last<extra_id_0> ,minute
6,3.995618,The newspaper reported that the critics reviewed the novel by the famous author<extra_id_0> ,in
7,1.4569993,The newspaper reported that the critics reviewed the novel by the famous author in<extra_id_0> ,the
8,4.521257,The newspaper reported that the critics reviewed the novel by the famous author in the<extra_id_0> ,press
9,8.537835,I know that the family bought the painting by Monet<extra_id_0> ,sometime
10,5.65536,I know that the family bought the painting by Monet sometime<extra_id_0> ,last
11,0.37070438,I know that the family bought the painting by Monet sometime last<extra_id_0> ,year
12,9.484439,You remember that the spy sold the instructions for the submarine<extra_id_0> ,much
13,2.6318474,You remember that the spy sold the instructions for the submarine much<extra_id_0> ,to
14,4.5993905,You remember that the spy sold the instructions for the submarine much to<extra_id_0> ,our
15,4.4331417,You remember that the spy sold the instructions for the submarine much to our<extra_id_0> ,regret
16,5.7040443,She told me that he has had an allergy to peanuts<extra_id_0> ,ever
17,0.019396525,She told me that he has had an allergy to peanuts ever<extra_id_0> ,since
18,1.9241184,She told me that he has had an allergy to peanuts ever since<extra_id_0> ,he
19,0.39543384,She told me that he has had an allergy to peanuts ever since he<extra_id_0> ,was
20,4.6156383,She told me that he has had an allergy to peanuts ever since he was<extra_id_0> ,young
21,6.2239604,She knows that the doorman accepted the delivery for Sarah<extra_id_0> ,last
22,4.4713645,She knows that the doorman accepted the delivery for Sarah last<extra_id_0> ,Tuesday
23,4.489538,We all remember that the mailman lost the package for Robert<extra_id_0> ,in
24,1.2025023,We all remember that the mailman lost the package for Robert in<extra_id_0> ,the
25,7.922795,We all remember that the mailman lost the package for Robert in the<extra_id_0> ,holiday
26,4.3832936,We all remember that the mailman lost the package for Robert in the holiday<extra_id_0> ,rush
27,5.2411327,My friend reported that we listened to the symphony by Mozart<extra_id_0> ,yesterday
28,4.3012486,My friend reported that we listened to the symphony by Mozart yesterday<extra_id_0> ,night
29,7.0957055,I have an idea about that I saw the play by the amateur comedian<extra_id_0> ,last
30,1.0326786,I have an idea about that I saw the play by the amateur comedian last<extra_id_0> ,night
31,8.656751,She can guess that my friend wrote a forward for the new manuscript<extra_id_0> ,over
32,1.1030653,She can guess that my friend wrote a forward for the new manuscript over<extra_id_0> ,the
33,2.5751288,She can guess that my friend wrote a forward for the new manuscript over the<extra_id_0> ,weekend
34,11.203378,The newspaper reported that she made the salad dressing from a mix of oil and vinegar<extra_id_0> ,every
35,2.8394048,The newspaper reported that she made the salad dressing from a mix of oil and vinegar every<extra_id_0> ,time
36,0.3294623,The newspaper reported that she made the salad dressing from a mix of oil and vinegar every time<extra_id_0> ,she
37,2.8763528,The newspaper reported that she made the salad dressing from a mix of oil and vinegar every time she<extra_id_0> ,cooked
38,9.210646,We recall that the blogger drafted a critique of the fossil fuel industry<extra_id_0> ,late
39,1.4734038,We recall that the blogger drafted a critique of the fossil fuel industry late<extra_id_0> ,in
40,0.956249,We recall that the blogger drafted a critique of the fossil fuel industry late in<extra_id_0> ,the
41,5.1794286,We recall that the blogger drafted a critique of the fossil fuel industry late in the<extra_id_0> ,afternoon
42,6.3548694,I remember that the politician wrote a diatribe against the mayor<extra_id_0> ,yesterday
