,surprisals,prefix,continuation
0,6.6912193,The teacher realized that the student accepted before Christmas studied for the test<extra_id_0> ,with
1,5.7741985,The teacher realized that the student accepted before Christmas studied for the test with<extra_id_0> ,great
2,2.5875247,The teacher realized that the student accepted before Christmas studied for the test with great<extra_id_0> ,enthusiasm
3,2.3258677,The policeman discovered that the convict captured after investigation smuggled a gun<extra_id_0> ,into
4,0.68702215,The policeman discovered that the convict captured after investigation smuggled a gun into<extra_id_0> ,the
5,3.0354545,The policeman discovered that the convict captured after investigation smuggled a gun into the<extra_id_0> ,prison
6,4.690794,The shop owner realized that the waiter hired before curfew placed a candle<extra_id_0> ,near
7,0.63054013,The shop owner realized that the waiter hired before curfew placed a candle near<extra_id_0> ,the
8,2.955924,The shop owner realized that the waiter hired before curfew placed a candle near the<extra_id_0> ,table
9,5.9626164,The committee asked that the banker promoted after the meeting sold a mortgage<extra_id_0> ,with
10,1.8038073,The committee asked that the banker promoted after the meeting sold a mortgage with<extra_id_0> ,faulty
11,3.7878942,The committee asked that the banker promoted after the meeting sold a mortgage with faulty<extra_id_0> ,credit
12,4.784154,The first mate said that the sailor killed after the departure hauled a line<extra_id_0> ,with
13,6.03217,The first mate said that the sailor killed after the departure hauled a line with<extra_id_0> ,all
14,3.406939,The first mate said that the sailor killed after the departure hauled a line with all<extra_id_0> ,his
15,8.797678,The first mate said that the sailor killed after the departure hauled a line with all his<extra_id_0> ,might
16,4.103457,The newspaper said that the soccer player injured before the game scored a goal<extra_id_0> ,during
17,0.24205749,The newspaper said that the soccer player injured before the game scored a goal during<extra_id_0> ,the
18,7.42949,The newspaper said that the soccer player injured before the game scored a goal during the<extra_id_0> ,championship
19,3.5582516,The husband saw that the maid fired after the recession broke a vase<extra_id_0> ,in
20,1.015099,The husband saw that the maid fired after the recession broke a vase in<extra_id_0> ,the
21,8.093348,The husband saw that the maid fired after the recession broke a vase in the<extra_id_0> ,hallway
22,5.2156453,The administrator discovered that the students taught before the pandemic wrote about philosophy<extra_id_0> ,for
23,4.7810836,The administrator discovered that the students taught before the pandemic wrote about philosophy for<extra_id_0> ,their
24,7.098144,The administrator discovered that the students taught before the pandemic wrote about philosophy for their<extra_id_0> ,term
25,4.115657,The administrator discovered that the students taught before the pandemic wrote about philosophy for their term<extra_id_0> ,paper
26,1.4928513,My mother recalled that the fireman honored after the flood rescued her cat<extra_id_0> ,from
27,1.1460276,My mother recalled that the fireman honored after the flood rescued her cat from<extra_id_0> ,the
28,5.112126,My mother recalled that the fireman honored after the flood rescued her cat from the<extra_id_0> ,burning
29,2.4072423,My mother recalled that the fireman honored after the flood rescued her cat from the burning<extra_id_0> ,building
30,4.870435,Our friend said that the customer served after the campaign bought the new car<extra_id_0> ,on
31,6.523777,Our friend said that the customer served after the campaign bought the new car on<extra_id_0> ,credit
32,4.175636,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve<extra_id_0> ,before
33,1.655258,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve before<extra_id_0> ,the
34,4.5487127,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve before the<extra_id_0> ,match
35,5.789708,Your father noticed that the author recognized after the event signed a copy of his book<extra_id_0> ,after
36,1.054549,Your father noticed that the author recognized after the event signed a copy of his book after<extra_id_0> ,the
37,5.4872084,Your father noticed that the author recognized after the event signed a copy of his book after the<extra_id_0> ,reading
38,4.727038,The report described that the zoo keeper fired after the incident lost track of a kangaroo<extra_id_0> ,at
39,0.5117711,The report described that the zoo keeper fired after the incident lost track of a kangaroo at<extra_id_0> ,the
40,2.7059093,The report described that the zoo keeper fired after the incident lost track of a kangaroo at the<extra_id_0> ,zoo
41,5.89025,The reporter said that the citizens protected after the war talked about a new bill<extra_id_0> ,at
42,0.6834517,The reporter said that the citizens protected after the war talked about a new bill at<extra_id_0> ,the
43,5.540334,The reporter said that the citizens protected after the war talked about a new bill at the<extra_id_0> ,town
44,1.4805291,The reporter said that the citizens protected after the war talked about a new bill at the town<extra_id_0> ,hall
45,3.3582857,The reporter said that the citizens protected after the war talked about a new bill at the town hall<extra_id_0> ,meeting
46,4.1517096,The assistant realized that the nurse tested before the surgery comforted the patient<extra_id_0> ,in
47,1.3430377,The assistant realized that the nurse tested before the surgery comforted the patient in<extra_id_0> ,the
48,7.1412506,The assistant realized that the nurse tested before the surgery comforted the patient in the<extra_id_0> ,waiting
49,0.16673616,The assistant realized that the nurse tested before the surgery comforted the patient in the waiting<extra_id_0> ,room
50,2.889855,Your friend said that the librarian paid after the demonstration placed the book<extra_id_0> ,on
51,0.84646213,Your friend said that the librarian paid after the demonstration placed the book on<extra_id_0> ,the
52,7.5261645,Your friend said that the librarian paid after the demonstration placed the book on the<extra_id_0> ,wrong
53,3.381911,Your friend said that the librarian paid after the demonstration placed the book on the wrong<extra_id_0> ,shelf
54,9.233523,The witness realized that the lawyers hired after the probation shredded documents<extra_id_0> ,late
55,3.7747054,The witness realized that the lawyers hired after the probation shredded documents late<extra_id_0> ,at
56,2.0827868,The witness realized that the lawyers hired after the probation shredded documents late at<extra_id_0> ,night
57,5.36007,The article said that the chef praised before the night shift prepared the soup<extra_id_0> ,before
58,1.7452464,The article said that the chef praised before the night shift prepared the soup before<extra_id_0> ,the
59,3.2965221,The article said that the chef praised before the night shift prepared the soup before the<extra_id_0> ,dinner
60,7.832112,The article said that the chef praised before the night shift prepared the soup before the dinner<extra_id_0> ,rush
61,4.9740686,The insurance company concluded that the taxi driver interviewed after the accident hit the deer<extra_id_0> ,while
62,1.5255892,The insurance company concluded that the taxi driver interviewed after the accident hit the deer while<extra_id_0> ,driving
63,12.139544,The insurance company concluded that the taxi driver interviewed after the accident hit the deer while driving<extra_id_0> ,casually
64,6.7449236,The museum director realized that the burglar caught after the chase stole the painting<extra_id_0> ,last
65,3.3280776,The museum director realized that the burglar caught after the chase stole the painting last<extra_id_0> ,night
66,7.6571054,The teacher realized that the student accepted before Christmas studied for<extra_id_0> ,with
67,6.1676893,The teacher realized that the student accepted before Christmas studied for with<extra_id_0> ,great
68,2.4893928,The teacher realized that the student accepted before Christmas studied for with great<extra_id_0> ,enthusiasm
69,4.895423,The policeman discovered that the convict captured after investigation smuggled<extra_id_0> ,into
70,1.1626103,The policeman discovered that the convict captured after investigation smuggled into<extra_id_0> ,the
71,3.3833213,The policeman discovered that the convict captured after investigation smuggled into the<extra_id_0> ,prison
72,9.3684635,The shop owner realized that the waiter hired before curfew placed<extra_id_0> ,near
73,0.80750406,The shop owner realized that the waiter hired before curfew placed near<extra_id_0> ,the
74,5.2574306,The shop owner realized that the waiter hired before curfew placed near the<extra_id_0> ,table
75,7.0529037,The committee asked that the banker promoted after the meeting sold<extra_id_0> ,with
76,2.059417,The committee asked that the banker promoted after the meeting sold with<extra_id_0> ,faulty
77,3.9972906,The committee asked that the banker promoted after the meeting sold with faulty<extra_id_0> ,credit
78,5.6126637,The first mate said that the sailor killed after the departure hauled<extra_id_0> ,with
79,5.4944644,The first mate said that the sailor killed after the departure hauled with<extra_id_0> ,all
80,2.965808,The first mate said that the sailor killed after the departure hauled with all<extra_id_0> ,his
81,8.606997,The first mate said that the sailor killed after the departure hauled with all his<extra_id_0> ,might
82,7.7696548,The newspaper said that the soccer player injured before the game scored<extra_id_0> ,during
83,0.3935085,The newspaper said that the soccer player injured before the game scored during<extra_id_0> ,the
84,7.199619,The newspaper said that the soccer player injured before the game scored during the<extra_id_0> ,championship
85,2.8690653,The husband saw that the maid fired after the recession broke<extra_id_0> ,in
86,2.190701,The husband saw that the maid fired after the recession broke in<extra_id_0> ,the
87,10.237107,The husband saw that the maid fired after the recession broke in the<extra_id_0> ,hallway
88,7.440881,The administrator discovered that the students taught before the pandemic wrote about<extra_id_0> ,for
89,4.3239193,The administrator discovered that the students taught before the pandemic wrote about for<extra_id_0> ,their
90,7.836237,The administrator discovered that the students taught before the pandemic wrote about for their<extra_id_0> ,term
91,5.6337986,The administrator discovered that the students taught before the pandemic wrote about for their term<extra_id_0> ,paper
92,4.797152,My mother recalled that the fireman honored after the flood rescued<extra_id_0> ,from
93,1.036053,My mother recalled that the fireman honored after the flood rescued from<extra_id_0> ,the
94,6.430521,My mother recalled that the fireman honored after the flood rescued from the<extra_id_0> ,burning
95,4.4312806,My mother recalled that the fireman honored after the flood rescued from the burning<extra_id_0> ,building
96,5.71658,Our friend said that the customer served after the campaign bought<extra_id_0> ,on
97,7.0230594,Our friend said that the customer served after the campaign bought on<extra_id_0> ,credit
98,8.7597885,The memoir recounted that the tennis player trained before the Olympics was thinking about<extra_id_0> ,before
99,1.1339235,The memoir recounted that the tennis player trained before the Olympics was thinking about before<extra_id_0> ,the
100,6.3629966,The memoir recounted that the tennis player trained before the Olympics was thinking about before the<extra_id_0> ,match
101,6.9350414,Your father noticed that the author recognized after the event signed<extra_id_0> ,after
102,1.2704827,Your father noticed that the author recognized after the event signed after<extra_id_0> ,the
103,6.53408,Your father noticed that the author recognized after the event signed after the<extra_id_0> ,reading
104,7.9754286,The report described that the zoo keeper fired after the incident lost track of<extra_id_0> ,at
105,2.5311425,The report described that the zoo keeper fired after the incident lost track of at<extra_id_0> ,the
106,2.795582,The report described that the zoo keeper fired after the incident lost track of at the<extra_id_0> ,zoo
