,surprisals,prefix,continuation
0,7.895089,I know that an indication caused us to recommend therapy<extra_id_0> ,last
1,4.191505,I know that an indication caused us to recommend therapy last<extra_id_0> ,night
2,5.268549,I remember that the gift cost a lot of money<extra_id_0> ,at
3,0.8746286,I remember that the gift cost a lot of money at<extra_id_0> ,the
4,5.7057114,I remember that the gift cost a lot of money at the<extra_id_0> ,last
5,1.3407474,I remember that the gift cost a lot of money at the last<extra_id_0> ,minute
6,2.7144527,The newspaper reported that the novel received favorable reviews<extra_id_0> ,in
7,0.8547989,The newspaper reported that the novel received favorable reviews in<extra_id_0> ,the
8,3.4804652,The newspaper reported that the novel received favorable reviews in the<extra_id_0> ,press
9,8.959057,I know that the painting fetched a high price at auction<extra_id_0> ,sometime
10,2.5861094,I know that the painting fetched a high price at auction sometime<extra_id_0> ,last
11,0.41206646,I know that the painting fetched a high price at auction sometime last<extra_id_0> ,year
12,9.893688,You remember that the instructions fell into the furnace<extra_id_0> ,much
13,4.177579,You remember that the instructions fell into the furnace much<extra_id_0> ,to
14,3.1946926,You remember that the instructions fell into the furnace much to<extra_id_0> ,our
15,5.408847,You remember that the instructions fell into the furnace much to our<extra_id_0> ,regret
16,8.600265,She told me that an allergy causes him to avoid dining out<extra_id_0> ,ever
17,1.0913506,She told me that an allergy causes him to avoid dining out ever<extra_id_0> ,since
18,2.3082407,She told me that an allergy causes him to avoid dining out ever since<extra_id_0> ,he
19,0.8276763,She told me that an allergy causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.5260816,She told me that an allergy causes him to avoid dining out ever since he was<extra_id_0> ,young
21,4.135073,She knows that the delivery arrived around noon<extra_id_0> ,last
22,3.6420476,She knows that the delivery arrived around noon last<extra_id_0> ,Tuesday
23,4.772939,We all remember that the package got lost in the mail<extra_id_0> ,in
24,1.2285775,We all remember that the package got lost in the mail in<extra_id_0> ,the
25,7.8280673,We all remember that the package got lost in the mail in the<extra_id_0> ,holiday
