,surprisals,prefix,continuation
0,7.2676187,The teacher realized what the student accepted before Christmas studied for the test<extra_id_0> ,with
1,6.1236506,The teacher realized what the student accepted before Christmas studied for the test with<extra_id_0> ,great
2,2.4655826,The teacher realized what the student accepted before Christmas studied for the test with great<extra_id_0> ,enthusiasm
3,2.6206672,The policeman discovered what the convict captured after investigation smuggled a gun<extra_id_0> ,into
4,0.6853322,The policeman discovered what the convict captured after investigation smuggled a gun into<extra_id_0> ,the
5,2.6978571,The policeman discovered what the convict captured after investigation smuggled a gun into the<extra_id_0> ,prison
6,5.286676,The shop owner realized what the waiter hired before curfew placed a candle<extra_id_0> ,near
7,0.6013953,The shop owner realized what the waiter hired before curfew placed a candle near<extra_id_0> ,the
8,2.8918903,The shop owner realized what the waiter hired before curfew placed a candle near the<extra_id_0> ,table
9,6.1647573,The committee asked what the banker promoted after the meeting sold a mortgage<extra_id_0> ,with
10,1.6179913,The committee asked what the banker promoted after the meeting sold a mortgage with<extra_id_0> ,faulty
11,3.9039695,The committee asked what the banker promoted after the meeting sold a mortgage with faulty<extra_id_0> ,credit
12,4.961644,The first mate said what the sailor killed after the departure hauled a line<extra_id_0> ,with
13,6.1482086,The first mate said what the sailor killed after the departure hauled a line with<extra_id_0> ,all
14,3.1471095,The first mate said what the sailor killed after the departure hauled a line with all<extra_id_0> ,his
15,8.309877,The first mate said what the sailor killed after the departure hauled a line with all his<extra_id_0> ,might
16,5.0978446,The newspaper said what the soccer player injured before the game scored a goal<extra_id_0> ,during
17,0.36292097,The newspaper said what the soccer player injured before the game scored a goal during<extra_id_0> ,the
18,6.4732428,The newspaper said what the soccer player injured before the game scored a goal during the<extra_id_0> ,championship
19,3.249081,The husband saw what the maid fired after the recession broke a vase<extra_id_0> ,in
20,0.9916942,The husband saw what the maid fired after the recession broke a vase in<extra_id_0> ,the
21,6.719383,The husband saw what the maid fired after the recession broke a vase in the<extra_id_0> ,hallway
22,5.8537064,The administrator discovered what the students taught before the pandemic wrote about philosophy<extra_id_0> ,for
23,5.362845,The administrator discovered what the students taught before the pandemic wrote about philosophy for<extra_id_0> ,their
24,7.82626,The administrator discovered what the students taught before the pandemic wrote about philosophy for their<extra_id_0> ,term
25,4.735435,The administrator discovered what the students taught before the pandemic wrote about philosophy for their term<extra_id_0> ,paper
26,1.5476906,My mother recalled what the fireman honored after the flood rescued her cat<extra_id_0> ,from
27,1.2871418,My mother recalled what the fireman honored after the flood rescued her cat from<extra_id_0> ,the
28,5.442429,My mother recalled what the fireman honored after the flood rescued her cat from the<extra_id_0> ,burning
29,2.3809295,My mother recalled what the fireman honored after the flood rescued her cat from the burning<extra_id_0> ,building
30,5.746166,Our friend said what the customer served after the campaign bought the new car<extra_id_0> ,on
31,6.7916727,Our friend said what the customer served after the campaign bought the new car on<extra_id_0> ,credit
32,5.4559126,The memoir recounted what the tennis player trained before the Olympics was thinking about her serve<extra_id_0> ,before
33,1.6280478,The memoir recounted what the tennis player trained before the Olympics was thinking about her serve before<extra_id_0> ,the
34,4.7523217,The memoir recounted what the tennis player trained before the Olympics was thinking about her serve before the<extra_id_0> ,match
35,5.944118,Your father noticed what the author recognized after the event signed a copy of his book<extra_id_0> ,after
36,1.3091844,Your father noticed what the author recognized after the event signed a copy of his book after<extra_id_0> ,the
37,5.4631,Your father noticed what the author recognized after the event signed a copy of his book after the<extra_id_0> ,reading
38,4.916354,The report described what the zoo keeper fired after the incident lost track of a kangaroo<extra_id_0> ,at
39,0.5710717,The report described what the zoo keeper fired after the incident lost track of a kangaroo at<extra_id_0> ,the
40,2.502554,The report described what the zoo keeper fired after the incident lost track of a kangaroo at the<extra_id_0> ,zoo
41,6.0021133,The reporter said what the citizens protected after the war talked about a new bill<extra_id_0> ,at
42,0.8605993,The reporter said what the citizens protected after the war talked about a new bill at<extra_id_0> ,the
43,6.045204,The reporter said what the citizens protected after the war talked about a new bill at the<extra_id_0> ,town
44,2.0820298,The reporter said what the citizens protected after the war talked about a new bill at the town<extra_id_0> ,hall
45,4.321158,The reporter said what the citizens protected after the war talked about a new bill at the town hall<extra_id_0> ,meeting
46,4.19446,The assistant realized what the nurse tested before the surgery comforted the patient<extra_id_0> ,in
47,1.1876664,The assistant realized what the nurse tested before the surgery comforted the patient in<extra_id_0> ,the
48,5.8780303,The assistant realized what the nurse tested before the surgery comforted the patient in the<extra_id_0> ,waiting
49,0.07059038,The assistant realized what the nurse tested before the surgery comforted the patient in the waiting<extra_id_0> ,room
50,2.6628463,Your friend said what the librarian paid after the demonstration placed the book<extra_id_0> ,on
51,0.7609985,Your friend said what the librarian paid after the demonstration placed the book on<extra_id_0> ,the
52,7.6087265,Your friend said what the librarian paid after the demonstration placed the book on the<extra_id_0> ,wrong
53,3.326274,Your friend said what the librarian paid after the demonstration placed the book on the wrong<extra_id_0> ,shelf
54,9.117723,The witness realized what the lawyers hired after the probation shredded documents<extra_id_0> ,late
55,4.0389414,The witness realized what the lawyers hired after the probation shredded documents late<extra_id_0> ,at
56,1.3779656,The witness realized what the lawyers hired after the probation shredded documents late at<extra_id_0> ,night
57,5.3261123,The article said what the chef praised before the night shift prepared the soup<extra_id_0> ,before
58,1.6829987,The article said what the chef praised before the night shift prepared the soup before<extra_id_0> ,the
59,3.7141852,The article said what the chef praised before the night shift prepared the soup before the<extra_id_0> ,dinner
60,7.3396215,The article said what the chef praised before the night shift prepared the soup before the dinner<extra_id_0> ,rush
61,5.988838,The insurance company concluded what the taxi driver interviewed after the accident hit the deer<extra_id_0> ,while
62,1.690836,The insurance company concluded what the taxi driver interviewed after the accident hit the deer while<extra_id_0> ,driving
63,11.689094,The insurance company concluded what the taxi driver interviewed after the accident hit the deer while driving<extra_id_0> ,casually
64,6.6903934,The museum director realized what the burglar caught after the chase stole the painting<extra_id_0> ,last
65,3.0221808,The museum director realized what the burglar caught after the chase stole the painting last<extra_id_0> ,night
66,8.022498,The teacher realized what the student accepted before Christmas studied for<extra_id_0> ,with
67,6.114875,The teacher realized what the student accepted before Christmas studied for with<extra_id_0> ,great
68,2.8011813,The teacher realized what the student accepted before Christmas studied for with great<extra_id_0> ,enthusiasm
69,2.8745828,The policeman discovered what the convict captured after investigation smuggled<extra_id_0> ,into
70,0.80310863,The policeman discovered what the convict captured after investigation smuggled into<extra_id_0> ,the
71,2.7525337,The policeman discovered what the convict captured after investigation smuggled into the<extra_id_0> ,prison
72,9.109768,The shop owner realized what the waiter hired before curfew placed<extra_id_0> ,near
73,0.68732744,The shop owner realized what the waiter hired before curfew placed near<extra_id_0> ,the
74,4.4663105,The shop owner realized what the waiter hired before curfew placed near the<extra_id_0> ,table
75,7.4168854,The committee asked what the banker promoted after the meeting sold<extra_id_0> ,with
76,1.9546521,The committee asked what the banker promoted after the meeting sold with<extra_id_0> ,faulty
77,4.230594,The committee asked what the banker promoted after the meeting sold with faulty<extra_id_0> ,credit
78,5.8840466,The first mate said what the sailor killed after the departure hauled<extra_id_0> ,with
79,5.5739527,The first mate said what the sailor killed after the departure hauled with<extra_id_0> ,all
80,2.9972568,The first mate said what the sailor killed after the departure hauled with all<extra_id_0> ,his
81,8.169367,The first mate said what the sailor killed after the departure hauled with all his<extra_id_0> ,might
82,7.002161,The newspaper said what the soccer player injured before the game scored<extra_id_0> ,during
83,0.5026506,The newspaper said what the soccer player injured before the game scored during<extra_id_0> ,the
84,6.0009065,The newspaper said what the soccer player injured before the game scored during the<extra_id_0> ,championship
85,2.520051,The husband saw what the maid fired after the recession broke<extra_id_0> ,in
86,2.2655625,The husband saw what the maid fired after the recession broke in<extra_id_0> ,the
87,8.6779995,The husband saw what the maid fired after the recession broke in the<extra_id_0> ,hallway
88,7.034252,The administrator discovered what the students taught before the pandemic wrote about<extra_id_0> ,for
89,4.421483,The administrator discovered what the students taught before the pandemic wrote about for<extra_id_0> ,their
90,8.053302,The administrator discovered what the students taught before the pandemic wrote about for their<extra_id_0> ,term
91,4.401335,The administrator discovered what the students taught before the pandemic wrote about for their term<extra_id_0> ,paper
92,5.709936,My mother recalled what the fireman honored after the flood rescued<extra_id_0> ,from
93,0.8903841,My mother recalled what the fireman honored after the flood rescued from<extra_id_0> ,the
94,6.537484,My mother recalled what the fireman honored after the flood rescued from the<extra_id_0> ,burning
95,4.2287836,My mother recalled what the fireman honored after the flood rescued from the burning<extra_id_0> ,building
96,5.8909082,Our friend said what the customer served after the campaign bought<extra_id_0> ,on
97,6.8560505,Our friend said what the customer served after the campaign bought on<extra_id_0> ,credit
98,4.019076,The memoir recounted what the tennis player trained before the Olympics was thinking about<extra_id_0> ,before
99,2.093669,The memoir recounted what the tennis player trained before the Olympics was thinking about before<extra_id_0> ,the
100,5.6614614,The memoir recounted what the tennis player trained before the Olympics was thinking about before the<extra_id_0> ,match
101,6.8489695,Your father noticed what the author recognized after the event signed<extra_id_0> ,after
102,1.4297787,Your father noticed what the author recognized after the event signed after<extra_id_0> ,the
103,6.3122864,Your father noticed what the author recognized after the event signed after the<extra_id_0> ,reading
104,6.9439197,The report described what the zoo keeper fired after the incident lost track of<extra_id_0> ,at
105,1.1305976,The report described what the zoo keeper fired after the incident lost track of at<extra_id_0> ,the
106,2.856934,The report described what the zoo keeper fired after the incident lost track of at the<extra_id_0> ,zoo
107,5.044908,The reporter said what the citizens protected after the war talked about<extra_id_0> ,at
108,0.8328385,The reporter said what the citizens protected after the war talked about at<extra_id_0> ,the
109,5.5943093,The reporter said what the citizens protected after the war talked about at the<extra_id_0> ,town
110,1.3260378,The reporter said what the citizens protected after the war talked about at the town<extra_id_0> ,hall
111,2.9399838,The reporter said what the citizens protected after the war talked about at the town hall<extra_id_0> ,meeting
112,6.9628816,The assistant realized what the nurse tested before the surgery comforted<extra_id_0> ,in
113,0.98164713,The assistant realized what the nurse tested before the surgery comforted in<extra_id_0> ,the
114,6.98937,The assistant realized what the nurse tested before the surgery comforted in the<extra_id_0> ,waiting
115,0.15677077,The assistant realized what the nurse tested before the surgery comforted in the waiting<extra_id_0> ,room
116,4.1742263,Your friend said what the librarian paid after the demonstration placed<extra_id_0> ,on
117,0.9366024,Your friend said what the librarian paid after the demonstration placed on<extra_id_0> ,the
118,8.132285,Your friend said what the librarian paid after the demonstration placed on the<extra_id_0> ,wrong
119,6.893168,Your friend said what the librarian paid after the demonstration placed on the wrong<extra_id_0> ,shelf
120,10.338351,The witness realized what the lawyers hired after the probation shredded<extra_id_0> ,late
121,5.1877036,The witness realized what the lawyers hired after the probation shredded late<extra_id_0> ,at
122,2.0081267,The witness realized what the lawyers hired after the probation shredded late at<extra_id_0> ,night
123,7.30829,The article said what the chef praised before the night shift prepared<extra_id_0> ,before
124,1.4277985,The article said what the chef praised before the night shift prepared before<extra_id_0> ,the
125,3.1671233,The article said what the chef praised before the night shift prepared before the<extra_id_0> ,dinner
126,8.690342,The article said what the chef praised before the night shift prepared before the dinner<extra_id_0> ,rush
127,8.326358,The insurance company concluded what the taxi driver interviewed after the accident hit<extra_id_0> ,while
128,1.4686679,The insurance company concluded what the taxi driver interviewed after the accident hit while<extra_id_0> ,driving
