,surprisals,prefix,continuation
0,6.910459,The teacher realized that the student accepted before Christmas studied for the test<extra_id_0> ,with
1,6.0698867,The teacher realized that the student accepted before Christmas studied for the test with<extra_id_0> ,great
2,2.4739275,The teacher realized that the student accepted before Christmas studied for the test with great<extra_id_0> ,enthusiasm
3,2.2310443,The policeman discovered that the convict captured after investigation smuggled a gun<extra_id_0> ,into
4,0.6482813,The policeman discovered that the convict captured after investigation smuggled a gun into<extra_id_0> ,the
5,2.9296854,The policeman discovered that the convict captured after investigation smuggled a gun into the<extra_id_0> ,prison
6,4.729441,The shop owner realized that the waiter hired before curfew placed a candle<extra_id_0> ,near
7,0.61733514,The shop owner realized that the waiter hired before curfew placed a candle near<extra_id_0> ,the
8,2.886957,The shop owner realized that the waiter hired before curfew placed a candle near the<extra_id_0> ,table
9,6.1363697,The committee asked that the banker promoted after the meeting sold a mortgage<extra_id_0> ,with
10,1.6813085,The committee asked that the banker promoted after the meeting sold a mortgage with<extra_id_0> ,faulty
11,3.7204113,The committee asked that the banker promoted after the meeting sold a mortgage with faulty<extra_id_0> ,credit
12,4.7318883,The first mate said that the sailor killed after the departure hauled a line<extra_id_0> ,with
13,6.1860576,The first mate said that the sailor killed after the departure hauled a line with<extra_id_0> ,all
14,3.0959818,The first mate said that the sailor killed after the departure hauled a line with all<extra_id_0> ,his
15,8.583557,The first mate said that the sailor killed after the departure hauled a line with all his<extra_id_0> ,might
16,4.0597534,The newspaper said that the soccer player injured before the game scored a goal<extra_id_0> ,during
17,0.22128233,The newspaper said that the soccer player injured before the game scored a goal during<extra_id_0> ,the
18,7.4042096,The newspaper said that the soccer player injured before the game scored a goal during the<extra_id_0> ,championship
19,3.4059443,The husband saw that the maid fired after the recession broke a vase<extra_id_0> ,in
20,0.93967366,The husband saw that the maid fired after the recession broke a vase in<extra_id_0> ,the
21,7.1464915,The husband saw that the maid fired after the recession broke a vase in the<extra_id_0> ,hallway
