,surprisals,prefix,continuation
0,7.8385997,I know that an indication of depression caused us to recommend therapy<extra_id_0> ,last
1,4.356278,I know that an indication of depression caused us to recommend therapy last<extra_id_0> ,night
2,5.29404,I remember that the gift for Mary cost a lot of money<extra_id_0> ,at
3,0.91103494,I remember that the gift for Mary cost a lot of money at<extra_id_0> ,the
4,6.361524,I remember that the gift for Mary cost a lot of money at the<extra_id_0> ,last
5,0.74846715,I remember that the gift for Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.4630525,The newspaper reported that the novel by the famous author received favorable reviews<extra_id_0> ,in
7,0.6664598,The newspaper reported that the novel by the famous author received favorable reviews in<extra_id_0> ,the
8,3.0405822,The newspaper reported that the novel by the famous author received favorable reviews in the<extra_id_0> ,press
9,8.623529,I know that the painting by Monet fetched a high price at auction<extra_id_0> ,sometime
10,3.2294598,I know that the painting by Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.3930764,I know that the painting by Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,9.644452,You remember that the instructions for the submarine fell into the furnace<extra_id_0> ,much
13,3.8139722,You remember that the instructions for the submarine fell into the furnace much<extra_id_0> ,to
14,2.8850436,You remember that the instructions for the submarine fell into the furnace much to<extra_id_0> ,our
15,4.1470704,You remember that the instructions for the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.327858,She told me that an allergy to peanuts causes him to avoid dining out<extra_id_0> ,ever
17,1.237068,She told me that an allergy to peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.499383,She told me that an allergy to peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,0.91582656,She told me that an allergy to peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.515778,She told me that an allergy to peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,3.5322216,She knows that the delivery for Sarah arrived around noon<extra_id_0> ,last
22,3.2524233,She knows that the delivery for Sarah arrived around noon last<extra_id_0> ,Tuesday
23,4.208294,We all remember that the package for Robert got lost in the mail<extra_id_0> ,in
24,1.6097363,We all remember that the package for Robert got lost in the mail in<extra_id_0> ,the
25,7.6584053,We all remember that the package for Robert got lost in the mail in the<extra_id_0> ,holiday
26,5.1024523,We all remember that the package for Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,7.3600163,My friend reported that the symphony by Mozart moved my mother to tears<extra_id_0> ,yesterday
28,3.5864675,My friend reported that the symphony by Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,6.1489897,I have an idea about that the play by the amateur comedian upset me<extra_id_0> ,last
30,1.3008835,I have an idea about that the play by the amateur comedian upset me last<extra_id_0> ,night
31,8.26872,She can guess that a forward for the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.1087594,She can guess that a forward for the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,4.0095167,She can guess that a forward for the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,10.56496,The newspaper reported that a mix of oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,2.1750407,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every<extra_id_0> ,time
36,3.5733607,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
37,3.8091977,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
38,9.180135,We recall that a critique of the fossil fuel industry found support online<extra_id_0> ,late
39,2.7084432,We recall that a critique of the fossil fuel industry found support online late<extra_id_0> ,in
40,1.2944667,We recall that a critique of the fossil fuel industry found support online late in<extra_id_0> ,the
41,4.622649,We recall that a critique of the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
42,4.408669,I remember that a diatribe against the mayor was published in the local newspaper<extra_id_0> ,yesterday
43,4.164665,I remember that a diatribe against the mayor was published in the local newspaper yesterday<extra_id_0> ,night
44,5.5714903,Our friend guessed that a picture of the convict appeared in the newspaper<extra_id_0> ,yesterday
45,5.7823176,Our friend guessed that a picture of the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
46,7.0939307,The mayor told me that a photograph of the general was taken by the war correspondent<extra_id_0> ,two
47,1.5245742,The mayor told me that a photograph of the general was taken by the war correspondent two<extra_id_0> ,days
48,1.602836,The mayor told me that a photograph of the general was taken by the war correspondent two days<extra_id_0> ,after
