,prefix,continuation,surprisals
0,I know that your tears signaled an indication which signaled depression, last,9.727023124694824
1,I know that your tears signaled an indication which signaled depression last, night,0.5015472769737244
2,I remember that we all pitched in to buy the gift which we bought Mary, at,4.986562728881836
3,I remember that we all pitched in to buy the gift which we bought Mary at, the,1.1403889656066895
4,I remember that we all pitched in to buy the gift which we bought Mary at the, last,4.264499664306641
5,I remember that we all pitched in to buy the gift which we bought Mary at the last, minute,0.46560531854629517
6,The newspaper reported that the critics reviewed the novel which provoked the famous author, in,5.544379711151123
7,The newspaper reported that the critics reviewed the novel which provoked the famous author in, the,2.191645622253418
8,The newspaper reported that the critics reviewed the novel which provoked the famous author in the, press,6.2415924072265625
9,I know that the family bought the painting which depicted Monet, sometime,10.365418434143066
10,I know that the family bought the painting which depicted Monet sometime, last,5.280303001403809
11,I know that the family bought the painting which depicted Monet sometime last, year,0.4223385155200958
12,You remember that the spy sold the instructions which showed how to operate the submarine, much,9.271488189697266
13,You remember that the spy sold the instructions which showed how to operate the submarine much, to,4.726832389831543
14,You remember that the spy sold the instructions which showed how to operate the submarine much to, our,3.469505548477173
15,You remember that the spy sold the instructions which showed how to operate the submarine much to our, regret,6.752134323120117
16,She told me that he has had an allergy which is caused by peanuts, ever,9.470768928527832
17,She told me that he has had an allergy which is caused by peanuts ever, since,0.008239082992076874
18,She told me that he has had an allergy which is caused by peanuts ever since, he,0.5549504160881042
19,She told me that he has had an allergy which is caused by peanuts ever since he, was,0.6255369186401367
20,She told me that he has had an allergy which is caused by peanuts ever since he was, young,3.360672950744629
21,She knows that the doorman accepted the delivery which shocked Sarah, last,8.780656814575195
22,She knows that the doorman accepted the delivery which shocked Sarah last, Tuesday,5.45871114730835
23,We all remember that the mailman lost the package which Sarah described to Robert, in,3.0096089839935303
24,We all remember that the mailman lost the package which Sarah described to Robert in, the,1.3129817247390747
25,We all remember that the mailman lost the package which Sarah described to Robert in the, holiday,8.796476364135742
26,We all remember that the mailman lost the package which Sarah described to Robert in the holiday, rush,7.53330659866333
27,My friend reported that we listened to the symphony which was dedicated to Mozart, yesterday,8.206299781799316
