,prefix,continuation,surprisals
0,I know that an indication that signaled depression caused us to recommend therapy, last,8.101757049560547
1,I know that an indication that signaled depression caused us to recommend therapy last, night,3.1446242332458496
2,I remember that the gift that we bought Mary cost a lot of money, at,4.719358921051025
3,I remember that the gift that we bought Mary cost a lot of money at, the,0.8627532720565796
4,I remember that the gift that we bought Mary cost a lot of money at the, last,6.307746887207031
5,I remember that the gift that we bought Mary cost a lot of money at the last, minute,1.065878987312317
6,The newspaper reported that the novel that provoked the famous author received favorable reviews, in,2.811581611633301
7,The newspaper reported that the novel that provoked the famous author received favorable reviews in, the,1.0311591625213623
8,The newspaper reported that the novel that provoked the famous author received favorable reviews in the, press,3.7136011123657227
9,I know that the painting that depicted Monet fetched a high price at auction, sometime,10.06589126586914
10,I know that the painting that depicted Monet fetched a high price at auction sometime, last,3.323406219482422
11,I know that the painting that depicted Monet fetched a high price at auction sometime last, year,0.4312033951282501
12,You remember that the instructions that showed how to operate the submarine fell into the furnace, much,9.006522178649902
13,You remember that the instructions that showed how to operate the submarine fell into the furnace much, to,3.4857771396636963
14,You remember that the instructions that showed how to operate the submarine fell into the furnace much to, our,2.875962972640991
15,You remember that the instructions that showed how to operate the submarine fell into the furnace much to our, regret,6.073873996734619
16,She told me that an allergy that is caused by peanuts causes him to avoid dining out, ever,8.086337089538574
17,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever, since,0.501856803894043
18,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since, he,0.7137241363525391
19,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he, was,1.2822060585021973
20,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he was, young,3.6582930088043213
21,She knows that the delivery that shocked Sarah arrived around noon, last,5.42588996887207
22,She knows that the delivery that shocked Sarah arrived around noon last, Tuesday,4.003721714019775
23,We all remember that the package that Sarah described to Robert got lost in the mail, in,3.422887086868286
24,We all remember that the package that Sarah described to Robert got lost in the mail in, the,1.751064658164978
25,We all remember that the package that Sarah described to Robert got lost in the mail in the, holiday,7.309484958648682
26,We all remember that the package that Sarah described to Robert got lost in the mail in the holiday, rush,3.2798848152160645
27,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears, yesterday,7.222997188568115
28,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears yesterday, night,3.8951256275177
29,I have an idea about that the play that delighted the amateur comedian upset me, last,4.65516471862793
30,I have an idea about that the play that delighted the amateur comedian upset me last, night,1.0926964282989502
31,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive, over,8.603988647460938
32,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over, the,1.0179190635681152
33,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over the, weekend,2.833073854446411
34,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing, every,10.668002128601074
35,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every, time,1.884184718132019
36,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every time, she,4.364053249359131
37,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every time she, cooked,3.8944640159606934
38,We recall that a critique that was aimed at the fossil fuel industry found support online, late,7.315432071685791
39,We recall that a critique that was aimed at the fossil fuel industry found support online late, in,2.555387258529663
40,We recall that a critique that was aimed at the fossil fuel industry found support online late in, the,0.901115894317627
41,We recall that a critique that was aimed at the fossil fuel industry found support online late in the, afternoon,4.4312615394592285
42,I remember that a diatribe that criticized the mayor was published in the local newspaper, yesterday,4.87019681930542
43,I remember that a diatribe that criticized the mayor was published in the local newspaper yesterday, night,5.098707675933838
44,Our friend guessed that a picture that showed the convict appeared in the newspaper, yesterday,6.711559772491455
45,Our friend guessed that a picture that showed the convict appeared in the newspaper yesterday, afternoon,3.9115309715270996
46,The mayor told me that a photograph that shocked the public was taken by the war correspondent, two,8.841653823852539
47,The mayor told me that a photograph that shocked the public was taken by the war correspondent two, days,1.2645328044891357
48,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days, after,1.0853586196899414
49,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days after, the,0.5129806995391846
50,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days after the, battle,4.70211935043335
51,My friend remembers that a description that mocked abbey life was disliked by the bishop, over,7.87153434753418
52,My friend remembers that a description that mocked abbey life was disliked by the bishop over, a,2.313072919845581
53,My friend remembers that a description that mocked abbey life was disliked by the bishop over a, year,3.810605049133301
54,My friend remembers that a description that mocked abbey life was disliked by the bishop over a year, ago,0.9908704161643982
55,The newspaper said that the present that we gave Simon was imported from Italy, while,6.880967140197754
56,The newspaper said that the present that we gave Simon was imported from Italy while, I,4.151477336883545
57,The newspaper said that the present that we gave Simon was imported from Italy while I, was,0.5426878929138184
58,The newspaper said that the present that we gave Simon was imported from Italy while I was, on,3.6467978954315186
59,The newspaper said that the present that we gave Simon was imported from Italy while I was on, vacation,2.1801633834838867
60,Our neighbor said that the argument that concerned childcare tore their marriage apart, yesterday,8.557662010192871
61,My friend told me that a proposal that he will deliver to the board suggested increasing employe benefits, last,8.929525375366211
62,My friend told me that a proposal that he will deliver to the board suggested increasing employe benefits last, evening,11.350041389465332
63,She can not believe that a conference that popularized cell evolution took place downtown, last,5.412386894226074
64,She can not believe that a conference that popularized cell evolution took place downtown last, spring,5.021771430969238
65,I know that an indication that signaled caused us to recommend therapy, last,7.7519917488098145
66,I know that an indication that signaled caused us to recommend therapy last, night,2.912754774093628
67,I remember that the gift that we bought cost a lot of money, at,4.729048252105713
68,I remember that the gift that we bought cost a lot of money at, the,0.8432232141494751
69,I remember that the gift that we bought cost a lot of money at the, last,6.2178754806518555
70,I remember that the gift that we bought cost a lot of money at the last, minute,1.2498399019241333
71,The newspaper reported that the novel that provoked received favorable reviews, in,2.7913949489593506
72,The newspaper reported that the novel that provoked received favorable reviews in, the,1.09331214427948
73,The newspaper reported that the novel that provoked received favorable reviews in the, press,3.908320903778076
74,I know that the painting that depicted fetched a high price at auction, sometime,10.255173683166504
75,I know that the painting that depicted fetched a high price at auction sometime, last,3.344308376312256
76,I know that the painting that depicted fetched a high price at auction sometime last, year,0.3846411406993866
77,You remember that the instructions that showed how to operate fell into the furnace, much,8.619173049926758
78,You remember that the instructions that showed how to operate fell into the furnace much, to,4.09224796295166
79,You remember that the instructions that showed how to operate fell into the furnace much to, our,2.8471481800079346
80,You remember that the instructions that showed how to operate fell into the furnace much to our, regret,6.598456382751465
81,She told me that an allergy that is caused by causes him to avoid dining out, ever,8.323497772216797
82,She told me that an allergy that is caused by causes him to avoid dining out ever, since,1.8901236057281494
83,She told me that an allergy that is caused by causes him to avoid dining out ever since, he,0.726655900478363
84,She told me that an allergy that is caused by causes him to avoid dining out ever since he, was,0.8242343068122864
85,She told me that an allergy that is caused by causes him to avoid dining out ever since he was, young,3.655522346496582
86,She knows that the delivery that shocked arrived around noon, last,4.7333526611328125
87,She knows that the delivery that shocked arrived around noon last, Tuesday,3.715984582901001
88,We all remember that the package that Sarah described to got lost in the mail, in,3.414000988006592
89,We all remember that the package that Sarah described to got lost in the mail in, the,1.742694616317749
90,We all remember that the package that Sarah described to got lost in the mail in the, holiday,7.108730316162109
91,We all remember that the package that Sarah described to got lost in the mail in the holiday, rush,3.365478515625
92,My friend reported that the symphony that was dedicated to moved my mother to tears, yesterday,6.897054195404053
93,My friend reported that the symphony that was dedicated to moved my mother to tears yesterday, night,3.8968865871429443
94,I have an idea about that the play that delighted upset me, last,3.5425946712493896
95,I have an idea about that the play that delighted upset me last, night,1.0410611629486084
96,She can guess that a forward that introduced claimed that Elvis is still alive, over,8.61300277709961
97,She can guess that a forward that introduced claimed that Elvis is still alive over, the,0.9508974552154541
98,She can guess that a forward that introduced claimed that Elvis is still alive over the, weekend,2.115168571472168
99,The newspaper reported that a mix that included was used for the salad dressing, every,9.838292121887207
100,The newspaper reported that a mix that included was used for the salad dressing every, time,2.3092334270477295
101,The newspaper reported that a mix that included was used for the salad dressing every time, she,3.8812379837036133
102,The newspaper reported that a mix that included was used for the salad dressing every time she, cooked,4.586493492126465
103,We recall that a critique that was aimed at found support online, late,9.037087440490723
104,We recall that a critique that was aimed at found support online late, in,1.950384497642517
105,We recall that a critique that was aimed at found support online late in, the,0.5764880180358887
106,We recall that a critique that was aimed at found support online late in the, afternoon,4.983626842498779
107,I remember that a diatribe that criticized was published in the local newspaper, yesterday,5.2134294509887695
108,I remember that a diatribe that criticized was published in the local newspaper yesterday, night,5.114030361175537
109,Our friend guessed that a picture that showed appeared in the newspaper, yesterday,6.366826057434082
110,Our friend guessed that a picture that showed appeared in the newspaper yesterday, afternoon,3.8231472969055176
111,The mayor told me that a photograph that shocked was taken by the war correspondent, two,8.386953353881836
112,The mayor told me that a photograph that shocked was taken by the war correspondent two, days,1.2580071687698364
113,The mayor told me that a photograph that shocked was taken by the war correspondent two days, after,1.2856086492538452
114,The mayor told me that a photograph that shocked was taken by the war correspondent two days after, the,0.45970848202705383
