,prefix,continuation,surprisals
0,I know what my brother said that our aunt devoured the cake, at,8.388168334960938
1,I know what my brother said that our aunt devoured the cake at, the,5.0641188621521
2,I know what my brother said that our aunt devoured the cake at the, party,12.2235689163208
3,My neighbor told me what the fireman believes that the dog caught the cat, in,10.12747573852539
4,My neighbor told me what the fireman believes that the dog caught the cat in, the,5.846500873565674
5,My neighbor told me what the fireman believes that the dog caught the cat in the, garage,13.889795303344727
6,I know what our assistant believes that the committee delivered the report, by,10.353891372680664
7,I know what our assistant believes that the committee delivered the report by, the,5.851545333862305
8,I know what our assistant believes that the committee delivered the report by the, deadline,14.94616413116455
9,You remember what I discovered that the water ruined the new carpet, during,11.493358612060547
10,You remember what I discovered that the water ruined the new carpet during, the,5.449131011962891
11,You remember what I discovered that the water ruined the new carpet during the, flood,12.868278503417969
12,She told me what the teacher suspects that the star student stole answers to the test, last,12.205952644348145
13,She told me what the teacher suspects that the star student stole answers to the test last, semester,14.192865371704102
14,She knows what the expert can tell that the collector forged the painting, with,7.369863986968994
15,She knows what the expert can tell that the collector forged the painting with, the,5.347390174865723
16,She knows what the expert can tell that the collector forged the painting with the, help,12.395872116088867
17,She knows what the expert can tell that the collector forged the painting with the help, of,4.50539493560791
18,She knows what the expert can tell that the collector forged the painting with the help of, modern,13.306023597717285
19,She knows what the expert can tell that the collector forged the painting with the help of modern, technology,14.517356872558594
20,We all remember what the politician said that the convict smuggled a gun, into,13.549727439880371
21,We all remember what the politician said that the convict smuggled a gun into, the,5.443492889404297
22,We all remember what the politician said that the convict smuggled a gun into the, prison,10.967753410339355
23,My friend reported what the banker predicts that the company will sell multiple assets, next,14.36453628540039
24,My friend reported what the banker predicts that the company will sell multiple assets next, quarter,14.743520736694336
25,I have an idea about what the actor suspects that her rival sabotaged the audition, last,11.903407096862793
26,I have an idea about what the actor suspects that her rival sabotaged the audition last, week,13.504823684692383
27,She can guess what our friend predicts that the movie star will be awarded an oscar, for,7.024162769317627
28,She can guess what our friend predicts that the movie star will be awarded an oscar for, her,7.7884202003479
29,She can guess what our friend predicts that the movie star will be awarded an oscar for her, hard,12.79029655456543
30,She can guess what our friend predicts that the movie star will be awarded an oscar for her hard, work,11.437451362609863
31,The newspaper reported who the police know that the suspect killed the witness, in,9.586267471313477
32,The newspaper reported who the police know that the suspect killed the witness in, the,6.057266712188721
33,The newspaper reported who the police know that the suspect killed the witness in the, middle,12.363773345947266
34,The newspaper reported who the police know that the suspect killed the witness in the middle, of,5.3741607666015625
35,The newspaper reported who the police know that the suspect killed the witness in the middle of, the,5.707225799560547
