,prefix,continuation,surprisals
0,The teacher realized what the student in the first year was studying for the test, with,8.0747652053833
1,The teacher realized what the student in the first year was studying for the test with, great,11.962570190429688
2,The teacher realized what the student in the first year was studying for the test with great, enthusiasm,17.075044631958008
3,The policeman discovered what the convict with the shaved head smuggled a gun, into,13.337646484375
4,The policeman discovered what the convict with the shaved head smuggled a gun into, the,5.228487491607666
5,The policeman discovered what the convict with the shaved head smuggled a gun into the, prison,11.154404640197754
6,The shop owner realized what the waiter in the white jacket placed a candle, near,14.466267585754395
7,The shop owner realized what the waiter in the white jacket placed a candle near, the,5.193506240844727
8,The shop owner realized what the waiter in the white jacket placed a candle near the, table,13.148964881896973
9,The committee asked what the banker from the big company sold a mortgage, with,7.705873489379883
10,The committee asked what the banker from the big company sold a mortgage with, faulty,14.15922737121582
11,The committee asked what the banker from the big company sold a mortgage with faulty, credit,15.468928337097168
12,The first mate said what the sailor in the rain jacket hauled a line, with,7.7455620765686035
13,The first mate said what the sailor in the rain jacket hauled a line with, all,6.122162342071533
14,The first mate said what the sailor in the rain jacket hauled a line with all, his,8.96835994720459
15,The first mate said what the sailor in the rain jacket hauled a line with all his, might,8.688337326049805
16,The newspaper said what the soccer player from the rival team scored a goal, during,12.291255950927734
17,The newspaper said what the soccer player from the rival team scored a goal during, the,5.134376049041748
18,The newspaper said what the soccer player from the rival team scored a goal during the, championship,14.064295768737793
19,The husband saw what the maid from the new cleaning service broke a vase, in,10.753974914550781
20,The husband saw what the maid from the new cleaning service broke a vase in, the,5.896113395690918
21,The husband saw what the maid from the new cleaning service broke a vase in the, hallway,13.469399452209473
22,The administrator discovered what the students who were all very diligent wrote about philosophy, for,6.815514087677002
23,The administrator discovered what the students who were all very diligent wrote about philosophy for, their,9.502065658569336
24,The administrator discovered what the students who were all very diligent wrote about philosophy for their, term,14.976387023925781
25,The administrator discovered what the students who were all very diligent wrote about philosophy for their term, paper,14.775763511657715
26,My mother recalled what the fireman who only recently started working for the department rescued her cat, from,7.664142608642578
27,My mother recalled what the fireman who only recently started working for the department rescued her cat from, the,5.911923885345459
28,My mother recalled what the fireman who only recently started working for the department rescued her cat from the, burning,12.14509391784668
29,My mother recalled what the fireman who only recently started working for the department rescued her cat from the burning, building,13.976758003234863
30,Our friend said what the customer who had never owned a vehicle before bought the new car, on,8.154409408569336
31,Our friend said what the customer who had never owned a vehicle before bought the new car on, credit,14.816977500915527
32,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve, before,5.079604148864746
33,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve before, the,4.947950839996338
34,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve before the, match,12.760519027709961
35,Your father noticed what the author who the fans adored  signed a copy of his book, after,3.4559829235076904
36,Your father noticed what the author who the fans adored  signed a copy of his book after, the,5.292078971862793
37,Your father noticed what the author who the fans adored  signed a copy of his book after the, reading,13.135279655456543
38,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo, at,8.611615180969238
39,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo at, the,5.28137731552124
40,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo at the, zoo,13.524388313293457
41,The reporter said what the citizens who cared about civic engagement talked about a new bill, at,9.072086334228516
42,The reporter said what the citizens who cared about civic engagement talked about a new bill at, the,5.140696048736572
43,The reporter said what the citizens who cared about civic engagement talked about a new bill at the, town,12.45262336730957
44,The reporter said what the citizens who cared about civic engagement talked about a new bill at the town, hall,14.78909683227539
45,The reporter said what the citizens who cared about civic engagement talked about a new bill at the town hall, meeting,10.108572006225586
46,The assistant realized what the nurse in the white uniform comforted the patient, in,9.852553367614746
47,The assistant realized what the nurse in the white uniform comforted the patient in, the,6.072504043579102
48,The assistant realized what the nurse in the white uniform comforted the patient in the, waiting,11.866086959838867
49,The assistant realized what the nurse in the white uniform comforted the patient in the waiting, room,13.93867015838623
50,Your friend said what the librarian in the thick plastic glasses  placed the book, on,8.101967811584473
51,Your friend said what the librarian in the thick plastic glasses  placed the book on, the,6.10215950012207
52,Your friend said what the librarian in the thick plastic glasses  placed the book on the, wrong,13.334022521972656
53,Your friend said what the librarian in the thick plastic glasses  placed the book on the wrong, shelf,17.00028419494629
54,The witness realized what the lawyers in dark suits and ties shredded the documents, late,13.53036117553711
55,The witness realized what the lawyers in dark suits and ties shredded the documents late, at,8.580156326293945
56,The witness realized what the lawyers in dark suits and ties shredded the documents late at, night,11.083989143371582
57,The article said what the chef who was originally from France prepared the soup, before,5.341026782989502
58,The article said what the chef who was originally from France prepared the soup before, the,5.169646263122559
59,The article said what the chef who was originally from France prepared the soup before the, dinner,11.786872863769531
60,The article said what the chef who was originally from France prepared the soup before the dinner, rush,16.210851669311523
61,The insurance company concluded what the taxi driver in the checkered cap hit the deer, while,3.570300579071045
62,The insurance company concluded what the taxi driver in the checkered cap hit the deer while, driving,12.914124488830566
63,The insurance company concluded what the taxi driver in the checkered cap hit the deer while driving, casually,15.415221214294434
64,The museum director realized what the burglar who posed as a visitor stole the painting, last,12.4037446975708
65,The museum director realized what the burglar who posed as a visitor stole the painting last, night,10.938140869140625
66,The teacher realized what the student in the first year was studying for, with,10.819411277770996
