,prefix,continuation,surprisals
0,I know that an indication of depression caused us to recommend therapy, last,12.564170837402344
1,I know that an indication of depression caused us to recommend therapy last, night,11.339407920837402
2,I remember that the gift for Mary cost a lot of money, at,7.826391220092773
3,I remember that the gift for Mary cost a lot of money at, the,3.1198477745056152
4,I remember that the gift for Mary cost a lot of money at the, last,11.586572647094727
5,I remember that the gift for Mary cost a lot of money at the last, minute,15.924213409423828
6,The newspaper reported that the novel by the famous author received favorable reviews, in,9.83842945098877
7,The newspaper reported that the novel by the famous author received favorable reviews in, the,3.625816822052002
8,The newspaper reported that the novel by the famous author received favorable reviews in the, press,13.862894058227539
9,I know that the painting by Monet fetched a high price at auction, sometime,16.995729446411133
10,I know that the painting by Monet fetched a high price at auction sometime, last,12.241228103637695
11,I know that the painting by Monet fetched a high price at auction sometime last, year,13.158379554748535
12,You remember that the instructions for the submarine fell into the furnace, much,14.420794486999512
13,You remember that the instructions for the submarine fell into the furnace much, to,5.576536655426025
14,You remember that the instructions for the submarine fell into the furnace much to, our,10.041415214538574
15,You remember that the instructions for the submarine fell into the furnace much to our, regret,14.510612487792969
16,She told me that an allergy to peanuts causes him to avoid dining out, ever,13.736207008361816
17,She told me that an allergy to peanuts causes him to avoid dining out ever, since,13.977899551391602
18,She told me that an allergy to peanuts causes him to avoid dining out ever since, he,10.445659637451172
19,She told me that an allergy to peanuts causes him to avoid dining out ever since he, was,7.906005859375
20,She told me that an allergy to peanuts causes him to avoid dining out ever since he was, young,11.280932426452637
21,She knows that the delivery for Sarah arrived around noon, last,12.258235931396484
22,She knows that the delivery for Sarah arrived around noon last, Tuesday,13.933831214904785
23,We all remember that the package for Robert got lost in the mail, in,9.250514030456543
24,We all remember that the package for Robert got lost in the mail in, the,3.0074782371520996
25,We all remember that the package for Robert got lost in the mail in the, holiday,12.024596214294434
26,We all remember that the package for Robert got lost in the mail in the holiday, rush,16.58037757873535
27,My friend reported that the symphony by Mozart moved my mother to tears, yesterday,14.4922513961792
28,My friend reported that the symphony by Mozart moved my mother to tears yesterday, night,13.3888521194458
29,I have an idea about that the play by the amateur comedian upset me, last,12.428014755249023
30,I have an idea about that the play by the amateur comedian upset me last, night,11.686993598937988
