,prefix,continuation,surprisals
0,The teacher realized that the student accepted before Christmas studied for the test, with,4.907835006713867
1,The teacher realized that the student accepted before Christmas studied for the test with, great,11.750061988830566
2,The teacher realized that the student accepted before Christmas studied for the test with great, enthusiasm,16.73550033569336
3,The policeman discovered that the convict captured after investigation smuggled a gun, into,12.656590461730957
4,The policeman discovered that the convict captured after investigation smuggled a gun into, the,3.7318999767303467
5,The policeman discovered that the convict captured after investigation smuggled a gun into the, prison,10.772287368774414
6,The shop owner realized that the waiter hired before curfew placed a candle, near,14.839488983154297
7,The shop owner realized that the waiter hired before curfew placed a candle near, the,4.158729553222656
8,The shop owner realized that the waiter hired before curfew placed a candle near the, table,13.15882396697998
9,The committee asked that the banker promoted after the meeting sold a mortgage, with,4.8324294090271
10,The committee asked that the banker promoted after the meeting sold a mortgage with, faulty,14.353066444396973
11,The committee asked that the banker promoted after the meeting sold a mortgage with faulty, credit,15.782026290893555
12,The first mate said that the sailor killed after the departure hauled a line, with,4.668410301208496
13,The first mate said that the sailor killed after the departure hauled a line with, all,4.874743461608887
14,The first mate said that the sailor killed after the departure hauled a line with all, his,8.705050468444824
15,The first mate said that the sailor killed after the departure hauled a line with all his, might,8.208356857299805
16,The newspaper said that the soccer player injured before the game scored a goal, during,12.088438034057617
17,The newspaper said that the soccer player injured before the game scored a goal during, the,3.6736621856689453
18,The newspaper said that the soccer player injured before the game scored a goal during the, championship,14.105877876281738
19,The husband saw that the maid fired after the recession broke a vase, in,9.895163536071777
20,The husband saw that the maid fired after the recession broke a vase in, the,5.2221832275390625
21,The husband saw that the maid fired after the recession broke a vase in the, hallway,13.938997268676758
22,The administrator discovered that the students taught before the pandemic wrote about philosophy, for,4.172571659088135
23,The administrator discovered that the students taught before the pandemic wrote about philosophy for, their,8.864850997924805
24,The administrator discovered that the students taught before the pandemic wrote about philosophy for their, term,15.027456283569336
25,The administrator discovered that the students taught before the pandemic wrote about philosophy for their term, paper,14.76425552368164
26,My mother recalled that the fireman honored after the flood rescued her cat, from,7.081864356994629
27,My mother recalled that the fireman honored after the flood rescued her cat from, the,4.021029949188232
28,My mother recalled that the fireman honored after the flood rescued her cat from the, burning,12.592863082885742
