,prefix,continuation,surprisals
0,I know that your tears signaled an indication that signaled depression, last,12.406668663024902
1,I know that your tears signaled an indication that signaled depression last, night,11.864873886108398
2,I remember that we all pitched in to buy the gift that we bought Mary, at,7.998619556427002
3,I remember that we all pitched in to buy the gift that we bought Mary at, the,3.0853629112243652
4,I remember that we all pitched in to buy the gift that we bought Mary at the, last,11.106637001037598
5,I remember that we all pitched in to buy the gift that we bought Mary at the last, minute,15.296510696411133
6,The newspaper reported that the critics reviewed the novel that provoked the famous author, in,9.748140335083008
7,The newspaper reported that the critics reviewed the novel that provoked the famous author in, the,3.9109814167022705
8,The newspaper reported that the critics reviewed the novel that provoked the famous author in the, press,14.035954475402832
9,I know that the family bought the painting that depicted Monet, sometime,17.249792098999023
10,I know that the family bought the painting that depicted Monet sometime, last,12.297323226928711
11,I know that the family bought the painting that depicted Monet sometime last, year,13.341029167175293
12,You remember that the spy sold the instructions that showed how to operate the submarine, much,14.59422492980957
13,You remember that the spy sold the instructions that showed how to operate the submarine much, to,4.967159271240234
14,You remember that the spy sold the instructions that showed how to operate the submarine much to, our,10.065077781677246
15,You remember that the spy sold the instructions that showed how to operate the submarine much to our, regret,14.605916976928711
16,She told me that he has had an allergy that is caused by peanuts, ever,14.053642272949219
17,She told me that he has had an allergy that is caused by peanuts ever, since,14.140730857849121
18,She told me that he has had an allergy that is caused by peanuts ever since, he,10.355304718017578
19,She told me that he has had an allergy that is caused by peanuts ever since he, was,8.537753105163574
20,She told me that he has had an allergy that is caused by peanuts ever since he was, young,11.261368751525879
21,She knows that the doorman accepted the delivery that shocked Sarah, last,12.524194717407227
22,She knows that the doorman accepted the delivery that shocked Sarah last, Tuesday,13.88980484008789
23,We all remember that the mailman lost the package that Sarah described to Robert, in,9.460890769958496
24,We all remember that the mailman lost the package that Sarah described to Robert in, the,4.8855133056640625
25,We all remember that the mailman lost the package that Sarah described to Robert in the, holiday,11.996511459350586
26,We all remember that the mailman lost the package that Sarah described to Robert in the holiday, rush,17.171720504760742
27,My friend reported that we listened to the symphony that was dedicated to Mozart, yesterday,14.904426574707031
28,My friend reported that we listened to the symphony that was dedicated to Mozart yesterday, night,12.824380874633789
29,I have an idea about that I saw the play that delighted the amateur comedian, last,12.373472213745117
30,I have an idea about that I saw the play that delighted the amateur comedian last, night,11.50665283203125
31,She can guess that my friend wrote a forward that introduced the new manuscript, over,8.842025756835938
32,She can guess that my friend wrote a forward that introduced the new manuscript over, the,3.4061081409454346
33,She can guess that my friend wrote a forward that introduced the new manuscript over the, weekend,14.305688858032227
34,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar, every,5.261020660400391
35,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every, time,11.477771759033203
