,prefix,continuation,surprisals
0,I know that an indication caused us to recommend therapy, last,12.590632438659668
1,I know that an indication caused us to recommend therapy last, night,12.020768165588379
2,I remember that the gift cost a lot of money, at,8.043455123901367
3,I remember that the gift cost a lot of money at, the,3.781100273132324
4,I remember that the gift cost a lot of money at the, last,11.702008247375488
5,I remember that the gift cost a lot of money at the last, minute,15.788396835327148
6,The newspaper reported that the novel received favorable reviews, in,9.616378784179688
7,The newspaper reported that the novel received favorable reviews in, the,3.914022207260132
8,The newspaper reported that the novel received favorable reviews in the, press,14.054835319519043
9,I know that the painting fetched a high price at auction, sometime,16.94424819946289
10,I know that the painting fetched a high price at auction sometime, last,12.291549682617188
11,I know that the painting fetched a high price at auction sometime last, year,13.183999061584473
12,You remember that the instructions fell into the furnace, much,14.392114639282227
13,You remember that the instructions fell into the furnace much, to,5.5902605056762695
14,You remember that the instructions fell into the furnace much to, our,10.633525848388672
15,You remember that the instructions fell into the furnace much to our, regret,14.720258712768555
16,She told me that an allergy causes him to avoid dining out, ever,13.86650276184082
17,She told me that an allergy causes him to avoid dining out ever, since,13.46183967590332
18,She told me that an allergy causes him to avoid dining out ever since, he,10.353006362915039
19,She told me that an allergy causes him to avoid dining out ever since he, was,7.165564060211182
20,She told me that an allergy causes him to avoid dining out ever since he was, young,11.200634956359863
21,She knows that the delivery arrived around noon, last,12.196256637573242
22,She knows that the delivery arrived around noon last, Tuesday,14.163153648376465
23,We all remember that the package got lost in the mail, in,9.01255989074707
24,We all remember that the package got lost in the mail in, the,3.8302056789398193
25,We all remember that the package got lost in the mail in the, holiday,12.629173278808594
26,We all remember that the package got lost in the mail in the holiday, rush,16.595417022705078
27,My friend reported that the symphony moved my mother to tears, yesterday,14.353814125061035
28,My friend reported that the symphony moved my mother to tears yesterday, night,13.218008995056152
29,I have an idea about that the play upset me, last,12.449957847595215
30,I have an idea about that the play upset me last, night,11.998312950134277
31,She can guess that a forward claimed that Elvis is still alive, over,8.920928001403809
32,She can guess that a forward claimed that Elvis is still alive over, the,3.5523693561553955
33,She can guess that a forward claimed that Elvis is still alive over the, weekend,13.560840606689453
34,The newspaper reported that a mix was used for the salad dressing, every,5.120983600616455
35,The newspaper reported that a mix was used for the salad dressing every, time,11.806670188903809
36,The newspaper reported that a mix was used for the salad dressing every time, she,10.977631568908691
37,The newspaper reported that a mix was used for the salad dressing every time she, cooked,15.843986511230469
38,We recall that a critique found support online, late,14.383087158203125
39,We recall that a critique found support online late, in,9.463293075561523
40,We recall that a critique found support online late in, the,3.912118673324585
41,We recall that a critique found support online late in the, afternoon,14.458701133728027
42,I remember that a diatribe was published in the local newspaper, yesterday,14.355788230895996
43,I remember that a diatribe was published in the local newspaper yesterday, night,13.246672630310059
44,Our friend guessed that a picture appeared in the newspaper, yesterday,14.269875526428223
45,Our friend guessed that a picture appeared in the newspaper yesterday, afternoon,15.46804428100586
46,The mayor told me that a photograph was taken by the war correspondent, two,13.252802848815918
47,The mayor told me that a photograph was taken by the war correspondent two, days,14.00339126586914
48,The mayor told me that a photograph was taken by the war correspondent two days, after,3.7356178760528564
49,The mayor told me that a photograph was taken by the war correspondent two days after, the,3.6546711921691895
50,The mayor told me that a photograph was taken by the war correspondent two days after the, battle,11.883768081665039
51,My friend remembers that a description was disliked by the bishop, over,8.999897003173828
52,My friend remembers that a description was disliked by the bishop over, a,3.3702995777130127
53,My friend remembers that a description was disliked by the bishop over a, year,13.170876502990723
54,My friend remembers that a description was disliked by the bishop over a year, ago,15.053793907165527
55,The newspaper said that the present was imported from Italy, while,4.9476518630981445
56,The newspaper said that the present was imported from Italy while, I,11.761975288391113
57,The newspaper said that the present was imported from Italy while I, was,7.429618835449219
58,The newspaper said that the present was imported from Italy while I was, on,7.414783477783203
59,The newspaper said that the present was imported from Italy while I was on, vacation,12.402446746826172
60,Our neighbor said that the argument tore their marriage apart, yesterday,14.252105712890625
61,My friend told me that a proposal suggested increasing employe benefits, last,12.470222473144531
62,My friend told me that a proposal suggested increasing employe benefits last, evening,13.487505912780762
63,She can not believe that a conference took place downtown, last,12.574520111083984
64,She can not believe that a conference took place downtown last, spring,13.327177047729492
65,I know that caused us to recommend therapy, last,12.565008163452148
66,I know that caused us to recommend therapy last, night,12.151863098144531
67,I remember that cost a lot of money, at,7.996344089508057
68,I remember that cost a lot of money at, the,3.809197187423706
69,I remember that cost a lot of money at the, last,11.736796379089355
70,I remember that cost a lot of money at the last, minute,16.0635986328125
71,The newspaper reported that received favorable reviews, in,9.624159812927246
72,The newspaper reported that received favorable reviews in, the,3.936748504638672
73,The newspaper reported that received favorable reviews in the, press,14.176766395568848
74,I know that fetched a high price at auction, sometime,16.847505569458008
75,I know that fetched a high price at auction sometime, last,12.283914566040039
76,I know that fetched a high price at auction sometime last, year,13.314539909362793
77,You remember that fell into the furnace, much,14.326356887817383
78,You remember that fell into the furnace much, to,5.5328688621521
79,You remember that fell into the furnace much to, our,10.658921241760254
80,You remember that fell into the furnace much to our, regret,14.620917320251465
81,She told me that causes him to avoid dining out, ever,13.918262481689453
82,She told me that causes him to avoid dining out ever, since,13.308622360229492
83,She told me that causes him to avoid dining out ever since, he,10.478344917297363
84,She told me that causes him to avoid dining out ever since he, was,6.548502445220947
85,She told me that causes him to avoid dining out ever since he was, young,11.15566349029541
86,She knows that arrived around noon, last,12.270269393920898
87,She knows that arrived around noon last, Tuesday,14.417285919189453
88,We all remember that got lost in the mail, in,8.994867324829102
89,We all remember that got lost in the mail in, the,3.9304566383361816
90,We all remember that got lost in the mail in the, holiday,12.570199012756348
91,We all remember that got lost in the mail in the holiday, rush,16.71536636352539
92,My friend reported that moved my mother to tears, yesterday,14.168414115905762
93,My friend reported that moved my mother to tears yesterday, night,13.296148300170898
94,I have an idea about that upset me, last,12.493977546691895
95,I have an idea about that upset me last, night,12.282764434814453
96,She can guess that claimed that Elvis is still alive, over,8.875934600830078
97,She can guess that claimed that Elvis is still alive over, the,3.726289749145508
98,She can guess that claimed that Elvis is still alive over the, weekend,13.823241233825684
99,The newspaper reported that was used for the salad dressing, every,5.040082931518555
100,The newspaper reported that was used for the salad dressing every, time,12.228327751159668
101,The newspaper reported that was used for the salad dressing every time, she,11.213621139526367
102,The newspaper reported that was used for the salad dressing every time she, cooked,15.944314956665039
103,We recall that found support online, late,14.398314476013184
104,We recall that found support online late, in,9.549722671508789
105,We recall that found support online late in, the,3.9145684242248535
106,We recall that found support online late in the, afternoon,14.357166290283203
107,I remember that was published in the local newspaper, yesterday,14.31106185913086
108,I remember that was published in the local newspaper yesterday, night,13.337005615234375
109,Our friend guessed that appeared in the newspaper, yesterday,14.180746078491211
110,Our friend guessed that appeared in the newspaper yesterday, afternoon,15.519543647766113
111,The mayor told me that was taken by the war correspondent, two,13.116957664489746
112,The mayor told me that was taken by the war correspondent two, days,14.147834777832031
113,The mayor told me that was taken by the war correspondent two days, after,3.528810501098633
114,The mayor told me that was taken by the war correspondent two days after, the,3.693035125732422
115,The mayor told me that was taken by the war correspondent two days after the, battle,12.018715858459473
116,My friend remembers that was disliked by the bishop, over,8.906852722167969
117,My friend remembers that was disliked by the bishop over, a,3.406723976135254
118,My friend remembers that was disliked by the bishop over a, year,13.108473777770996
119,My friend remembers that was disliked by the bishop over a year, ago,15.27221393585205
120,The newspaper said that was imported from Italy, while,4.971332550048828
121,The newspaper said that was imported from Italy while, I,11.74590015411377
122,The newspaper said that was imported from Italy while I, was,6.905096054077148
123,The newspaper said that was imported from Italy while I was, on,6.845364570617676
124,The newspaper said that was imported from Italy while I was on, vacation,12.908409118652344
125,Our neighbor said that tore their marriage apart, yesterday,14.15377426147461
126,My friend told me that suggested increasing employe benefits, last,12.48583984375
127,My friend told me that suggested increasing employe benefits last, evening,14.316571235656738
128,She can not believe that took place downtown, last,12.532583236694336
129,She can not believe that took place downtown last, spring,13.35872745513916
130,I know what an indication caused us to recommend therapy, last,12.597393035888672
131,I know what an indication caused us to recommend therapy last, night,12.284034729003906
132,I remember what the gift cost a lot of money, at,7.9027814865112305
133,I remember what the gift cost a lot of money at, the,3.747594118118286
134,I remember what the gift cost a lot of money at the, last,11.630682945251465
135,I remember what the gift cost a lot of money at the last, minute,15.74853801727295
136,The newspaper reported what the novel received favorable reviews, in,9.556967735290527
137,The newspaper reported what the novel received favorable reviews in, the,3.853264331817627
138,The newspaper reported what the novel received favorable reviews in the, press,13.935819625854492
139,I know what the painting fetched a high price at auction, sometime,16.845922470092773
140,I know what the painting fetched a high price at auction sometime, last,12.286337852478027
141,I know what the painting fetched a high price at auction sometime last, year,13.199908256530762
142,You remember what the instructions fell into the furnace, much,14.291535377502441
143,You remember what the instructions fell into the furnace much, to,5.467907428741455
144,You remember what the instructions fell into the furnace much to, our,10.587265968322754
145,You remember what the instructions fell into the furnace much to our, regret,14.737394332885742
146,She told me what an allergy causes him to avoid dining out, ever,13.954880714416504
147,She told me what an allergy causes him to avoid dining out ever, since,13.290712356567383
148,She told me what an allergy causes him to avoid dining out ever since, he,10.339662551879883
149,She told me what an allergy causes him to avoid dining out ever since he, was,6.883021831512451
150,She told me what an allergy causes him to avoid dining out ever since he was, young,11.279319763183594
151,She knows what the delivery arrived around noon, last,12.178531646728516
152,She knows what the delivery arrived around noon last, Tuesday,14.207318305969238
153,We all remember what the package got lost in the mail, in,8.925912857055664
154,We all remember what the package got lost in the mail in, the,3.822465419769287
155,We all remember what the package got lost in the mail in the, holiday,12.452204704284668
156,We all remember what the package got lost in the mail in the holiday, rush,16.611549377441406
157,My friend reported what the symphony moved my mother to tears, yesterday,14.290033340454102
158,My friend reported what the symphony moved my mother to tears yesterday, night,13.359546661376953
159,I have an idea about what the play upset me, last,12.49834156036377
160,I have an idea about what the play upset me last, night,12.203250885009766
161,She can guess what a forward claimed that Elvis is still alive, over,8.874329566955566
162,She can guess what a forward claimed that Elvis is still alive over, the,3.5178356170654297
163,She can guess what a forward claimed that Elvis is still alive over the, weekend,13.348352432250977
164,The newspaper reported what a mix was used for the salad dressing, every,5.124405860900879
165,The newspaper reported what a mix was used for the salad dressing every, time,11.853096961975098
166,The newspaper reported what a mix was used for the salad dressing every time, she,11.021248817443848
167,The newspaper reported what a mix was used for the salad dressing every time she, cooked,15.796492576599121
168,We recall what a critique found support online, late,14.39107608795166
169,We recall what a critique found support online late, in,9.306182861328125
170,We recall what a critique found support online late in, the,3.9496076107025146
171,We recall what a critique found support online late in the, afternoon,14.237625122070312
172,I remember what a diatribe was published in the local newspaper, yesterday,14.29106616973877
173,I remember what a diatribe was published in the local newspaper yesterday, night,13.30941390991211
174,Our friend guessed what a picture appeared in the newspaper, yesterday,14.162609100341797
175,Our friend guessed what a picture appeared in the newspaper yesterday, afternoon,15.541584968566895
176,The mayor told me what a photograph was taken by the war correspondent, two,13.177801132202148
177,The mayor told me what a photograph was taken by the war correspondent two, days,14.091104507446289
178,The mayor told me what a photograph was taken by the war correspondent two days, after,3.587184429168701
179,The mayor told me what a photograph was taken by the war correspondent two days after, the,3.692859172821045
180,The mayor told me what a photograph was taken by the war correspondent two days after the, battle,11.486130714416504
181,My friend remembers what a description was disliked by the bishop, over,8.941482543945312
182,My friend remembers what a description was disliked by the bishop over, a,3.36478590965271
183,My friend remembers what a description was disliked by the bishop over a, year,13.059633255004883
184,My friend remembers what a description was disliked by the bishop over a year, ago,15.068038940429688
185,The newspaper said what the present was imported from Italy, while,4.9969658851623535
186,The newspaper said what the present was imported from Italy while, I,11.64537525177002
187,The newspaper said what the present was imported from Italy while I, was,7.191929817199707
188,The newspaper said what the present was imported from Italy while I was, on,7.309815883636475
189,The newspaper said what the present was imported from Italy while I was on, vacation,12.548835754394531
190,Our neighbor said what the argument tore their marriage apart, yesterday,14.183125495910645
191,My friend told me what a proposal suggested increasing employe benefits, last,12.499322891235352
192,My friend told me what a proposal suggested increasing employe benefits last, evening,13.615365028381348
193,She can not believe what a conference took place downtown, last,12.600048065185547
194,She can not believe what a conference took place downtown last, spring,13.362502098083496
195,I know what caused us to recommend therapy, last,12.561235427856445
196,I know what caused us to recommend therapy last, night,12.486187934875488
197,I remember what cost a lot of money, at,7.824403762817383
198,I remember what cost a lot of money at, the,3.758514642715454
199,I remember what cost a lot of money at the, last,11.652507781982422
200,I remember what cost a lot of money at the last, minute,16.058921813964844
201,The newspaper reported what received favorable reviews, in,9.516342163085938
202,The newspaper reported what received favorable reviews in, the,3.8369274139404297
203,The newspaper reported what received favorable reviews in the, press,14.00633716583252
204,I know what fetched a high price at auction, sometime,16.710845947265625
205,I know what fetched a high price at auction sometime, last,12.258075714111328
206,I know what fetched a high price at auction sometime last, year,13.354571342468262
207,You remember what fell into the furnace, much,14.206095695495605
208,You remember what fell into the furnace much, to,5.374236583709717
209,You remember what fell into the furnace much to, our,10.603638648986816
210,You remember what fell into the furnace much to our, regret,14.660982131958008
