,prefix,continuation,surprisals
0,The teacher realized what the student in the first year was studying for the test, with,5.235591888427734
1,The teacher realized what the student in the first year was studying for the test with, great,11.632680892944336
2,The teacher realized what the student in the first year was studying for the test with great, enthusiasm,16.77813720703125
3,The policeman discovered what the convict with the shaved head smuggled a gun, into,12.78610897064209
4,The policeman discovered what the convict with the shaved head smuggled a gun into, the,3.846945285797119
5,The policeman discovered what the convict with the shaved head smuggled a gun into the, prison,10.430328369140625
6,The shop owner realized what the waiter in the white jacket placed a candle, near,14.787759780883789
7,The shop owner realized what the waiter in the white jacket placed a candle near, the,4.172365188598633
8,The shop owner realized what the waiter in the white jacket placed a candle near the, table,13.065869331359863
9,The committee asked what the banker from the big company sold a mortgage, with,4.846628189086914
10,The committee asked what the banker from the big company sold a mortgage with, faulty,14.339788436889648
11,The committee asked what the banker from the big company sold a mortgage with faulty, credit,15.810050964355469
12,The first mate said what the sailor in the rain jacket hauled a line, with,4.633790016174316
13,The first mate said what the sailor in the rain jacket hauled a line with, all,5.444040298461914
14,The first mate said what the sailor in the rain jacket hauled a line with all, his,8.72028923034668
15,The first mate said what the sailor in the rain jacket hauled a line with all his, might,8.068381309509277
16,The newspaper said what the soccer player from the rival team scored a goal, during,12.0046968460083
17,The newspaper said what the soccer player from the rival team scored a goal during, the,3.625913381576538
18,The newspaper said what the soccer player from the rival team scored a goal during the, championship,13.57070541381836
19,The husband saw what the maid from the new cleaning service broke a vase, in,10.250665664672852
20,The husband saw what the maid from the new cleaning service broke a vase in, the,4.145896911621094
21,The husband saw what the maid from the new cleaning service broke a vase in the, hallway,13.876716613769531
22,The administrator discovered what the students who were all very diligent wrote about philosophy, for,4.137924671173096
23,The administrator discovered what the students who were all very diligent wrote about philosophy for, their,8.948003768920898
24,The administrator discovered what the students who were all very diligent wrote about philosophy for their, term,14.846129417419434
25,The administrator discovered what the students who were all very diligent wrote about philosophy for their term, paper,15.983100891113281
26,My mother recalled what the fireman who only recently started working for the department rescued her cat, from,7.08687686920166
27,My mother recalled what the fireman who only recently started working for the department rescued her cat from, the,4.226878643035889
28,My mother recalled what the fireman who only recently started working for the department rescued her cat from the, burning,12.1598539352417
29,My mother recalled what the fireman who only recently started working for the department rescued her cat from the burning, building,12.427779197692871
30,Our friend said what the customer who had never owned a vehicle before bought the new car, on,6.785433292388916
31,Our friend said what the customer who had never owned a vehicle before bought the new car on, credit,14.379180908203125
32,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve, before,6.307346820831299
33,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve before, the,3.5612800121307373
34,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve before the, match,13.006814002990723
35,Your father noticed what the author who the fans adored  signed a copy of his book, after,3.9479362964630127
36,Your father noticed what the author who the fans adored  signed a copy of his book after, the,3.66902494430542
37,Your father noticed what the author who the fans adored  signed a copy of his book after the, reading,12.784468650817871
38,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo, at,8.026609420776367
39,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo at, the,3.425535202026367
40,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo at the, zoo,13.0123872756958
41,The reporter said what the citizens who cared about civic engagement talked about a new bill, at,8.131246566772461
42,The reporter said what the citizens who cared about civic engagement talked about a new bill at, the,3.5982439517974854
43,The reporter said what the citizens who cared about civic engagement talked about a new bill at the, town,11.828938484191895
