,prefix,continuation,surprisals
0,I know that my brother said that our aunt devoured the cake, at,8.46457576751709
1,I know that my brother said that our aunt devoured the cake at, the,5.034224987030029
2,I know that my brother said that our aunt devoured the cake at the, party,12.588641166687012
3,My neighbor told me that the fireman believes that the dog caught the cat, in,10.193309783935547
4,My neighbor told me that the fireman believes that the dog caught the cat in, the,5.691165447235107
5,My neighbor told me that the fireman believes that the dog caught the cat in the, garage,14.151193618774414
6,I know that our assistant believes that the committee delivered the report, by,10.443252563476562
7,I know that our assistant believes that the committee delivered the report by, the,5.80615758895874
8,I know that our assistant believes that the committee delivered the report by the, deadline,15.076787948608398
9,You remember that I discovered that the water ruined the new carpet, during,11.552275657653809
10,You remember that I discovered that the water ruined the new carpet during, the,5.3905415534973145
11,You remember that I discovered that the water ruined the new carpet during the, flood,13.04004955291748
12,She told me that the teacher suspects that the star student stole answers to the test, last,12.118284225463867
13,She told me that the teacher suspects that the star student stole answers to the test last, semester,14.210947036743164
14,She knows that the expert can tell that the collector forged the painting, with,7.429633140563965
15,She knows that the expert can tell that the collector forged the painting with, the,5.31265926361084
16,She knows that the expert can tell that the collector forged the painting with the, help,12.576794624328613
17,She knows that the expert can tell that the collector forged the painting with the help, of,4.556994915008545
18,She knows that the expert can tell that the collector forged the painting with the help of, modern,13.450434684753418
19,She knows that the expert can tell that the collector forged the painting with the help of modern, technology,14.478649139404297
20,We all remember that the politician said that the convict smuggled a gun, into,13.617292404174805
21,We all remember that the politician said that the convict smuggled a gun into, the,5.4166765213012695
22,We all remember that the politician said that the convict smuggled a gun into the, prison,11.134566307067871
23,My friend reported that the banker predicts that the company will sell multiple assets, next,14.414311408996582
24,My friend reported that the banker predicts that the company will sell multiple assets next, quarter,14.719411849975586
25,I have an idea about that the actor suspects that her rival sabotaged the audition, last,11.88865852355957
26,I have an idea about that the actor suspects that her rival sabotaged the audition last, week,13.528654098510742
27,She can guess that our friend predicts that the movie star will be awarded an oscar, for,7.060947895050049
28,She can guess that our friend predicts that the movie star will be awarded an oscar for, her,7.831190586090088
29,She can guess that our friend predicts that the movie star will be awarded an oscar for her, hard,12.757355690002441
30,She can guess that our friend predicts that the movie star will be awarded an oscar for her hard, work,11.38888931274414
31,The newspaper reported that the police know that the suspect killed the witness, in,9.591362953186035
32,The newspaper reported that the police know that the suspect killed the witness in, the,5.8354315757751465
33,The newspaper reported that the police know that the suspect killed the witness in the, middle,12.398360252380371
34,The newspaper reported that the police know that the suspect killed the witness in the middle, of,5.343111515045166
35,The newspaper reported that the police know that the suspect killed the witness in the middle of, the,5.603244781494141
36,The newspaper reported that the police know that the suspect killed the witness in the middle of the, night,12.198543548583984
37,We recall that the old lady heard that the hot tea warmed the young girl, after,3.151801347732544
38,We recall that the old lady heard that the hot tea warmed the young girl after, the,5.116867542266846
39,We recall that the old lady heard that the hot tea warmed the young girl after the, shocking,6.106363296508789
40,We recall that the old lady heard that the hot tea warmed the young girl after the shocking, incident,14.702815055847168
41,I remember that the doctor decided that the nurse should administer the new medicine, to,6.931684494018555
42,I remember that the doctor decided that the nurse should administer the new medicine to, the,5.378814697265625
43,I remember that the doctor decided that the nurse should administer the new medicine to the, sick,11.46438980102539
44,I remember that the doctor decided that the nurse should administer the new medicine to the sick, patient,6.621128082275391
45,Our friend guessed that my friend discovered that the gossip column revealed family secrets, to,6.303572654724121
46,Our friend guessed that my friend discovered that the gossip column revealed family secrets to, the,5.598659992218018
47,Our friend guessed that my friend discovered that the gossip column revealed family secrets to the, whole,12.401803970336914
48,Our friend guessed that my friend discovered that the gossip column revealed family secrets to the whole, town,14.85122013092041
49,The mayor told me that the town clerk heard that the town repaired the parking lot, over,10.205586433410645
50,The mayor told me that the town clerk heard that the town repaired the parking lot over, the,4.704798698425293
51,The mayor told me that the town clerk heard that the town repaired the parking lot over the, summer,12.714659690856934
52,My friend remembers that the senator testified about that the government collected personal data, over,10.570845603942871
53,My friend remembers that the senator testified about that the government collected personal data over, the,4.958881855010986
54,My friend remembers that the senator testified about that the government collected personal data over the, past,12.70409107208252
55,My friend remembers that the senator testified about that the government collected personal data over the past, decade,15.796228408813477
56,The newspaper said that the bureaucrat discovered that the manager followed company regulations, during,12.48824691772461
57,The newspaper said that the bureaucrat discovered that the manager followed company regulations during, the,5.1602911949157715
58,The newspaper said that the bureaucrat discovered that the manager followed company regulations during the, financial,12.899115562438965
59,The newspaper said that the bureaucrat discovered that the manager followed company regulations during the financial, crisis,13.843091011047363
60,Our neighbor said that the professor intuits that the student despised the assigned materials, last,12.430954933166504
61,Our neighbor said that the professor intuits that the student despised the assigned materials last, semester,13.989306449890137
62,My friend told me that the consultant assumes that the university hired a new administrator, last,12.498717308044434
63,My friend told me that the consultant assumes that the university hired a new administrator last, week,14.362296104431152
64,She can not believe that I forgot that my good friend married my cousin, last,12.172677040100098
65,She can not believe that I forgot that my good friend married my cousin last, winter,12.419783592224121
66,Our neighbor reminded us that she remembers that the tow truck hauled the wagon, out,5.644556999206543
67,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out, of,5.802119255065918
68,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out of, the,5.181943416595459
69,Our neighbor reminded us that she remembers that the tow truck hauled the wagon out of the, ditch,14.8707275390625
70,The shop owner told me that the baker forgot that the restaurant prepared a new recipe, earlier,14.080541610717773
71,The shop owner told me that the baker forgot that the restaurant prepared a new recipe earlier, that,3.599412202835083
72,The shop owner told me that the baker forgot that the restaurant prepared a new recipe earlier that, week,15.090574264526367
