,prefix,continuation,surprisals
0,The teacher realized that the student in the first year was studying for the test, with,4.482631206512451
1,The teacher realized that the student in the first year was studying for the test with, great,11.77214241027832
2,The teacher realized that the student in the first year was studying for the test with great, enthusiasm,16.76857566833496
3,The policeman discovered that the convict with the shaved head smuggled a gun, into,12.657657623291016
4,The policeman discovered that the convict with the shaved head smuggled a gun into, the,3.40554141998291
5,The policeman discovered that the convict with the shaved head smuggled a gun into the, prison,10.445280075073242
6,The shop owner realized that the waiter in the white jacket placed a candle, near,14.800603866577148
7,The shop owner realized that the waiter in the white jacket placed a candle near, the,3.743574380874634
8,The shop owner realized that the waiter in the white jacket placed a candle near the, table,13.177188873291016
9,The committee asked that the banker from the big company sold a mortgage, with,3.9406797885894775
10,The committee asked that the banker from the big company sold a mortgage with, faulty,14.404353141784668
11,The committee asked that the banker from the big company sold a mortgage with faulty, credit,15.708123207092285
12,The first mate said that the sailor in the rain jacket hauled a line, with,3.7668662071228027
13,The first mate said that the sailor in the rain jacket hauled a line with, all,4.596390247344971
14,The first mate said that the sailor in the rain jacket hauled a line with all, his,8.635294914245605
15,The first mate said that the sailor in the rain jacket hauled a line with all his, might,8.8274507522583
16,The newspaper said that the soccer player from the rival team scored a goal, during,12.184845924377441
17,The newspaper said that the soccer player from the rival team scored a goal during, the,3.250784158706665
18,The newspaper said that the soccer player from the rival team scored a goal during the, championship,13.752254486083984
19,The husband saw that the maid from the new cleaning service broke a vase, in,10.4287691116333
20,The husband saw that the maid from the new cleaning service broke a vase in, the,3.604301691055298
21,The husband saw that the maid from the new cleaning service broke a vase in the, hallway,14.172911643981934
22,The administrator discovered that the students who were all very diligent wrote about philosophy, for,3.2057785987854004
23,The administrator discovered that the students who were all very diligent wrote about philosophy for, their,8.488027572631836
24,The administrator discovered that the students who were all very diligent wrote about philosophy for their, term,14.476531982421875
25,The administrator discovered that the students who were all very diligent wrote about philosophy for their term, paper,14.519128799438477
26,My mother recalled that the fireman who only recently started working for the department rescued her cat, from,6.895879745483398
27,My mother recalled that the fireman who only recently started working for the department rescued her cat from, the,3.328763484954834
28,My mother recalled that the fireman who only recently started working for the department rescued her cat from the, burning,12.129249572753906
29,My mother recalled that the fireman who only recently started working for the department rescued her cat from the burning, building,10.781488418579102
30,Our friend said that the customer who had never owned a vehicle before bought the new car, on,6.383650779724121
31,Our friend said that the customer who had never owned a vehicle before bought the new car on, credit,14.402682304382324
32,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve, before,6.772134304046631
33,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve before, the,3.246936321258545
34,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve before the, match,13.119071006774902
35,Your father noticed that the author who the fans adored  signed a copy of his book, after,4.342201232910156
36,Your father noticed that the author who the fans adored  signed a copy of his book after, the,3.335726499557495
37,Your father noticed that the author who the fans adored  signed a copy of his book after the, reading,12.450349807739258
38,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo, at,7.898587226867676
39,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo at, the,3.079989194869995
40,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo at the, zoo,13.033483505249023
41,The reporter said that the citizens who cared about civic engagement talked about a new bill, at,7.995459079742432
42,The reporter said that the citizens who cared about civic engagement talked about a new bill at, the,3.345978260040283
43,The reporter said that the citizens who cared about civic engagement talked about a new bill at the, town,12.017139434814453
44,The reporter said that the citizens who cared about civic engagement talked about a new bill at the town, hall,14.868807792663574
45,The reporter said that the citizens who cared about civic engagement talked about a new bill at the town hall, meeting,10.215310096740723
46,The assistant realized that the nurse in the white uniform comforted the patient, in,9.47044563293457
47,The assistant realized that the nurse in the white uniform comforted the patient in, the,4.222671985626221
48,The assistant realized that the nurse in the white uniform comforted the patient in the, waiting,12.331781387329102
49,The assistant realized that the nurse in the white uniform comforted the patient in the waiting, room,14.284818649291992
50,Your friend said that the librarian in the thick plastic glasses  placed the book, on,6.45271110534668
51,Your friend said that the librarian in the thick plastic glasses  placed the book on, the,4.653197765350342
52,Your friend said that the librarian in the thick plastic glasses  placed the book on the, wrong,12.702836990356445
53,Your friend said that the librarian in the thick plastic glasses  placed the book on the wrong, shelf,17.26919174194336
54,The witness realized that the lawyers in dark suits and ties shredded the documents, late,13.530391693115234
55,The witness realized that the lawyers in dark suits and ties shredded the documents late, at,9.428051948547363
56,The witness realized that the lawyers in dark suits and ties shredded the documents late at, night,11.045581817626953
57,The article said that the chef who was originally from France prepared the soup, before,7.571722984313965
58,The article said that the chef who was originally from France prepared the soup before, the,3.2266623973846436
59,The article said that the chef who was originally from France prepared the soup before the, dinner,11.766332626342773
60,The article said that the chef who was originally from France prepared the soup before the dinner, rush,16.989177703857422
61,The insurance company concluded that the taxi driver in the checkered cap hit the deer, while,5.16776704788208
62,The insurance company concluded that the taxi driver in the checkered cap hit the deer while, driving,12.287893295288086
63,The insurance company concluded that the taxi driver in the checkered cap hit the deer while driving, casually,16.011104583740234
64,The museum director realized that the burglar who posed as a visitor stole the painting, last,12.498039245605469
65,The museum director realized that the burglar who posed as a visitor stole the painting last, night,11.26987075805664
66,The teacher realized that the student in the first year was studying for, with,8.28085708618164
67,The teacher realized that the student in the first year was studying for with, great,11.857162475585938
68,The teacher realized that the student in the first year was studying for with great, enthusiasm,16.502466201782227
69,The policeman discovered that the convict with the shaved head smuggled, into,11.532296180725098
70,The policeman discovered that the convict with the shaved head smuggled into, the,3.386277675628662
71,The policeman discovered that the convict with the shaved head smuggled into the, prison,10.567652702331543
72,The shop owner realized that the waiter in the white jacket placed, near,14.70941162109375
73,The shop owner realized that the waiter in the white jacket placed near, the,3.637683391571045
74,The shop owner realized that the waiter in the white jacket placed near the, table,13.098567962646484
75,The committee asked that the banker from the big company sold, with,3.477144718170166
76,The committee asked that the banker from the big company sold with, faulty,14.820568084716797
77,The committee asked that the banker from the big company sold with faulty, credit,15.598244667053223
78,The first mate said that the sailor in the rain jacket hauled, with,2.7817749977111816
79,The first mate said that the sailor in the rain jacket hauled with, all,4.20894193649292
80,The first mate said that the sailor in the rain jacket hauled with all, his,8.783920288085938
81,The first mate said that the sailor in the rain jacket hauled with all his, might,8.624083518981934
82,The newspaper said that the soccer player from the rival team scored, during,11.701958656311035
