,prefix,continuation,surprisals
0,I know what my brother said that our aunt devoured the cake, at,7.921151161193848
1,I know what my brother said that our aunt devoured the cake at, the,3.598994255065918
2,I know what my brother said that our aunt devoured the cake at the, party,11.527677536010742
3,My neighbor told me what the fireman believes that the dog caught the cat, in,9.61079216003418
4,My neighbor told me what the fireman believes that the dog caught the cat in, the,4.133864879608154
5,My neighbor told me what the fireman believes that the dog caught the cat in the, garage,14.021641731262207
6,I know what our assistant believes that the committee delivered the report, by,8.910725593566895
7,I know what our assistant believes that the committee delivered the report by, the,3.8005921840667725
8,I know what our assistant believes that the committee delivered the report by the, deadline,14.74113941192627
9,You remember what I discovered that the water ruined the new carpet, during,11.623546600341797
10,You remember what I discovered that the water ruined the new carpet during, the,4.00161075592041
11,You remember what I discovered that the water ruined the new carpet during the, flood,12.605881690979004
12,She told me what the teacher suspects that the star student stole answers to the test, last,12.379542350769043
13,She told me what the teacher suspects that the star student stole answers to the test last, semester,14.75265121459961
14,She knows what the expert can tell that the collector forged the painting, with,4.613276481628418
15,She knows what the expert can tell that the collector forged the painting with, the,3.913034677505493
16,She knows what the expert can tell that the collector forged the painting with the, help,9.969712257385254
17,She knows what the expert can tell that the collector forged the painting with the help, of,3.279914140701294
18,She knows what the expert can tell that the collector forged the painting with the help of, modern,12.75520133972168
19,She knows what the expert can tell that the collector forged the painting with the help of modern, technology,14.556034088134766
20,We all remember what the politician said that the convict smuggled a gun, into,12.918461799621582
21,We all remember what the politician said that the convict smuggled a gun into, the,3.9478800296783447
22,We all remember what the politician said that the convict smuggled a gun into the, prison,10.355767250061035
23,My friend reported what the banker predicts that the company will sell multiple assets, next,14.440398216247559
24,My friend reported what the banker predicts that the company will sell multiple assets next, quarter,14.31190299987793
25,I have an idea about what the actor suspects that her rival sabotaged the audition, last,12.265067100524902
26,I have an idea about what the actor suspects that her rival sabotaged the audition last, week,13.988534927368164
27,She can guess what our friend predicts that the movie star will be awarded an oscar, for,4.209277629852295
28,She can guess what our friend predicts that the movie star will be awarded an oscar for, her,7.4906110763549805
29,She can guess what our friend predicts that the movie star will be awarded an oscar for her, hard,12.700547218322754
30,She can guess what our friend predicts that the movie star will be awarded an oscar for her hard, work,9.66136646270752
31,The newspaper reported who the police know that the suspect killed the witness, in,9.17940616607666
32,The newspaper reported who the police know that the suspect killed the witness in, the,4.408544540405273
33,The newspaper reported who the police know that the suspect killed the witness in the, middle,12.243432998657227
34,The newspaper reported who the police know that the suspect killed the witness in the middle, of,4.2972917556762695
35,The newspaper reported who the police know that the suspect killed the witness in the middle of, the,4.00925350189209
36,The newspaper reported who the police know that the suspect killed the witness in the middle of the, night,12.018129348754883
37,We recall who the old lady heard that the hot tea warmed the young girl, after,3.6260933876037598
38,We recall who the old lady heard that the hot tea warmed the young girl after, the,3.8157010078430176
39,We recall who the old lady heard that the hot tea warmed the young girl after the, shocking,7.0965728759765625
40,We recall who the old lady heard that the hot tea warmed the young girl after the shocking, incident,15.102899551391602
41,I remember what the doctor decided that the nurse should administer the new medicine, to,5.595544815063477
42,I remember what the doctor decided that the nurse should administer the new medicine to, the,3.899498462677002
43,I remember what the doctor decided that the nurse should administer the new medicine to the, sick,11.473309516906738
