,prefix,continuation,surprisals
0,The teacher realized that the student accepted before Christmas studied for the test, with,8.040043830871582
1,The teacher realized that the student accepted before Christmas studied for the test with, great,11.281171798706055
2,The teacher realized that the student accepted before Christmas studied for the test with great, enthusiasm,15.537910461425781
3,The policeman discovered that the convict captured after investigation smuggled a gun, into,12.0028076171875
4,The policeman discovered that the convict captured after investigation smuggled a gun into, the,4.68821907043457
5,The policeman discovered that the convict captured after investigation smuggled a gun into the, prison,11.335267066955566
6,The shop owner realized that the waiter hired before curfew placed a candle, near,13.162938117980957
7,The shop owner realized that the waiter hired before curfew placed a candle near, the,4.73245906829834
8,The shop owner realized that the waiter hired before curfew placed a candle near the, table,12.197422981262207
9,The committee asked that the banker promoted after the meeting sold a mortgage, with,7.986649036407471
10,The committee asked that the banker promoted after the meeting sold a mortgage with, faulty,13.339127540588379
11,The committee asked that the banker promoted after the meeting sold a mortgage with faulty, credit,14.675376892089844
12,The first mate said that the sailor killed after the departure hauled a line, with,7.894838333129883
13,The first mate said that the sailor killed after the departure hauled a line with, all,5.269996166229248
14,The first mate said that the sailor killed after the departure hauled a line with all, his,8.261795997619629
15,The first mate said that the sailor killed after the departure hauled a line with all his, might,7.941709518432617
16,The newspaper said that the soccer player injured before the game scored a goal, during,10.943572998046875
17,The newspaper said that the soccer player injured before the game scored a goal during, the,5.086705684661865
18,The newspaper said that the soccer player injured before the game scored a goal during the, championship,14.108960151672363
19,The husband saw that the maid fired after the recession broke a vase, in,8.976346969604492
20,The husband saw that the maid fired after the recession broke a vase in, the,7.387416839599609
21,The husband saw that the maid fired after the recession broke a vase in the, hallway,16.23063850402832
22,The administrator discovered that the students taught before the pandemic wrote about philosophy, for,8.127019882202148
23,The administrator discovered that the students taught before the pandemic wrote about philosophy for, their,8.796713829040527
24,The administrator discovered that the students taught before the pandemic wrote about philosophy for their, term,14.873662948608398
25,The administrator discovered that the students taught before the pandemic wrote about philosophy for their term, paper,13.541952133178711
26,My mother recalled that the fireman honored after the flood rescued her cat, from,6.696295261383057
27,My mother recalled that the fireman honored after the flood rescued her cat from, the,5.1553826332092285
28,My mother recalled that the fireman honored after the flood rescued her cat from the, burning,12.166304588317871
29,My mother recalled that the fireman honored after the flood rescued her cat from the burning, building,12.811819076538086
30,Our friend said that the customer served after the campaign bought the new car, on,7.2369065284729
31,Our friend said that the customer served after the campaign bought the new car on, credit,15.310256004333496
32,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve, before,3.102644205093384
33,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve before, the,5.144036769866943
34,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve before the, match,11.690988540649414
35,Your father noticed that the author recognized after the event signed a copy of his book, after,3.347059726715088
36,Your father noticed that the author recognized after the event signed a copy of his book after, the,5.704211711883545
37,Your father noticed that the author recognized after the event signed a copy of his book after the, reading,10.978830337524414
38,The report described that the zoo keeper fired after the incident lost track of a kangaroo, at,7.245833396911621
39,The report described that the zoo keeper fired after the incident lost track of a kangaroo at, the,5.130624294281006
40,The report described that the zoo keeper fired after the incident lost track of a kangaroo at the, zoo,13.15861988067627
41,The reporter said that the citizens protected after the war talked about a new bill, at,7.928851127624512
42,The reporter said that the citizens protected after the war talked about a new bill at, the,4.765661239624023
43,The reporter said that the citizens protected after the war talked about a new bill at the, town,12.588563919067383
44,The reporter said that the citizens protected after the war talked about a new bill at the town, hall,12.929553985595703
45,The reporter said that the citizens protected after the war talked about a new bill at the town hall, meeting,8.911231994628906
46,The assistant realized that the nurse tested before the surgery comforted the patient, in,8.53819751739502
47,The assistant realized that the nurse tested before the surgery comforted the patient in, the,4.849624156951904
48,The assistant realized that the nurse tested before the surgery comforted the patient in the, waiting,11.526235580444336
49,The assistant realized that the nurse tested before the surgery comforted the patient in the waiting, room,12.761611938476562
50,Your friend said that the librarian paid after the demonstration placed the book, on,7.256673812866211
51,Your friend said that the librarian paid after the demonstration placed the book on, the,5.357704162597656
52,Your friend said that the librarian paid after the demonstration placed the book on the, wrong,12.44237995147705
53,Your friend said that the librarian paid after the demonstration placed the book on the wrong, shelf,15.507984161376953
54,The witness realized that the lawyers hired after the probation shredded documents, late,13.045018196105957
