,prefix,continuation,surprisals
0,The teacher realized that the student in the first year was studying for the test, with,5.979067325592041
1,The teacher realized that the student in the first year was studying for the test with, great,7.654844284057617
2,The teacher realized that the student in the first year was studying for the test with great, enthusiasm,6.174047470092773
3,The policeman discovered that the convict with the shaved head smuggled a gun, into,6.955312252044678
4,The policeman discovered that the convict with the shaved head smuggled a gun into, the,1.4277175664901733
5,The policeman discovered that the convict with the shaved head smuggled a gun into the, prison,5.8879923820495605
6,The shop owner realized that the waiter in the white jacket placed a candle, near,7.488862037658691
7,The shop owner realized that the waiter in the white jacket placed a candle near, the,1.0451054573059082
8,The shop owner realized that the waiter in the white jacket placed a candle near the, table,6.349106788635254
9,The committee asked that the banker from the big company sold a mortgage, with,5.587996959686279
10,The committee asked that the banker from the big company sold a mortgage with, faulty,9.29998779296875
11,The committee asked that the banker from the big company sold a mortgage with faulty, credit,7.329626560211182
12,The first mate said that the sailor in the rain jacket hauled a line, with,5.383196830749512
13,The first mate said that the sailor in the rain jacket hauled a line with, all,6.46048641204834
14,The first mate said that the sailor in the rain jacket hauled a line with all, his,3.716472864151001
15,The first mate said that the sailor in the rain jacket hauled a line with all his, might,10.392395973205566
16,The newspaper said that the soccer player from the rival team scored a goal, during,6.2717108726501465
17,The newspaper said that the soccer player from the rival team scored a goal during, the,1.0648080110549927
18,The newspaper said that the soccer player from the rival team scored a goal during the, championship,11.258459091186523
19,The husband saw that the maid from the new cleaning service broke a vase, in,5.020092964172363
20,The husband saw that the maid from the new cleaning service broke a vase in, the,1.5745363235473633
21,The husband saw that the maid from the new cleaning service broke a vase in the, hallway,8.55784797668457
22,The administrator discovered that the students who were all very diligent wrote about philosophy, for,5.749576568603516
23,The administrator discovered that the students who were all very diligent wrote about philosophy for, their,3.2231602668762207
24,The administrator discovered that the students who were all very diligent wrote about philosophy for their, term,9.1016206741333
25,The administrator discovered that the students who were all very diligent wrote about philosophy for their term, paper,7.595076084136963
26,My mother recalled that the fireman who only recently started working for the department rescued her cat, from,6.48170280456543
27,My mother recalled that the fireman who only recently started working for the department rescued her cat from, the,1.614233136177063
28,My mother recalled that the fireman who only recently started working for the department rescued her cat from the, burning,7.244497299194336
29,My mother recalled that the fireman who only recently started working for the department rescued her cat from the burning, building,6.505054473876953
30,Our friend said that the customer who had never owned a vehicle before bought the new car, on,5.777088642120361
31,Our friend said that the customer who had never owned a vehicle before bought the new car on, credit,10.904401779174805
32,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve, before,7.229717254638672
33,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve before, the,1.8875389099121094
34,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve before the, match,9.824468612670898
35,Your father noticed that the author who the fans adored  signed a copy of his book, after,8.190629005432129
36,Your father noticed that the author who the fans adored  signed a copy of his book after, the,1.8827431201934814
37,Your father noticed that the author who the fans adored  signed a copy of his book after the, reading,7.11776065826416
38,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo, at,6.2672343254089355
39,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo at, the,1.5710701942443848
40,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo at the, zoo,5.935420989990234
41,The reporter said that the citizens who cared about civic engagement talked about a new bill, at,6.133236408233643
42,The reporter said that the citizens who cared about civic engagement talked about a new bill at, the,1.713578462600708
43,The reporter said that the citizens who cared about civic engagement talked about a new bill at the, town,7.841403961181641
44,The reporter said that the citizens who cared about civic engagement talked about a new bill at the town, hall,6.113004684448242
45,The reporter said that the citizens who cared about civic engagement talked about a new bill at the town hall, meeting,6.698838710784912
46,The assistant realized that the nurse in the white uniform comforted the patient, in,4.4493088722229
47,The assistant realized that the nurse in the white uniform comforted the patient in, the,1.6661146879196167
48,The assistant realized that the nurse in the white uniform comforted the patient in the, waiting,8.738444328308105
49,The assistant realized that the nurse in the white uniform comforted the patient in the waiting, room,5.388027667999268
50,Your friend said that the librarian in the thick plastic glasses  placed the book, on,4.333858489990234
51,Your friend said that the librarian in the thick plastic glasses  placed the book on, the,1.4024854898452759
52,Your friend said that the librarian in the thick plastic glasses  placed the book on the, wrong,9.073921203613281
53,Your friend said that the librarian in the thick plastic glasses  placed the book on the wrong, shelf,6.024481296539307
54,The witness realized that the lawyers in dark suits and ties shredded the documents, late,11.145381927490234
55,The witness realized that the lawyers in dark suits and ties shredded the documents late, at,4.728656768798828
56,The witness realized that the lawyers in dark suits and ties shredded the documents late at, night,5.86435604095459
57,The article said that the chef who was originally from France prepared the soup, before,7.312607288360596
58,The article said that the chef who was originally from France prepared the soup before, the,2.0008203983306885
59,The article said that the chef who was originally from France prepared the soup before the, dinner,6.738151550292969
60,The article said that the chef who was originally from France prepared the soup before the dinner, rush,9.475502967834473
61,The insurance company concluded that the taxi driver in the checkered cap hit the deer, while,7.482118129730225
62,The insurance company concluded that the taxi driver in the checkered cap hit the deer while, driving,5.809540748596191
63,The insurance company concluded that the taxi driver in the checkered cap hit the deer while driving, casually,10.963318824768066
64,The museum director realized that the burglar who posed as a visitor stole the painting, last,8.866003036499023
65,The museum director realized that the burglar who posed as a visitor stole the painting last, night,4.256703853607178
66,The teacher realized that the student in the first year was studying for, with,8.457722663879395
67,The teacher realized that the student in the first year was studying for with, great,7.537355422973633
68,The teacher realized that the student in the first year was studying for with great, enthusiasm,6.752490043640137
69,The policeman discovered that the convict with the shaved head smuggled, into,5.841258525848389
70,The policeman discovered that the convict with the shaved head smuggled into, the,1.3303778171539307
71,The policeman discovered that the convict with the shaved head smuggled into the, prison,6.152771472930908
72,The shop owner realized that the waiter in the white jacket placed, near,9.178569793701172
73,The shop owner realized that the waiter in the white jacket placed near, the,1.2433394193649292
74,The shop owner realized that the waiter in the white jacket placed near the, table,6.648459434509277
75,The committee asked that the banker from the big company sold, with,6.795086860656738
76,The committee asked that the banker from the big company sold with, faulty,9.595174789428711
77,The committee asked that the banker from the big company sold with faulty, credit,8.142754554748535
78,The first mate said that the sailor in the rain jacket hauled, with,6.534796714782715
79,The first mate said that the sailor in the rain jacket hauled with, all,6.075595855712891
80,The first mate said that the sailor in the rain jacket hauled with all, his,3.0898513793945312
81,The first mate said that the sailor in the rain jacket hauled with all his, might,9.784941673278809
82,The newspaper said that the soccer player from the rival team scored, during,8.290678024291992
83,The newspaper said that the soccer player from the rival team scored during, the,1.2861069440841675
84,The newspaper said that the soccer player from the rival team scored during the, championship,8.574372291564941
85,The husband saw that the maid from the new cleaning service broke, in,5.0639262199401855
86,The husband saw that the maid from the new cleaning service broke in, the,1.9382869005203247
87,The husband saw that the maid from the new cleaning service broke in the, hallway,8.516342163085938
88,The administrator discovered that the students who were all very diligent wrote about, for,8.410375595092773
89,The administrator discovered that the students who were all very diligent wrote about for, their,4.031076431274414
90,The administrator discovered that the students who were all very diligent wrote about for their, term,9.244741439819336
91,The administrator discovered that the students who were all very diligent wrote about for their term, paper,7.707683086395264
92,My mother recalled that the fireman who only recently started working for the department rescued, from,5.562100410461426
93,My mother recalled that the fireman who only recently started working for the department rescued from, the,1.7939693927764893
94,My mother recalled that the fireman who only recently started working for the department rescued from the, burning,7.297983169555664
95,My mother recalled that the fireman who only recently started working for the department rescued from the burning, building,6.462152481079102
96,Our friend said that the customer who had never owned a vehicle before bought, on,6.634101390838623
97,Our friend said that the customer who had never owned a vehicle before bought on, credit,11.124234199523926
98,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about, before,9.652235984802246
99,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about before, the,2.1459789276123047
100,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about before the, match,7.2837443351745605
101,Your father noticed that the author who the fans adored  signed, after,8.801172256469727
102,Your father noticed that the author who the fans adored  signed after, the,2.2600114345550537
103,Your father noticed that the author who the fans adored  signed after the, reading,8.49659252166748
104,The report described that the zoo keeper who was sleeping on the job lost track of, at,8.28675651550293
105,The report described that the zoo keeper who was sleeping on the job lost track of at, the,3.0799551010131836
106,The report described that the zoo keeper who was sleeping on the job lost track of at the, zoo,7.0928053855896
107,The reporter said that the citizens who cared about civic engagement talked about, at,8.41552448272705
