,prefix,continuation,surprisals
0,The teacher realized what the student accepted before Christmas studied for the test, with,6.012051582336426
1,The teacher realized what the student accepted before Christmas studied for the test with, great,7.990263938903809
2,The teacher realized what the student accepted before Christmas studied for the test with great, enthusiasm,6.9351959228515625
3,The policeman discovered what the convict captured after investigation smuggled a gun, into,6.6505446434021
4,The policeman discovered what the convict captured after investigation smuggled a gun into, the,1.7377252578735352
5,The policeman discovered what the convict captured after investigation smuggled a gun into the, prison,6.343206405639648
6,The shop owner realized what the waiter hired before curfew placed a candle, near,7.408050537109375
7,The shop owner realized what the waiter hired before curfew placed a candle near, the,1.2710087299346924
8,The shop owner realized what the waiter hired before curfew placed a candle near the, table,6.279561519622803
9,The committee asked what the banker promoted after the meeting sold a mortgage, with,5.558265209197998
10,The committee asked what the banker promoted after the meeting sold a mortgage with, faulty,9.62965202331543
11,The committee asked what the banker promoted after the meeting sold a mortgage with faulty, credit,7.391053199768066
12,The first mate said what the sailor killed after the departure hauled a line, with,5.309573173522949
13,The first mate said what the sailor killed after the departure hauled a line with, all,6.528633117675781
14,The first mate said what the sailor killed after the departure hauled a line with all, his,3.8809540271759033
15,The first mate said what the sailor killed after the departure hauled a line with all his, might,9.731059074401855
16,The newspaper said what the soccer player injured before the game scored a goal, during,6.606654644012451
17,The newspaper said what the soccer player injured before the game scored a goal during, the,1.2511059045791626
18,The newspaper said what the soccer player injured before the game scored a goal during the, championship,10.074033737182617
19,The husband saw what the maid fired after the recession broke a vase, in,5.17437219619751
20,The husband saw what the maid fired after the recession broke a vase in, the,1.8085991144180298
21,The husband saw what the maid fired after the recession broke a vase in the, hallway,10.002835273742676
22,The administrator discovered what the students taught before the pandemic wrote about philosophy, for,5.787411689758301
23,The administrator discovered what the students taught before the pandemic wrote about philosophy for, their,3.8657517433166504
24,The administrator discovered what the students taught before the pandemic wrote about philosophy for their, term,8.967626571655273
25,The administrator discovered what the students taught before the pandemic wrote about philosophy for their term, paper,7.802070617675781
26,My mother recalled what the fireman honored after the flood rescued her cat, from,6.606895923614502
27,My mother recalled what the fireman honored after the flood rescued her cat from, the,1.4633498191833496
28,My mother recalled what the fireman honored after the flood rescued her cat from the, burning,7.1177568435668945
29,My mother recalled what the fireman honored after the flood rescued her cat from the burning, building,6.797364711761475
30,Our friend said what the customer served after the campaign bought the new car, on,5.779565334320068
31,Our friend said what the customer served after the campaign bought the new car on, credit,10.98085880279541
