,surprisals,prefix,continuation
0,5.867568,The teacher realized that the student accepted before Christmas studied for the test<extra_id_0> ,with
1,4.2909636,The teacher realized that the student accepted before Christmas studied for the test with<extra_id_0> ,great
2,1.7267568,The teacher realized that the student accepted before Christmas studied for the test with great<extra_id_0> ,enthusiasm
3,2.433803,The policeman discovered that the convict captured after investigation smuggled a gun<extra_id_0> ,into
4,0.5930057,The policeman discovered that the convict captured after investigation smuggled a gun into<extra_id_0> ,the
5,3.0360446,The policeman discovered that the convict captured after investigation smuggled a gun into the<extra_id_0> ,prison
6,4.0497866,The shop owner realized that the waiter hired before curfew placed a candle<extra_id_0> ,near
7,0.41887596,The shop owner realized that the waiter hired before curfew placed a candle near<extra_id_0> ,the
8,2.1269999,The shop owner realized that the waiter hired before curfew placed a candle near the<extra_id_0> ,table
9,5.079429,The committee asked that the banker promoted after the meeting sold a mortgage<extra_id_0> ,with
10,3.0369353,The committee asked that the banker promoted after the meeting sold a mortgage with<extra_id_0> ,faulty
11,2.2333632,The committee asked that the banker promoted after the meeting sold a mortgage with faulty<extra_id_0> ,credit
12,3.883729,The first mate said that the sailor killed after the departure hauled a line<extra_id_0> ,with
13,6.607095,The first mate said that the sailor killed after the departure hauled a line with<extra_id_0> ,all
14,1.462672,The first mate said that the sailor killed after the departure hauled a line with all<extra_id_0> ,his
15,8.359641,The first mate said that the sailor killed after the departure hauled a line with all his<extra_id_0> ,might
16,4.8285074,The newspaper said that the soccer player injured before the game scored a goal<extra_id_0> ,during
17,0.18487674,The newspaper said that the soccer player injured before the game scored a goal during<extra_id_0> ,the
18,7.859718,The newspaper said that the soccer player injured before the game scored a goal during the<extra_id_0> ,championship
19,2.861554,The husband saw that the maid fired after the recession broke a vase<extra_id_0> ,in
20,0.87523794,The husband saw that the maid fired after the recession broke a vase in<extra_id_0> ,the
21,5.733044,The husband saw that the maid fired after the recession broke a vase in the<extra_id_0> ,hallway
22,5.1342664,The administrator discovered that the students taught before the pandemic wrote about philosophy<extra_id_0> ,for
23,2.8618767,The administrator discovered that the students taught before the pandemic wrote about philosophy for<extra_id_0> ,their
24,7.7273293,The administrator discovered that the students taught before the pandemic wrote about philosophy for their<extra_id_0> ,term
25,2.346873,The administrator discovered that the students taught before the pandemic wrote about philosophy for their term<extra_id_0> ,paper
26,1.4036626,My mother recalled that the fireman honored after the flood rescued her cat<extra_id_0> ,from
27,0.6076927,My mother recalled that the fireman honored after the flood rescued her cat from<extra_id_0> ,the
28,4.4835973,My mother recalled that the fireman honored after the flood rescued her cat from the<extra_id_0> ,burning
29,2.3672323,My mother recalled that the fireman honored after the flood rescued her cat from the burning<extra_id_0> ,building
30,5.3694677,Our friend said that the customer served after the campaign bought the new car<extra_id_0> ,on
31,5.777141,Our friend said that the customer served after the campaign bought the new car on<extra_id_0> ,credit
32,4.6397934,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve<extra_id_0> ,before
33,1.7866777,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve before<extra_id_0> ,the
34,4.2386928,The memoir recounted that the tennis player trained before the Olympics was thinking about her serve before the<extra_id_0> ,match
35,6.512579,Your father noticed that the author recognized after the event signed a copy of his book<extra_id_0> ,after
36,1.0932426,Your father noticed that the author recognized after the event signed a copy of his book after<extra_id_0> ,the
37,5.103678,Your father noticed that the author recognized after the event signed a copy of his book after the<extra_id_0> ,reading
38,5.120847,The report described that the zoo keeper fired after the incident lost track of a kangaroo<extra_id_0> ,at
39,0.4212951,The report described that the zoo keeper fired after the incident lost track of a kangaroo at<extra_id_0> ,the
40,3.200883,The report described that the zoo keeper fired after the incident lost track of a kangaroo at the<extra_id_0> ,zoo
41,6.1230717,The reporter said that the citizens protected after the war talked about a new bill<extra_id_0> ,at
42,0.4295204,The reporter said that the citizens protected after the war talked about a new bill at<extra_id_0> ,the
43,5.387141,The reporter said that the citizens protected after the war talked about a new bill at the<extra_id_0> ,town
44,0.20662056,The reporter said that the citizens protected after the war talked about a new bill at the town<extra_id_0> ,hall
45,2.1993923,The reporter said that the citizens protected after the war talked about a new bill at the town hall<extra_id_0> ,meeting
46,4.703334,The assistant realized that the nurse tested before the surgery comforted the patient<extra_id_0> ,in
47,1.2546111,The assistant realized that the nurse tested before the surgery comforted the patient in<extra_id_0> ,the
48,5.554398,The assistant realized that the nurse tested before the surgery comforted the patient in the<extra_id_0> ,waiting
49,0.09189062,The assistant realized that the nurse tested before the surgery comforted the patient in the waiting<extra_id_0> ,room
