,surprisals,prefix,continuation
0,8.47782,I know that an indication of depression caused us to recommend therapy<extra_id_0> ,last
1,4.3312516,I know that an indication of depression caused us to recommend therapy last<extra_id_0> ,night
2,5.464265,I remember that the gift for Mary cost a lot of money<extra_id_0> ,at
3,0.9754848,I remember that the gift for Mary cost a lot of money at<extra_id_0> ,the
4,7.042549,I remember that the gift for Mary cost a lot of money at the<extra_id_0> ,last
5,0.1178816,I remember that the gift for Mary cost a lot of money at the last<extra_id_0> ,minute
6,3.15639,The newspaper reported that the novel by the famous author received favorable reviews<extra_id_0> ,in
7,0.882936,The newspaper reported that the novel by the famous author received favorable reviews in<extra_id_0> ,the
8,2.4117231,The newspaper reported that the novel by the famous author received favorable reviews in the<extra_id_0> ,press
9,7.5873556,I know that the painting by Monet fetched a high price at auction<extra_id_0> ,sometime
10,2.9985433,I know that the painting by Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.31367788,I know that the painting by Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,10.481138,You remember that the instructions for the submarine fell into the furnace<extra_id_0> ,much
13,5.7089367,You remember that the instructions for the submarine fell into the furnace much<extra_id_0> ,to
14,2.2859173,You remember that the instructions for the submarine fell into the furnace much to<extra_id_0> ,our
15,4.119949,You remember that the instructions for the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.35257,She told me that an allergy to peanuts causes him to avoid dining out<extra_id_0> ,ever
17,1.93042,She told me that an allergy to peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,3.3188448,She told me that an allergy to peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,0.46033394,She told me that an allergy to peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,3.4842021,She told me that an allergy to peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,5.087263,She knows that the delivery for Sarah arrived around noon<extra_id_0> ,last
22,3.5122752,She knows that the delivery for Sarah arrived around noon last<extra_id_0> ,Tuesday
23,4.5800753,We all remember that the package for Robert got lost in the mail<extra_id_0> ,in
24,1.8709066,We all remember that the package for Robert got lost in the mail in<extra_id_0> ,the
25,7.728989,We all remember that the package for Robert got lost in the mail in the<extra_id_0> ,holiday
26,4.2670674,We all remember that the package for Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,7.5993614,My friend reported that the symphony by Mozart moved my mother to tears<extra_id_0> ,yesterday
28,2.9276016,My friend reported that the symphony by Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,6.816547,I have an idea about that the play by the amateur comedian upset me<extra_id_0> ,last
30,0.52103984,I have an idea about that the play by the amateur comedian upset me last<extra_id_0> ,night
31,7.8757725,She can guess that a forward for the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.6095526,She can guess that a forward for the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,2.770727,She can guess that a forward for the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,11.169045,The newspaper reported that a mix of oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,2.6921504,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every<extra_id_0> ,time
36,4.8640485,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
37,2.8191056,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
38,7.566266,We recall that a critique of the fossil fuel industry found support online<extra_id_0> ,late
39,3.4213476,We recall that a critique of the fossil fuel industry found support online late<extra_id_0> ,in
40,1.6906726,We recall that a critique of the fossil fuel industry found support online late in<extra_id_0> ,the
41,4.016374,We recall that a critique of the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
42,4.489739,I remember that a diatribe against the mayor was published in the local newspaper<extra_id_0> ,yesterday
43,4.2307124,I remember that a diatribe against the mayor was published in the local newspaper yesterday<extra_id_0> ,night
44,5.389397,Our friend guessed that a picture of the convict appeared in the newspaper<extra_id_0> ,yesterday
45,4.549339,Our friend guessed that a picture of the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
46,8.477849,The mayor told me that a photograph of the general was taken by the war correspondent<extra_id_0> ,two
47,1.653158,The mayor told me that a photograph of the general was taken by the war correspondent two<extra_id_0> ,days
48,2.2054734,The mayor told me that a photograph of the general was taken by the war correspondent two days<extra_id_0> ,after
49,0.60874504,The mayor told me that a photograph of the general was taken by the war correspondent two days after<extra_id_0> ,the
50,3.7093077,The mayor told me that a photograph of the general was taken by the war correspondent two days after the<extra_id_0> ,battle
51,6.923857,My friend remembers that a description of abbey life was disliked by the bishop<extra_id_0> ,over
52,2.9324946,My friend remembers that a description of abbey life was disliked by the bishop over<extra_id_0> ,a
53,2.2028122,My friend remembers that a description of abbey life was disliked by the bishop over a<extra_id_0> ,year
54,0.43838516,My friend remembers that a description of abbey life was disliked by the bishop over a year<extra_id_0> ,ago
55,10.785317,The newspaper said that the present for Simon was imported from Italy<extra_id_0> ,while
56,6.090076,The newspaper said that the present for Simon was imported from Italy while<extra_id_0> ,I
57,1.2205479,The newspaper said that the present for Simon was imported from Italy while I<extra_id_0> ,was
58,4.0173616,The newspaper said that the present for Simon was imported from Italy while I was<extra_id_0> ,on
59,1.5877353,The newspaper said that the present for Simon was imported from Italy while I was on<extra_id_0> ,vacation
60,9.027814,Our neighbor said that the argument about childcare tore their marriage apart<extra_id_0> ,yesterday
61,9.548085,My friend told me that a proposal for the board suggested increasing employe benefits<extra_id_0> ,last
62,7.7414327,My friend told me that a proposal for the board suggested increasing employe benefits last<extra_id_0> ,evening
63,4.3860693,She can not believe that a conference on cell evolution took place downtown<extra_id_0> ,last
64,5.232767,She can not believe that a conference on cell evolution took place downtown last<extra_id_0> ,spring
65,10.039873,I know that an indication of caused us to recommend therapy<extra_id_0> ,last
66,3.744704,I know that an indication of caused us to recommend therapy last<extra_id_0> ,night
67,5.3560834,I remember that the gift for cost a lot of money<extra_id_0> ,at
68,1.0216439,I remember that the gift for cost a lot of money at<extra_id_0> ,the
69,6.2716994,I remember that the gift for cost a lot of money at the<extra_id_0> ,last
70,0.30048347,I remember that the gift for cost a lot of money at the last<extra_id_0> ,minute
71,5.115987,The newspaper reported that the novel by received favorable reviews<extra_id_0> ,in
72,1.381209,The newspaper reported that the novel by received favorable reviews in<extra_id_0> ,the
73,2.8505583,The newspaper reported that the novel by received favorable reviews in the<extra_id_0> ,press
74,7.642374,I know that the painting by fetched a high price at auction<extra_id_0> ,sometime
75,2.9071684,I know that the painting by fetched a high price at auction sometime<extra_id_0> ,last
76,0.3287326,I know that the painting by fetched a high price at auction sometime last<extra_id_0> ,year
77,10.816834,You remember that the instructions for fell into the furnace<extra_id_0> ,much
78,5.486248,You remember that the instructions for fell into the furnace much<extra_id_0> ,to
79,2.9122334,You remember that the instructions for fell into the furnace much to<extra_id_0> ,our
80,4.8951664,You remember that the instructions for fell into the furnace much to our<extra_id_0> ,regret
81,8.452785,She told me that an allergy to causes him to avoid dining out<extra_id_0> ,ever
82,2.0964098,She told me that an allergy to causes him to avoid dining out ever<extra_id_0> ,since
83,3.4743726,She told me that an allergy to causes him to avoid dining out ever since<extra_id_0> ,he
84,0.32210562,She told me that an allergy to causes him to avoid dining out ever since he<extra_id_0> ,was
85,3.4740067,She told me that an allergy to causes him to avoid dining out ever since he was<extra_id_0> ,young
86,5.9457517,She knows that the delivery for arrived around noon<extra_id_0> ,last
87,3.5948362,She knows that the delivery for arrived around noon last<extra_id_0> ,Tuesday
88,5.5322084,We all remember that the package for got lost in the mail<extra_id_0> ,in
89,1.472113,We all remember that the package for got lost in the mail in<extra_id_0> ,the
90,7.7413898,We all remember that the package for got lost in the mail in the<extra_id_0> ,holiday
91,5.5745206,We all remember that the package for got lost in the mail in the holiday<extra_id_0> ,rush
92,8.176256,My friend reported that the symphony by moved my mother to tears<extra_id_0> ,yesterday
93,2.4543338,My friend reported that the symphony by moved my mother to tears yesterday<extra_id_0> ,night
94,7.391475,I have an idea about that the play by upset me<extra_id_0> ,last
95,0.5922453,I have an idea about that the play by upset me last<extra_id_0> ,night
96,8.279222,She can guess that a forward for claimed that Elvis is still alive<extra_id_0> ,over
97,1.4889714,She can guess that a forward for claimed that Elvis is still alive over<extra_id_0> ,the
98,1.6371305,She can guess that a forward for claimed that Elvis is still alive over the<extra_id_0> ,weekend
99,10.816345,The newspaper reported that a mix of was used for the salad dressing<extra_id_0> ,every
100,2.491778,The newspaper reported that a mix of was used for the salad dressing every<extra_id_0> ,time
101,5.285344,The newspaper reported that a mix of was used for the salad dressing every time<extra_id_0> ,she
102,2.8531532,The newspaper reported that a mix of was used for the salad dressing every time she<extra_id_0> ,cooked
103,10.317764,We recall that a critique of found support online<extra_id_0> ,late
104,2.6395104,We recall that a critique of found support online late<extra_id_0> ,in
105,1.4880104,We recall that a critique of found support online late in<extra_id_0> ,the
106,3.8897758,We recall that a critique of found support online late in the<extra_id_0> ,afternoon
107,4.9976273,I remember that a diatribe against was published in the local newspaper<extra_id_0> ,yesterday
108,4.3901606,I remember that a diatribe against was published in the local newspaper yesterday<extra_id_0> ,night
109,4.5924306,Our friend guessed that a picture of appeared in the newspaper<extra_id_0> ,yesterday
110,5.228378,Our friend guessed that a picture of appeared in the newspaper yesterday<extra_id_0> ,afternoon
111,8.921521,The mayor told me that a photograph of was taken by the war correspondent<extra_id_0> ,two
112,1.7115996,The mayor told me that a photograph of was taken by the war correspondent two<extra_id_0> ,days
113,1.9160762,The mayor told me that a photograph of was taken by the war correspondent two days<extra_id_0> ,after
114,0.5814162,The mayor told me that a photograph of was taken by the war correspondent two days after<extra_id_0> ,the
115,4.1897616,The mayor told me that a photograph of was taken by the war correspondent two days after the<extra_id_0> ,battle
116,7.365519,My friend remembers that a description of was disliked by the bishop<extra_id_0> ,over
117,3.134377,My friend remembers that a description of was disliked by the bishop over<extra_id_0> ,a
118,2.3574202,My friend remembers that a description of was disliked by the bishop over a<extra_id_0> ,year
119,0.29575306,My friend remembers that a description of was disliked by the bishop over a year<extra_id_0> ,ago
120,11.089901,The newspaper said that the present for was imported from Italy<extra_id_0> ,while
121,6.3789606,The newspaper said that the present for was imported from Italy while<extra_id_0> ,I
122,1.7847118,The newspaper said that the present for was imported from Italy while I<extra_id_0> ,was
123,4.188164,The newspaper said that the present for was imported from Italy while I was<extra_id_0> ,on
124,0.7949721,The newspaper said that the present for was imported from Italy while I was on<extra_id_0> ,vacation
125,7.450637,Our neighbor said that the argument about tore their marriage apart<extra_id_0> ,yesterday
126,8.407701,My friend told me that a proposal for suggested increasing employe benefits<extra_id_0> ,last
127,6.8132715,My friend told me that a proposal for suggested increasing employe benefits last<extra_id_0> ,evening
128,5.579699,She can not believe that a conference on took place downtown<extra_id_0> ,last
129,6.3173985,She can not believe that a conference on took place downtown last<extra_id_0> ,spring
130,7.8475075,I know what an indication of depression caused us to recommend therapy<extra_id_0> ,last
131,3.0170221,I know what an indication of depression caused us to recommend therapy last<extra_id_0> ,night
132,6.7247486,I remember who the gift for Mary cost a lot of money<extra_id_0> ,at
133,1.312263,I remember who the gift for Mary cost a lot of money at<extra_id_0> ,the
134,6.3566813,I remember who the gift for Mary cost a lot of money at the<extra_id_0> ,last
135,0.1461778,I remember who the gift for Mary cost a lot of money at the last<extra_id_0> ,minute
136,3.3479402,The newspaper reported who the novel by the famous author received favorable reviews<extra_id_0> ,in
137,0.9724568,The newspaper reported who the novel by the famous author received favorable reviews in<extra_id_0> ,the
138,2.7284033,The newspaper reported who the novel by the famous author received favorable reviews in the<extra_id_0> ,press
139,8.765945,I know who the painting by Monet fetched a high price at auction<extra_id_0> ,sometime
140,3.115942,I know who the painting by Monet fetched a high price at auction sometime<extra_id_0> ,last
141,0.37219465,I know who the painting by Monet fetched a high price at auction sometime last<extra_id_0> ,year
142,11.440295,You remember what the instructions for the submarine fell into the furnace<extra_id_0> ,much
143,4.2488084,You remember what the instructions for the submarine fell into the furnace much<extra_id_0> ,to
144,2.874627,You remember what the instructions for the submarine fell into the furnace much to<extra_id_0> ,our
145,4.530568,You remember what the instructions for the submarine fell into the furnace much to our<extra_id_0> ,regret
146,8.197449,She told me what an allergy to peanuts causes him to avoid dining out<extra_id_0> ,ever
147,2.7963674,She told me what an allergy to peanuts causes him to avoid dining out ever<extra_id_0> ,since
148,3.4774873,She told me what an allergy to peanuts causes him to avoid dining out ever since<extra_id_0> ,he
149,0.5059511,She told me what an allergy to peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
150,3.465638,She told me what an allergy to peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
151,5.643736,She knows who the delivery for Sarah arrived around noon<extra_id_0> ,last
152,3.6514716,She knows who the delivery for Sarah arrived around noon last<extra_id_0> ,Tuesday
153,5.394561,We all remember who the package for Robert got lost in the mail<extra_id_0> ,in
154,2.0722694,We all remember who the package for Robert got lost in the mail in<extra_id_0> ,the
155,8.494294,We all remember who the package for Robert got lost in the mail in the<extra_id_0> ,holiday
156,4.798016,We all remember who the package for Robert got lost in the mail in the holiday<extra_id_0> ,rush
157,7.243847,My friend reported who the symphony by Mozart moved my mother to tears<extra_id_0> ,yesterday
158,3.029502,My friend reported who the symphony by Mozart moved my mother to tears yesterday<extra_id_0> ,night
159,7.3425584,I have an idea about who the play by the amateur comedian upset me<extra_id_0> ,last
160,0.44084942,I have an idea about who the play by the amateur comedian upset me last<extra_id_0> ,night
161,7.7401667,She can guess what a forward for the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
162,1.5380849,She can guess what a forward for the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
163,2.5822139,She can guess what a forward for the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
164,11.050586,The newspaper reported what a mix of oil and vinegar was used for the salad dressing<extra_id_0> ,every
165,2.8215044,The newspaper reported what a mix of oil and vinegar was used for the salad dressing every<extra_id_0> ,time
166,4.415169,The newspaper reported what a mix of oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
167,3.055244,The newspaper reported what a mix of oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
168,9.162984,We recall what a critique of the fossil fuel industry found support online<extra_id_0> ,late
169,3.1070657,We recall what a critique of the fossil fuel industry found support online late<extra_id_0> ,in
170,1.4192927,We recall what a critique of the fossil fuel industry found support online late in<extra_id_0> ,the
171,4.871331,We recall what a critique of the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
172,4.091733,I remember who a diatribe against the mayor was published in the local newspaper<extra_id_0> ,yesterday
173,4.230177,I remember who a diatribe against the mayor was published in the local newspaper yesterday<extra_id_0> ,night
174,4.7512345,Our friend guessed who a picture of the convict appeared in the newspaper<extra_id_0> ,yesterday
175,5.666099,Our friend guessed who a picture of the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
176,8.79756,The mayor told me who a photograph of the general was taken by the war correspondent<extra_id_0> ,two
177,1.7860956,The mayor told me who a photograph of the general was taken by the war correspondent two<extra_id_0> ,days
178,2.474922,The mayor told me who a photograph of the general was taken by the war correspondent two days<extra_id_0> ,after
179,0.59268785,The mayor told me who a photograph of the general was taken by the war correspondent two days after<extra_id_0> ,the
180,3.7313905,The mayor told me who a photograph of the general was taken by the war correspondent two days after the<extra_id_0> ,battle
181,7.0933375,My friend remembers what a description of abbey life was disliked by the bishop<extra_id_0> ,over
182,3.4785006,My friend remembers what a description of abbey life was disliked by the bishop over<extra_id_0> ,a
183,2.2514372,My friend remembers what a description of abbey life was disliked by the bishop over a<extra_id_0> ,year
184,0.27633873,My friend remembers what a description of abbey life was disliked by the bishop over a year<extra_id_0> ,ago
185,10.762513,The newspaper said who the present for Simon was imported from Italy<extra_id_0> ,while
186,5.891542,The newspaper said who the present for Simon was imported from Italy while<extra_id_0> ,I
187,1.3652126,The newspaper said who the present for Simon was imported from Italy while I<extra_id_0> ,was
188,4.161646,The newspaper said who the present for Simon was imported from Italy while I was<extra_id_0> ,on
189,1.375124,The newspaper said who the present for Simon was imported from Italy while I was on<extra_id_0> ,vacation
190,8.157565,Our neighbor said what the argument about childcare tore their marriage apart<extra_id_0> ,yesterday
191,8.957045,My friend told me who a proposal for the board suggested increasing employe benefits<extra_id_0> ,last
192,6.873149,My friend told me who a proposal for the board suggested increasing employe benefits last<extra_id_0> ,evening
193,3.6705835,She can not believe what a conference on cell evolution took place downtown<extra_id_0> ,last
194,5.5108128,She can not believe what a conference on cell evolution took place downtown last<extra_id_0> ,spring
195,8.755711,I know what an indication of caused us to recommend therapy<extra_id_0> ,last
196,2.6211336,I know what an indication of caused us to recommend therapy last<extra_id_0> ,night
197,6.19919,I remember who the gift for cost a lot of money<extra_id_0> ,at
198,1.1883333,I remember who the gift for cost a lot of money at<extra_id_0> ,the
199,5.7199802,I remember who the gift for cost a lot of money at the<extra_id_0> ,last
200,0.21794406,I remember who the gift for cost a lot of money at the last<extra_id_0> ,minute
201,5.500186,The newspaper reported who the novel by received favorable reviews<extra_id_0> ,in
202,1.7506027,The newspaper reported who the novel by received favorable reviews in<extra_id_0> ,the
203,3.1272047,The newspaper reported who the novel by received favorable reviews in the<extra_id_0> ,press
204,8.401346,I know who the painting by fetched a high price at auction<extra_id_0> ,sometime
205,2.8783164,I know who the painting by fetched a high price at auction sometime<extra_id_0> ,last
206,0.3938484,I know who the painting by fetched a high price at auction sometime last<extra_id_0> ,year
207,11.328187,You remember what the instructions for fell into the furnace<extra_id_0> ,much
208,5.74158,You remember what the instructions for fell into the furnace much<extra_id_0> ,to
209,3.0166316,You remember what the instructions for fell into the furnace much to<extra_id_0> ,our
210,5.329859,You remember what the instructions for fell into the furnace much to our<extra_id_0> ,regret
211,8.332912,She told me what an allergy to causes him to avoid dining out<extra_id_0> ,ever
212,2.6565185,She told me what an allergy to causes him to avoid dining out ever<extra_id_0> ,since
213,3.6483755,She told me what an allergy to causes him to avoid dining out ever since<extra_id_0> ,he
214,0.425161,She told me what an allergy to causes him to avoid dining out ever since he<extra_id_0> ,was
215,3.404744,She told me what an allergy to causes him to avoid dining out ever since he was<extra_id_0> ,young
216,6.326064,She knows who the delivery for arrived around noon<extra_id_0> ,last
217,4.0429726,She knows who the delivery for arrived around noon last<extra_id_0> ,Tuesday
218,6.33712,We all remember who the package for got lost in the mail<extra_id_0> ,in
219,1.4319267,We all remember who the package for got lost in the mail in<extra_id_0> ,the
220,8.166596,We all remember who the package for got lost in the mail in the<extra_id_0> ,holiday
221,5.4704194,We all remember who the package for got lost in the mail in the holiday<extra_id_0> ,rush
222,8.944361,My friend reported who the symphony by moved my mother to tears<extra_id_0> ,yesterday
223,2.529601,My friend reported who the symphony by moved my mother to tears yesterday<extra_id_0> ,night
224,7.3879848,I have an idea about who the play by upset me<extra_id_0> ,last
