,surprisals,prefix,continuation
0,10.791467,I know that your tears signaled an indication<extra_id_0> ,last
1,0.71880007,I know that your tears signaled an indication last<extra_id_0> ,night
2,7.1475005,I remember that we all pitched in to buy the gift<extra_id_0> ,at
3,1.8137305,I remember that we all pitched in to buy the gift at<extra_id_0> ,the
4,5.2277355,I remember that we all pitched in to buy the gift at the<extra_id_0> ,last
5,0.22791044,I remember that we all pitched in to buy the gift at the last<extra_id_0> ,minute
6,3.6036494,The newspaper reported that the critics reviewed the novel<extra_id_0> ,in
7,2.0057447,The newspaper reported that the critics reviewed the novel in<extra_id_0> ,the
8,3.6594772,The newspaper reported that the critics reviewed the novel in the<extra_id_0> ,press
9,7.6020207,I know that the family bought the painting<extra_id_0> ,sometime
10,4.3115034,I know that the family bought the painting sometime<extra_id_0> ,last
11,0.21393447,I know that the family bought the painting sometime last<extra_id_0> ,year
12,10.169415,You remember that the spy sold the instructions<extra_id_0> ,much
13,4.5653224,You remember that the spy sold the instructions much<extra_id_0> ,to
14,5.443094,You remember that the spy sold the instructions much to<extra_id_0> ,our
15,4.927601,You remember that the spy sold the instructions much to our<extra_id_0> ,regret
16,5.90305,She told me that he has had an allergy<extra_id_0> ,ever
17,0.0030674248,She told me that he has had an allergy ever<extra_id_0> ,since
18,2.7767787,She told me that he has had an allergy ever since<extra_id_0> ,he
19,0.2114453,She told me that he has had an allergy ever since he<extra_id_0> ,was
20,3.8804865,She told me that he has had an allergy ever since he was<extra_id_0> ,young
21,7.613398,She knows that the doorman accepted the delivery<extra_id_0> ,last
22,4.4111633,She knows that the doorman accepted the delivery last<extra_id_0> ,Tuesday
23,4.690925,We all remember that the mailman lost the package<extra_id_0> ,in
24,0.80765545,We all remember that the mailman lost the package in<extra_id_0> ,the
25,10.036023,We all remember that the mailman lost the package in the<extra_id_0> ,holiday
26,2.85056,We all remember that the mailman lost the package in the holiday<extra_id_0> ,rush
27,5.0872693,My friend reported that we listened to the symphony<extra_id_0> ,yesterday
28,2.7880194,My friend reported that we listened to the symphony yesterday<extra_id_0> ,night
29,4.1090393,I have an idea about that I saw the play<extra_id_0> ,last
30,0.5773672,I have an idea about that I saw the play last<extra_id_0> ,night
31,9.081194,She can guess that my friend wrote a forward<extra_id_0> ,over
32,1.8611239,She can guess that my friend wrote a forward over<extra_id_0> ,the
33,1.4494884,She can guess that my friend wrote a forward over the<extra_id_0> ,weekend
34,12.6991205,The newspaper reported that she made the salad dressing from a mix<extra_id_0> ,every
35,3.500387,The newspaper reported that she made the salad dressing from a mix every<extra_id_0> ,time
36,0.6160837,The newspaper reported that she made the salad dressing from a mix every time<extra_id_0> ,she
37,2.573304,The newspaper reported that she made the salad dressing from a mix every time she<extra_id_0> ,cooked
38,9.745726,We recall that the blogger drafted a critique<extra_id_0> ,late
39,1.6163807,We recall that the blogger drafted a critique late<extra_id_0> ,in
40,0.4769081,We recall that the blogger drafted a critique late in<extra_id_0> ,the
41,3.7487466,We recall that the blogger drafted a critique late in the<extra_id_0> ,afternoon
42,6.09198,I remember that the politician wrote a diatribe<extra_id_0> ,yesterday
43,5.311171,I remember that the politician wrote a diatribe yesterday<extra_id_0> ,night
44,6.9449987,Our friend guessed that we saw a picture<extra_id_0> ,yesterday
45,5.9898663,Our friend guessed that we saw a picture yesterday<extra_id_0> ,afternoon
46,9.757429,The mayor told me that the newspapers printed a photograph<extra_id_0> ,two
47,1.7480235,The mayor told me that the newspapers printed a photograph two<extra_id_0> ,days
48,1.8287294,The mayor told me that the newspapers printed a photograph two days<extra_id_0> ,after
49,1.3231574,The mayor told me that the newspapers printed a photograph two days after<extra_id_0> ,the
50,7.1593385,The mayor told me that the newspapers printed a photograph two days after the<extra_id_0> ,battle
51,7.762246,My friend remembers that the monk penned a description<extra_id_0> ,over
52,2.4423509,My friend remembers that the monk penned a description over<extra_id_0> ,a
53,2.0124109,My friend remembers that the monk penned a description over a<extra_id_0> ,year
54,0.31692508,My friend remembers that the monk penned a description over a year<extra_id_0> ,ago
55,10.225338,The newspaper said that I picked out the present<extra_id_0> ,while
