,surprisals,prefix,continuation
0,9.877951,I know that your tears signaled an indication which signaled depression<extra_id_0> ,last
1,1.5174196,I know that your tears signaled an indication which signaled depression last<extra_id_0> ,night
2,5.3910594,I remember that we all pitched in to buy the gift which we bought Mary<extra_id_0> ,at
3,1.7850072,I remember that we all pitched in to buy the gift which we bought Mary at<extra_id_0> ,the
4,5.1648936,I remember that we all pitched in to buy the gift which we bought Mary at the<extra_id_0> ,last
5,1.0308363,I remember that we all pitched in to buy the gift which we bought Mary at the last<extra_id_0> ,minute
6,4.863966,The newspaper reported that the critics reviewed the novel which provoked the famous author<extra_id_0> ,in
7,1.8018796,The newspaper reported that the critics reviewed the novel which provoked the famous author in<extra_id_0> ,the
8,3.3337696,The newspaper reported that the critics reviewed the novel which provoked the famous author in the<extra_id_0> ,press
9,8.050122,I know that the family bought the painting which depicted Monet<extra_id_0> ,sometime
10,5.858822,I know that the family bought the painting which depicted Monet sometime<extra_id_0> ,last
11,0.2379683,I know that the family bought the painting which depicted Monet sometime last<extra_id_0> ,year
12,10.22081,You remember that the spy sold the instructions which showed how to operate the submarine<extra_id_0> ,much
13,3.8742814,You remember that the spy sold the instructions which showed how to operate the submarine much<extra_id_0> ,to
14,4.590435,You remember that the spy sold the instructions which showed how to operate the submarine much to<extra_id_0> ,our
15,5.223709,You remember that the spy sold the instructions which showed how to operate the submarine much to our<extra_id_0> ,regret
16,11.122049,She told me that he has had an allergy which is caused by peanuts<extra_id_0> ,ever
17,0.011872094,She told me that he has had an allergy which is caused by peanuts ever<extra_id_0> ,since
18,1.6273904,She told me that he has had an allergy which is caused by peanuts ever since<extra_id_0> ,he
19,0.20824799,She told me that he has had an allergy which is caused by peanuts ever since he<extra_id_0> ,was
20,3.7664793,She told me that he has had an allergy which is caused by peanuts ever since he was<extra_id_0> ,young
21,9.844462,She knows that the doorman accepted the delivery which shocked Sarah<extra_id_0> ,last
22,5.9276624,She knows that the doorman accepted the delivery which shocked Sarah last<extra_id_0> ,Tuesday
23,3.4315267,We all remember that the mailman lost the package which Sarah described to Robert<extra_id_0> ,in
24,1.4350247,We all remember that the mailman lost the package which Sarah described to Robert in<extra_id_0> ,the
25,7.4552884,We all remember that the mailman lost the package which Sarah described to Robert in the<extra_id_0> ,holiday
26,8.942477,We all remember that the mailman lost the package which Sarah described to Robert in the holiday<extra_id_0> ,rush
27,8.000411,My friend reported that we listened to the symphony which was dedicated to Mozart<extra_id_0> ,yesterday
28,3.2677622,My friend reported that we listened to the symphony which was dedicated to Mozart yesterday<extra_id_0> ,night
29,7.7239356,I have an idea about that I saw the play which delighted the amateur comedian<extra_id_0> ,last
30,0.7578554,I have an idea about that I saw the play which delighted the amateur comedian last<extra_id_0> ,night
31,8.686934,She can guess that my friend wrote a forward which introduced the new manuscript<extra_id_0> ,over
32,0.8524995,She can guess that my friend wrote a forward which introduced the new manuscript over<extra_id_0> ,the
33,2.653354,She can guess that my friend wrote a forward which introduced the new manuscript over the<extra_id_0> ,weekend
34,12.026026,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar<extra_id_0> ,every
35,1.4789758,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar every<extra_id_0> ,time
36,0.54744875,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar every time<extra_id_0> ,she
37,2.4899402,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar every time she<extra_id_0> ,cooked
38,12.837969,We recall that the blogger drafted a critique which was aimed at the fossil fuel industry .<extra_id_0> ,late
39,2.9136791,We recall that the blogger drafted a critique which was aimed at the fossil fuel industry . late<extra_id_0> ,in
40,1.1559652,We recall that the blogger drafted a critique which was aimed at the fossil fuel industry . late in<extra_id_0> ,the
41,4.7830276,We recall that the blogger drafted a critique which was aimed at the fossil fuel industry . late in the<extra_id_0> ,afternoon
42,8.899165,I remember that the politician wrote a diatribe that criticized the mayor<extra_id_0> ,yesterday
43,4.350688,I remember that the politician wrote a diatribe that criticized the mayor yesterday<extra_id_0> ,night
44,9.6184435,Our friend guessed that we saw a picture which showed the convict<extra_id_0> ,yesterday
45,4.7651205,Our friend guessed that we saw a picture which showed the convict yesterday<extra_id_0> ,afternoon
46,8.944048,The mayor told me that the newspapers printed a photograph which shocked the public<extra_id_0> ,two
47,1.0240903,The mayor told me that the newspapers printed a photograph which shocked the public two<extra_id_0> ,days
48,1.7280201,The mayor told me that the newspapers printed a photograph which shocked the public two days<extra_id_0> ,after
49,0.8890457,The mayor told me that the newspapers printed a photograph which shocked the public two days after<extra_id_0> ,the
50,7.180773,The mayor told me that the newspapers printed a photograph which shocked the public two days after the<extra_id_0> ,battle
51,8.160094,My friend remembers that the monk penned a description which mocked abbey life<extra_id_0> ,over
52,3.135367,My friend remembers that the monk penned a description which mocked abbey life over<extra_id_0> ,a
53,3.240772,My friend remembers that the monk penned a description which mocked abbey life over a<extra_id_0> ,year
54,0.4157581,My friend remembers that the monk penned a description which mocked abbey life over a year<extra_id_0> ,ago
55,8.013775,The newspaper said that I picked out the present that we gave Simon<extra_id_0> ,while
56,2.603773,The newspaper said that I picked out the present that we gave Simon while<extra_id_0> ,I
57,0.31744057,The newspaper said that I picked out the present that we gave Simon while I<extra_id_0> ,was
58,3.3451562,The newspaper said that I picked out the present that we gave Simon while I was<extra_id_0> ,on
59,1.7517682,The newspaper said that I picked out the present that we gave Simon while I was on<extra_id_0> ,vacation
60,10.379625,Our neighbor said that she won the argument which concerned childcare<extra_id_0> ,yesterday
61,7.7683096,My friend told me that he wrote a proposal which he will deliver to the board<extra_id_0> ,last
62,5.313798,My friend told me that he wrote a proposal which he will deliver to the board last<extra_id_0> ,evening
63,7.444368,She can not believe that we attended a conference which popularized cell evolution<extra_id_0> ,last
64,5.024754,She can not believe that we attended a conference which popularized cell evolution last<extra_id_0> ,spring
65,9.621679,I know that your tears signaled an indication which signaled<extra_id_0> ,last
66,2.0187767,I know that your tears signaled an indication which signaled last<extra_id_0> ,night
67,3.7134256,I remember that we all pitched in to buy the gift which we bought<extra_id_0> ,at
68,1.3429649,I remember that we all pitched in to buy the gift which we bought at<extra_id_0> ,the
69,4.945807,I remember that we all pitched in to buy the gift which we bought at the<extra_id_0> ,last
70,0.80525184,I remember that we all pitched in to buy the gift which we bought at the last<extra_id_0> ,minute
71,7.2172866,The newspaper reported that the critics reviewed the novel which provoked<extra_id_0> ,in
72,2.4291117,The newspaper reported that the critics reviewed the novel which provoked in<extra_id_0> ,the
73,3.6372294,The newspaper reported that the critics reviewed the novel which provoked in the<extra_id_0> ,press
74,11.9580965,I know that the family bought the painting which depicted<extra_id_0> ,sometime
75,7.28707,I know that the family bought the painting which depicted sometime<extra_id_0> ,last
76,0.38065168,I know that the family bought the painting which depicted sometime last<extra_id_0> ,year
77,10.837196,You remember that the spy sold the instructions which showed how to operate<extra_id_0> ,much
78,8.060029,You remember that the spy sold the instructions which showed how to operate much<extra_id_0> ,to
79,4.8586745,You remember that the spy sold the instructions which showed how to operate much to<extra_id_0> ,our
80,8.260411,You remember that the spy sold the instructions which showed how to operate much to our<extra_id_0> ,regret
81,11.683707,She told me that he has had an allergy which is caused by<extra_id_0> ,ever
82,2.4973087,She told me that he has had an allergy which is caused by ever<extra_id_0> ,since
83,2.757502,She told me that he has had an allergy which is caused by ever since<extra_id_0> ,he
84,0.1685221,She told me that he has had an allergy which is caused by ever since he<extra_id_0> ,was
85,3.843204,She told me that he has had an allergy which is caused by ever since he was<extra_id_0> ,young
86,11.379399,She knows that the doorman accepted the delivery which shocked<extra_id_0> ,last
87,6.3563857,She knows that the doorman accepted the delivery which shocked last<extra_id_0> ,Tuesday
88,9.163754,We all remember that the mailman lost the package which Sarah described to<extra_id_0> ,in
89,1.4803708,We all remember that the mailman lost the package which Sarah described to in<extra_id_0> ,the
90,7.640924,We all remember that the mailman lost the package which Sarah described to in the<extra_id_0> ,holiday
91,9.041929,We all remember that the mailman lost the package which Sarah described to in the holiday<extra_id_0> ,rush
92,11.177151,My friend reported that we listened to the symphony which was dedicated to<extra_id_0> ,yesterday
93,4.4869785,My friend reported that we listened to the symphony which was dedicated to yesterday<extra_id_0> ,night
94,11.111567,I have an idea about that I saw the play which delighted<extra_id_0> ,last
95,0.693956,I have an idea about that I saw the play which delighted last<extra_id_0> ,night
96,10.27924,She can guess that my friend wrote a forward which introduced<extra_id_0> ,over
97,2.0179634,She can guess that my friend wrote a forward which introduced over<extra_id_0> ,the
98,2.8524826,She can guess that my friend wrote a forward which introduced over the<extra_id_0> ,weekend
99,10.2010765,The newspaper reported that she made the salad dressing from a mix which included<extra_id_0> ,every
100,9.258005,The newspaper reported that she made the salad dressing from a mix which included every<extra_id_0> ,time
101,1.3746564,The newspaper reported that she made the salad dressing from a mix which included every time<extra_id_0> ,she
102,3.1304474,The newspaper reported that she made the salad dressing from a mix which included every time she<extra_id_0> ,cooked
103,10.990791,We recall that the blogger drafted a critique which was aimed at<extra_id_0> ,late
104,5.5621877,We recall that the blogger drafted a critique which was aimed at late<extra_id_0> ,in
105,0.39536586,We recall that the blogger drafted a critique which was aimed at late in<extra_id_0> ,the
106,4.9278955,We recall that the blogger drafted a critique which was aimed at late in the<extra_id_0> ,afternoon
107,10.206357,I remember that the politician wrote a diatribe that criticized<extra_id_0> ,yesterday
108,5.812872,I remember that the politician wrote a diatribe that criticized yesterday<extra_id_0> ,night
109,8.927528,Our friend guessed that we saw a picture which showed<extra_id_0> ,yesterday
110,5.2335863,Our friend guessed that we saw a picture which showed yesterday<extra_id_0> ,afternoon
111,8.205634,The mayor told me that the newspapers printed a photograph which shocked<extra_id_0> ,two
112,7.1294346,The mayor told me that the newspapers printed a photograph which shocked two<extra_id_0> ,days
113,3.1488261,The mayor told me that the newspapers printed a photograph which shocked two days<extra_id_0> ,after
114,1.0299883,The mayor told me that the newspapers printed a photograph which shocked two days after<extra_id_0> ,the
115,7.1918354,The mayor told me that the newspapers printed a photograph which shocked two days after the<extra_id_0> ,battle
116,9.538484,My friend remembers that the monk penned a description which mocked<extra_id_0> ,over
117,3.5095334,My friend remembers that the monk penned a description which mocked over<extra_id_0> ,a
118,5.704169,My friend remembers that the monk penned a description which mocked over a<extra_id_0> ,year
119,2.2378354,My friend remembers that the monk penned a description which mocked over a year<extra_id_0> ,ago
120,9.325032,The newspaper said that I picked out the present that we gave<extra_id_0> ,while
121,2.664436,The newspaper said that I picked out the present that we gave while<extra_id_0> ,I
122,0.2250206,The newspaper said that I picked out the present that we gave while I<extra_id_0> ,was
123,3.5614421,The newspaper said that I picked out the present that we gave while I was<extra_id_0> ,on
124,0.34347522,The newspaper said that I picked out the present that we gave while I was on<extra_id_0> ,vacation
125,10.977447,Our neighbor said that she won the argument which concerned<extra_id_0> ,yesterday
126,9.253598,My friend told me that he wrote a proposal which he will deliver to<extra_id_0> ,last
127,6.795086,My friend told me that he wrote a proposal which he will deliver to last<extra_id_0> ,evening
128,10.340436,She can not believe that we attended a conference which popularized<extra_id_0> ,last
129,4.968007,She can not believe that we attended a conference which popularized last<extra_id_0> ,spring
130,9.802168,I know what your tears signaled an indication which signaled depression<extra_id_0> ,last
131,1.338527,I know what your tears signaled an indication which signaled depression last<extra_id_0> ,night
