,surprisals,prefix,continuation
0,9.548503,I know that your tears signaled an indication that signaled depression<extra_id_0> ,last
1,1.4517875,I know that your tears signaled an indication that signaled depression last<extra_id_0> ,night
2,5.5362372,I remember that we all pitched in to buy the gift that we bought Mary<extra_id_0> ,at
3,1.8591274,I remember that we all pitched in to buy the gift that we bought Mary at<extra_id_0> ,the
4,5.4519672,I remember that we all pitched in to buy the gift that we bought Mary at the<extra_id_0> ,last
5,2.0422359,I remember that we all pitched in to buy the gift that we bought Mary at the last<extra_id_0> ,minute
6,5.0074744,The newspaper reported that the critics reviewed the novel that provoked the famous author<extra_id_0> ,in
7,1.6322994,The newspaper reported that the critics reviewed the novel that provoked the famous author in<extra_id_0> ,the
8,3.687257,The newspaper reported that the critics reviewed the novel that provoked the famous author in the<extra_id_0> ,press
9,7.140944,I know that the family bought the painting that depicted Monet<extra_id_0> ,sometime
10,5.579493,I know that the family bought the painting that depicted Monet sometime<extra_id_0> ,last
11,0.2506378,I know that the family bought the painting that depicted Monet sometime last<extra_id_0> ,year
12,9.816586,You remember that the spy sold the instructions that showed how to operate the submarine<extra_id_0> ,much
13,3.897771,You remember that the spy sold the instructions that showed how to operate the submarine much<extra_id_0> ,to
14,4.8344073,You remember that the spy sold the instructions that showed how to operate the submarine much to<extra_id_0> ,our
15,5.3972864,You remember that the spy sold the instructions that showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.843608,She told me that he has had an allergy that is caused by peanuts<extra_id_0> ,ever
17,0.0054460973,She told me that he has had an allergy that is caused by peanuts ever<extra_id_0> ,since
18,1.7809883,She told me that he has had an allergy that is caused by peanuts ever since<extra_id_0> ,he
19,0.18698569,She told me that he has had an allergy that is caused by peanuts ever since he<extra_id_0> ,was
20,3.742336,She told me that he has had an allergy that is caused by peanuts ever since he was<extra_id_0> ,young
21,9.274645,She knows that the doorman accepted the delivery that shocked Sarah<extra_id_0> ,last
22,5.746476,She knows that the doorman accepted the delivery that shocked Sarah last<extra_id_0> ,Tuesday
23,3.7542999,We all remember that the mailman lost the package that Sarah described to Robert<extra_id_0> ,in
24,1.5140675,We all remember that the mailman lost the package that Sarah described to Robert in<extra_id_0> ,the
25,7.2023873,We all remember that the mailman lost the package that Sarah described to Robert in the<extra_id_0> ,holiday
26,7.4231153,We all remember that the mailman lost the package that Sarah described to Robert in the holiday<extra_id_0> ,rush
27,7.101251,My friend reported that we listened to the symphony that was dedicated to Mozart<extra_id_0> ,yesterday
28,3.0300965,My friend reported that we listened to the symphony that was dedicated to Mozart yesterday<extra_id_0> ,night
29,6.754696,I have an idea about that I saw the play that delighted the amateur comedian<extra_id_0> ,last
