,surprisals,prefix,continuation
0,5.1916122,The teacher realized that the student in the first year was studying for the test<extra_id_0> ,with
1,3.7126405,The teacher realized that the student in the first year was studying for the test with<extra_id_0> ,great
2,2.1010556,The teacher realized that the student in the first year was studying for the test with great<extra_id_0> ,enthusiasm
3,2.100334,The policeman discovered that the convict with the shaved head smuggled a gun<extra_id_0> ,into
4,0.41004568,The policeman discovered that the convict with the shaved head smuggled a gun into<extra_id_0> ,the
5,2.763997,The policeman discovered that the convict with the shaved head smuggled a gun into the<extra_id_0> ,prison
6,4.009909,The shop owner realized that the waiter in the white jacket placed a candle<extra_id_0> ,near
7,0.4155883,The shop owner realized that the waiter in the white jacket placed a candle near<extra_id_0> ,the
8,1.3110267,The shop owner realized that the waiter in the white jacket placed a candle near the<extra_id_0> ,table
9,5.3202558,The committee asked that the banker from the big company sold a mortgage<extra_id_0> ,with
10,3.5283785,The committee asked that the banker from the big company sold a mortgage with<extra_id_0> ,faulty
11,2.2242365,The committee asked that the banker from the big company sold a mortgage with faulty<extra_id_0> ,credit
12,4.167643,The first mate said that the sailor in the rain jacket hauled a line<extra_id_0> ,with
13,6.4182734,The first mate said that the sailor in the rain jacket hauled a line with<extra_id_0> ,all
14,1.1976515,The first mate said that the sailor in the rain jacket hauled a line with all<extra_id_0> ,his
15,6.3387713,The first mate said that the sailor in the rain jacket hauled a line with all his<extra_id_0> ,might
16,4.541176,The newspaper said that the soccer player from the rival team scored a goal<extra_id_0> ,during
17,0.27224752,The newspaper said that the soccer player from the rival team scored a goal during<extra_id_0> ,the
18,7.5122585,The newspaper said that the soccer player from the rival team scored a goal during the<extra_id_0> ,championship
19,2.4492028,The husband saw that the maid from the new cleaning service broke a vase<extra_id_0> ,in
20,0.6371905,The husband saw that the maid from the new cleaning service broke a vase in<extra_id_0> ,the
21,4.8230557,The husband saw that the maid from the new cleaning service broke a vase in the<extra_id_0> ,hallway
22,4.2045846,The administrator discovered that the students who were all very diligent wrote about philosophy<extra_id_0> ,for
23,3.1233084,The administrator discovered that the students who were all very diligent wrote about philosophy for<extra_id_0> ,their
24,8.090034,The administrator discovered that the students who were all very diligent wrote about philosophy for their<extra_id_0> ,term
25,2.4931679,The administrator discovered that the students who were all very diligent wrote about philosophy for their term<extra_id_0> ,paper
26,1.5780346,My mother recalled that the fireman who only recently started working for the department rescued her cat<extra_id_0> ,from
27,1.0822183,My mother recalled that the fireman who only recently started working for the department rescued her cat from<extra_id_0> ,the
28,3.4359403,My mother recalled that the fireman who only recently started working for the department rescued her cat from the<extra_id_0> ,burning
29,2.132936,My mother recalled that the fireman who only recently started working for the department rescued her cat from the burning<extra_id_0> ,building
30,3.8167305,Our friend said that the customer who had never owned a vehicle before bought the new car<extra_id_0> ,on
31,6.107581,Our friend said that the customer who had never owned a vehicle before bought the new car on<extra_id_0> ,credit
32,5.381629,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve<extra_id_0> ,before
33,1.3144082,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve before<extra_id_0> ,the
34,2.5079446,The memoir recounted that the tennis player who hoped to win the grand island tournament was thinking about her serve before the<extra_id_0> ,match
35,6.5886536,Your father noticed that the author who the fans adored  signed a copy of his book<extra_id_0> ,after
36,2.159484,Your father noticed that the author who the fans adored  signed a copy of his book after<extra_id_0> ,the
37,5.3610225,Your father noticed that the author who the fans adored  signed a copy of his book after the<extra_id_0> ,reading
38,4.7306237,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo<extra_id_0> ,at
39,1.2121999,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo at<extra_id_0> ,the
40,3.2652571,The report described that the zoo keeper who was sleeping on the job lost track of a kangaroo at the<extra_id_0> ,zoo
41,4.7115374,The reporter said that the citizens who cared about civic engagement talked about a new bill<extra_id_0> ,at
42,0.59020096,The reporter said that the citizens who cared about civic engagement talked about a new bill at<extra_id_0> ,the
43,4.715293,The reporter said that the citizens who cared about civic engagement talked about a new bill at the<extra_id_0> ,town
44,0.19269209,The reporter said that the citizens who cared about civic engagement talked about a new bill at the town<extra_id_0> ,hall
45,1.9690666,The reporter said that the citizens who cared about civic engagement talked about a new bill at the town hall<extra_id_0> ,meeting
46,4.132404,The assistant realized that the nurse in the white uniform comforted the patient<extra_id_0> ,in
47,0.9749867,The assistant realized that the nurse in the white uniform comforted the patient in<extra_id_0> ,the
48,4.5964293,The assistant realized that the nurse in the white uniform comforted the patient in the<extra_id_0> ,waiting
