,surprisals,prefix,continuation
0,5.547887,I know that my brother said that our aunt devoured the cake<extra_id_0> ,at
1,1.7461995,I know that my brother said that our aunt devoured the cake at<extra_id_0> ,the
2,2.9947286,I know that my brother said that our aunt devoured the cake at the<extra_id_0> ,party
3,3.249988,My neighbor told me that the fireman believes that the dog caught the cat<extra_id_0> ,in
4,0.32565212,My neighbor told me that the fireman believes that the dog caught the cat in<extra_id_0> ,the
5,3.4993029,My neighbor told me that the fireman believes that the dog caught the cat in the<extra_id_0> ,garage
6,7.280677,I know that our assistant believes that the committee delivered the report<extra_id_0> ,by
7,2.3657644,I know that our assistant believes that the committee delivered the report by<extra_id_0> ,the
8,3.0779798,I know that our assistant believes that the committee delivered the report by the<extra_id_0> ,deadline
9,7.348388,You remember that I discovered that the water ruined the new carpet<extra_id_0> ,during
10,1.1433779,You remember that I discovered that the water ruined the new carpet during<extra_id_0> ,the
11,4.079089,You remember that I discovered that the water ruined the new carpet during the<extra_id_0> ,flood
12,6.4031377,She told me that the teacher suspects that the star student stole answers to the test<extra_id_0> ,last
13,4.294515,She told me that the teacher suspects that the star student stole answers to the test last<extra_id_0> ,semester
14,5.779396,She knows that the expert can tell that the collector forged the painting<extra_id_0> ,with
15,3.3196733,She knows that the expert can tell that the collector forged the painting with<extra_id_0> ,the
16,4.315747,She knows that the expert can tell that the collector forged the painting with the<extra_id_0> ,help
17,0.05025873,She knows that the expert can tell that the collector forged the painting with the help<extra_id_0> ,of
18,6.1967344,She knows that the expert can tell that the collector forged the painting with the help of<extra_id_0> ,modern
19,1.3767233,She knows that the expert can tell that the collector forged the painting with the help of modern<extra_id_0> ,technology
20,2.1560612,We all remember that the politician said that the convict smuggled a gun<extra_id_0> ,into
21,0.9754001,We all remember that the politician said that the convict smuggled a gun into<extra_id_0> ,the
22,2.6131933,We all remember that the politician said that the convict smuggled a gun into the<extra_id_0> ,prison
23,5.814195,My friend reported that the banker predicts that the company will sell multiple assets<extra_id_0> ,next
24,4.813959,My friend reported that the banker predicts that the company will sell multiple assets next<extra_id_0> ,quarter
