,surprisals,prefix,continuation
0,8.456109,I know that an indication that signaled depression caused us to recommend therapy<extra_id_0> ,last
1,4.7510824,I know that an indication that signaled depression caused us to recommend therapy last<extra_id_0> ,night
2,5.646672,I remember that the gift that we bought Mary cost a lot of money<extra_id_0> ,at
3,0.9716987,I remember that the gift that we bought Mary cost a lot of money at<extra_id_0> ,the
4,6.960541,I remember that the gift that we bought Mary cost a lot of money at the<extra_id_0> ,last
5,0.18511577,I remember that the gift that we bought Mary cost a lot of money at the last<extra_id_0> ,minute
6,3.0335927,The newspaper reported that the novel that provoked the famous author received favorable reviews<extra_id_0> ,in
7,0.94858325,The newspaper reported that the novel that provoked the famous author received favorable reviews in<extra_id_0> ,the
8,2.2425563,The newspaper reported that the novel that provoked the famous author received favorable reviews in the<extra_id_0> ,press
9,7.402355,I know that the painting that depicted Monet fetched a high price at auction<extra_id_0> ,sometime
10,2.8624508,I know that the painting that depicted Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.3158652,I know that the painting that depicted Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,10.517194,You remember that the instructions that showed how to operate the submarine fell into the furnace<extra_id_0> ,much
13,4.782284,You remember that the instructions that showed how to operate the submarine fell into the furnace much<extra_id_0> ,to
14,2.48325,You remember that the instructions that showed how to operate the submarine fell into the furnace much to<extra_id_0> ,our
15,3.8896933,You remember that the instructions that showed how to operate the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.606776,She told me that an allergy that is caused by peanuts causes him to avoid dining out<extra_id_0> ,ever
17,1.704086,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.587681,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,0.39064237,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,3.5099802,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,4.860079,She knows that the delivery that shocked Sarah arrived around noon<extra_id_0> ,last
22,3.5610254,She knows that the delivery that shocked Sarah arrived around noon last<extra_id_0> ,Tuesday
23,4.4576697,We all remember that the package that Sarah described to Robert got lost in the mail<extra_id_0> ,in
24,1.3915688,We all remember that the package that Sarah described to Robert got lost in the mail in<extra_id_0> ,the
25,7.669035,We all remember that the package that Sarah described to Robert got lost in the mail in the<extra_id_0> ,holiday
26,4.371282,We all remember that the package that Sarah described to Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,8.066232,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears<extra_id_0> ,yesterday
28,2.733342,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,7.3731937,I have an idea about that the play that delighted the amateur comedian upset me<extra_id_0> ,last
30,0.8004401,I have an idea about that the play that delighted the amateur comedian upset me last<extra_id_0> ,night
31,7.879702,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.7162229,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,2.9230304,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,11.16849,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,3.1262689,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every<extra_id_0> ,time
