,surprisals,prefix,continuation
0,8.990905,I know that your tears signaled an indication which signaled depression<extra_id_0> ,last
1,2.0752034,I know that your tears signaled an indication which signaled depression last<extra_id_0> ,night
2,5.2757587,I remember that we all pitched in to buy the gift which we bought Mary<extra_id_0> ,at
3,1.257915,I remember that we all pitched in to buy the gift which we bought Mary at<extra_id_0> ,the
4,5.079605,I remember that we all pitched in to buy the gift which we bought Mary at the<extra_id_0> ,last
5,3.1646304,I remember that we all pitched in to buy the gift which we bought Mary at the last<extra_id_0> ,minute
6,4.425872,The newspaper reported that the critics reviewed the novel which provoked the famous author<extra_id_0> ,in
7,1.6853604,The newspaper reported that the critics reviewed the novel which provoked the famous author in<extra_id_0> ,the
8,4.2746925,The newspaper reported that the critics reviewed the novel which provoked the famous author in the<extra_id_0> ,press
9,10.08938,I know that the family bought the painting which depicted Monet<extra_id_0> ,sometime
10,5.839416,I know that the family bought the painting which depicted Monet sometime<extra_id_0> ,last
11,0.5558308,I know that the family bought the painting which depicted Monet sometime last<extra_id_0> ,year
12,10.171681,You remember that the spy sold the instructions which showed how to operate the submarine<extra_id_0> ,much
13,3.3984075,You remember that the spy sold the instructions which showed how to operate the submarine much<extra_id_0> ,to
14,5.1730204,You remember that the spy sold the instructions which showed how to operate the submarine much to<extra_id_0> ,our
15,5.4216075,You remember that the spy sold the instructions which showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.388749,She told me that he has had an allergy which is caused by peanuts<extra_id_0> ,ever
17,0.21472822,She told me that he has had an allergy which is caused by peanuts ever<extra_id_0> ,since
18,1.5464802,She told me that he has had an allergy which is caused by peanuts ever since<extra_id_0> ,he
19,0.48227817,She told me that he has had an allergy which is caused by peanuts ever since he<extra_id_0> ,was
20,4.75396,She told me that he has had an allergy which is caused by peanuts ever since he was<extra_id_0> ,young
21,7.8758454,She knows that the doorman accepted the delivery which shocked Sarah<extra_id_0> ,last
22,4.8250504,She knows that the doorman accepted the delivery which shocked Sarah last<extra_id_0> ,Tuesday
23,3.07228,We all remember that the mailman lost the package which Sarah described to Robert<extra_id_0> ,in
