,surprisals,prefix,continuation
0,8.108422,I know that an indication what depression caused us to recommend therapy<extra_id_0> ,last
1,4.0867553,I know that an indication what depression caused us to recommend therapy last<extra_id_0> ,night
2,5.4252853,I remember that the gift who Mary cost a lot of money<extra_id_0> ,at
3,1.0144558,I remember that the gift who Mary cost a lot of money at<extra_id_0> ,the
4,5.545188,I remember that the gift who Mary cost a lot of money at the<extra_id_0> ,last
5,2.3667412,I remember that the gift who Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.5172656,The newspaper reported that the novel who the famous author received favorable reviews<extra_id_0> ,in
7,0.6877746,The newspaper reported that the novel who the famous author received favorable reviews in<extra_id_0> ,the
8,3.3837216,The newspaper reported that the novel who the famous author received favorable reviews in the<extra_id_0> ,press
9,9.289229,I know that the painting who Monet fetched a high price at auction<extra_id_0> ,sometime
10,4.0208807,I know that the painting who Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.49627018,I know that the painting who Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,10.314486,You remember that the instructions what the submarine fell into the furnace<extra_id_0> ,much
13,3.2326348,You remember that the instructions what the submarine fell into the furnace much<extra_id_0> ,to
14,3.619885,You remember that the instructions what the submarine fell into the furnace much to<extra_id_0> ,our
15,6.2968063,You remember that the instructions what the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.1269455,She told me that an allergy what peanuts causes him to avoid dining out<extra_id_0> ,ever
17,1.1718987,She told me that an allergy what peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,1.9180001,She told me that an allergy what peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,1.2783176,She told me that an allergy what peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.59494,She told me that an allergy what peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,4.421791,She knows that the delivery who Sarah arrived around noon<extra_id_0> ,last
22,3.2834055,She knows that the delivery who Sarah arrived around noon last<extra_id_0> ,Tuesday
23,3.8420227,We all remember that the package who Robert got lost in the mail<extra_id_0> ,in
24,1.5839655,We all remember that the package who Robert got lost in the mail in<extra_id_0> ,the
25,8.202867,We all remember that the package who Robert got lost in the mail in the<extra_id_0> ,holiday
26,5.9571605,We all remember that the package who Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,7.739451,My friend reported that the symphony who Mozart moved my mother to tears<extra_id_0> ,yesterday
28,3.354741,My friend reported that the symphony who Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,6.2912135,I have an idea about that the play who the amateur comedian upset me<extra_id_0> ,last
30,1.4782095,I have an idea about that the play who the amateur comedian upset me last<extra_id_0> ,night
31,7.911728,She can guess that a forward what the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.5630656,She can guess that a forward what the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,4.577889,She can guess that a forward what the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,10.018629,The newspaper reported that a mix what oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,3.0368109,The newspaper reported that a mix what oil and vinegar was used for the salad dressing every<extra_id_0> ,time
36,4.1325545,The newspaper reported that a mix what oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
37,5.1343265,The newspaper reported that a mix what oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
38,10.802548,We recall that a critique what the fossil fuel industry found support online<extra_id_0> ,late
39,2.4696856,We recall that a critique what the fossil fuel industry found support online late<extra_id_0> ,in
40,0.9801218,We recall that a critique what the fossil fuel industry found support online late in<extra_id_0> ,the
41,6.247048,We recall that a critique what the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
42,5.6561866,I remember that a diatribe who the mayor was published in the local newspaper<extra_id_0> ,yesterday
43,3.9863567,I remember that a diatribe who the mayor was published in the local newspaper yesterday<extra_id_0> ,night
44,6.22902,Our friend guessed that a picture who the convict appeared in the newspaper<extra_id_0> ,yesterday
45,6.4760504,Our friend guessed that a picture who the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
46,8.250438,The mayor told me that a photograph who the public was taken by the war correspondent<extra_id_0> ,two
47,2.1064537,The mayor told me that a photograph who the public was taken by the war correspondent two<extra_id_0> ,days
48,1.7655449,The mayor told me that a photograph who the public was taken by the war correspondent two days<extra_id_0> ,after
49,0.6436524,The mayor told me that a photograph who the public was taken by the war correspondent two days after<extra_id_0> ,the
50,4.7930236,The mayor told me that a photograph who the public was taken by the war correspondent two days after the<extra_id_0> ,battle
51,7.4192758,My friend remembers that a description what abbey life was disliked by the bishop<extra_id_0> ,over
52,1.9777213,My friend remembers that a description what abbey life was disliked by the bishop over<extra_id_0> ,a
53,3.2063951,My friend remembers that a description what abbey life was disliked by the bishop over a<extra_id_0> ,year
54,1.0951107,My friend remembers that a description what abbey life was disliked by the bishop over a year<extra_id_0> ,ago
55,7.2345495,The newspaper said that the present who Simon was imported from Italy<extra_id_0> ,while
56,5.175526,The newspaper said that the present who Simon was imported from Italy while<extra_id_0> ,I
57,1.412581,The newspaper said that the present who Simon was imported from Italy while I<extra_id_0> ,was
58,3.756463,The newspaper said that the present who Simon was imported from Italy while I was<extra_id_0> ,on
59,1.2323058,The newspaper said that the present who Simon was imported from Italy while I was on<extra_id_0> ,vacation
60,7.221707,Our neighbor said that the argument what childcare tore their marriage apart<extra_id_0> ,yesterday
61,8.2751255,My friend told me that a proposal who the board suggested increasing employe benefits<extra_id_0> ,last
62,7.0626526,My friend told me that a proposal who the board suggested increasing employe benefits last<extra_id_0> ,evening
63,7.125382,She can not believe that a conference what cell evolution took place downtown<extra_id_0> ,last
64,5.2593155,She can not believe that a conference what cell evolution took place downtown last<extra_id_0> ,spring
65,7.6260214,I know that an indication what caused us to recommend therapy<extra_id_0> ,last
66,3.9412472,I know that an indication what caused us to recommend therapy last<extra_id_0> ,night
67,5.454457,I remember that the gift who cost a lot of money<extra_id_0> ,at
68,1.0378734,I remember that the gift who cost a lot of money at<extra_id_0> ,the
69,4.833481,I remember that the gift who cost a lot of money at the<extra_id_0> ,last
70,2.669157,I remember that the gift who cost a lot of money at the last<extra_id_0> ,minute
71,2.746086,The newspaper reported that the novel who received favorable reviews<extra_id_0> ,in
72,0.81829613,The newspaper reported that the novel who received favorable reviews in<extra_id_0> ,the
73,4.2709017,The newspaper reported that the novel who received favorable reviews in the<extra_id_0> ,press
74,10.20269,I know that the painting who fetched a high price at auction<extra_id_0> ,sometime
75,3.9151838,I know that the painting who fetched a high price at auction sometime<extra_id_0> ,last
76,0.69519866,I know that the painting who fetched a high price at auction sometime last<extra_id_0> ,year
77,10.412482,You remember that the instructions what fell into the furnace<extra_id_0> ,much
78,4.2772255,You remember that the instructions what fell into the furnace much<extra_id_0> ,to
79,3.986424,You remember that the instructions what fell into the furnace much to<extra_id_0> ,our
80,7.105752,You remember that the instructions what fell into the furnace much to our<extra_id_0> ,regret
81,8.361139,She told me that an allergy what causes him to avoid dining out<extra_id_0> ,ever
82,1.0591758,She told me that an allergy what causes him to avoid dining out ever<extra_id_0> ,since
83,2.0942712,She told me that an allergy what causes him to avoid dining out ever since<extra_id_0> ,he
84,1.5605559,She told me that an allergy what causes him to avoid dining out ever since he<extra_id_0> ,was
