,surprisals,prefix,continuation
0,6.661121,The teacher realized what the student accepted before Christmas studied for the test<extra_id_0> ,with
1,5.514042,The teacher realized what the student accepted before Christmas studied for the test with<extra_id_0> ,great
2,2.595878,The teacher realized what the student accepted before Christmas studied for the test with great<extra_id_0> ,enthusiasm
3,2.8405316,The policeman discovered what the convict captured after investigation smuggled a gun<extra_id_0> ,into
4,0.84987915,The policeman discovered what the convict captured after investigation smuggled a gun into<extra_id_0> ,the
5,3.134757,The policeman discovered what the convict captured after investigation smuggled a gun into the<extra_id_0> ,prison
6,5.403658,The shop owner realized what the waiter hired before curfew placed a candle<extra_id_0> ,near
7,0.7251829,The shop owner realized what the waiter hired before curfew placed a candle near<extra_id_0> ,the
8,3.1328552,The shop owner realized what the waiter hired before curfew placed a candle near the<extra_id_0> ,table
9,5.8717723,The committee asked what the banker promoted after the meeting sold a mortgage<extra_id_0> ,with
10,1.7711731,The committee asked what the banker promoted after the meeting sold a mortgage with<extra_id_0> ,faulty
11,4.045149,The committee asked what the banker promoted after the meeting sold a mortgage with faulty<extra_id_0> ,credit
12,4.926868,The first mate said what the sailor killed after the departure hauled a line<extra_id_0> ,with
13,5.8899565,The first mate said what the sailor killed after the departure hauled a line with<extra_id_0> ,all
14,4.016816,The first mate said what the sailor killed after the departure hauled a line with all<extra_id_0> ,his
15,8.139635,The first mate said what the sailor killed after the departure hauled a line with all his<extra_id_0> ,might
16,5.15262,The newspaper said what the soccer player injured before the game scored a goal<extra_id_0> ,during
17,0.5541877,The newspaper said what the soccer player injured before the game scored a goal during<extra_id_0> ,the
18,6.551212,The newspaper said what the soccer player injured before the game scored a goal during the<extra_id_0> ,championship
19,3.0233388,The husband saw what the maid fired after the recession broke a vase<extra_id_0> ,in
20,1.2528979,The husband saw what the maid fired after the recession broke a vase in<extra_id_0> ,the
21,7.4648833,The husband saw what the maid fired after the recession broke a vase in the<extra_id_0> ,hallway
22,5.756468,The administrator discovered what the students taught before the pandemic wrote about philosophy<extra_id_0> ,for
23,4.995107,The administrator discovered what the students taught before the pandemic wrote about philosophy for<extra_id_0> ,their
24,7.5965657,The administrator discovered what the students taught before the pandemic wrote about philosophy for their<extra_id_0> ,term
25,3.5228748,The administrator discovered what the students taught before the pandemic wrote about philosophy for their term<extra_id_0> ,paper
26,1.9649565,My mother recalled what the fireman honored after the flood rescued her cat<extra_id_0> ,from
27,1.1550637,My mother recalled what the fireman honored after the flood rescued her cat from<extra_id_0> ,the
28,5.3233976,My mother recalled what the fireman honored after the flood rescued her cat from the<extra_id_0> ,burning
29,2.8269928,My mother recalled what the fireman honored after the flood rescued her cat from the burning<extra_id_0> ,building
30,5.5096335,Our friend said what the customer served after the campaign bought the new car<extra_id_0> ,on
31,7.1030307,Our friend said what the customer served after the campaign bought the new car on<extra_id_0> ,credit
32,6.3665524,The memoir recounted what the tennis player trained before the Olympics was thinking about her serve<extra_id_0> ,before
33,1.4938208,The memoir recounted what the tennis player trained before the Olympics was thinking about her serve before<extra_id_0> ,the
34,5.244479,The memoir recounted what the tennis player trained before the Olympics was thinking about her serve before the<extra_id_0> ,match
35,6.1674004,Your father noticed what the author recognized after the event signed a copy of his book<extra_id_0> ,after
36,1.1439178,Your father noticed what the author recognized after the event signed a copy of his book after<extra_id_0> ,the
37,5.9106603,Your father noticed what the author recognized after the event signed a copy of his book after the<extra_id_0> ,reading
38,4.6980495,The report described what the zoo keeper fired after the incident lost track of a kangaroo<extra_id_0> ,at
39,0.7595682,The report described what the zoo keeper fired after the incident lost track of a kangaroo at<extra_id_0> ,the
40,2.6444745,The report described what the zoo keeper fired after the incident lost track of a kangaroo at the<extra_id_0> ,zoo
41,5.7671747,The reporter said what the citizens protected after the war talked about a new bill<extra_id_0> ,at
42,0.9344027,The reporter said what the citizens protected after the war talked about a new bill at<extra_id_0> ,the
