,surprisals,prefix,continuation
0,8.119322,I know that an indication that signaled depression caused us to recommend therapy<extra_id_0> ,last
1,4.257538,I know that an indication that signaled depression caused us to recommend therapy last<extra_id_0> ,night
2,5.310041,I remember that the gift that we bought Mary cost a lot of money<extra_id_0> ,at
3,1.1116487,I remember that the gift that we bought Mary cost a lot of money at<extra_id_0> ,the
4,5.9784527,I remember that the gift that we bought Mary cost a lot of money at the<extra_id_0> ,last
5,1.9496586,I remember that the gift that we bought Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.4896102,The newspaper reported that the novel that provoked the famous author received favorable reviews<extra_id_0> ,in
7,0.7013959,The newspaper reported that the novel that provoked the famous author received favorable reviews in<extra_id_0> ,the
8,3.200289,The newspaper reported that the novel that provoked the famous author received favorable reviews in the<extra_id_0> ,press
9,8.250865,I know that the painting that depicted Monet fetched a high price at auction<extra_id_0> ,sometime
10,3.3189037,I know that the painting that depicted Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.45194402,I know that the painting that depicted Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,9.956943,You remember that the instructions that showed how to operate the submarine fell into the furnace<extra_id_0> ,much
13,3.4350588,You remember that the instructions that showed how to operate the submarine fell into the furnace much<extra_id_0> ,to
14,3.879426,You remember that the instructions that showed how to operate the submarine fell into the furnace much to<extra_id_0> ,our
15,3.9241738,You remember that the instructions that showed how to operate the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.383235,She told me that an allergy that is caused by peanuts causes him to avoid dining out<extra_id_0> ,ever
17,0.7898359,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.239909,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,0.88851035,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.460951,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,3.5044367,She knows that the delivery that shocked Sarah arrived around noon<extra_id_0> ,last
22,3.371905,She knows that the delivery that shocked Sarah arrived around noon last<extra_id_0> ,Tuesday
23,4.069842,We all remember that the package that Sarah described to Robert got lost in the mail<extra_id_0> ,in
24,1.306749,We all remember that the package that Sarah described to Robert got lost in the mail in<extra_id_0> ,the
25,7.9231005,We all remember that the package that Sarah described to Robert got lost in the mail in the<extra_id_0> ,holiday
26,5.4171433,We all remember that the package that Sarah described to Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,7.5388765,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears<extra_id_0> ,yesterday
28,3.2392206,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,7.5372167,I have an idea about that the play that delighted the amateur comedian upset me<extra_id_0> ,last
30,1.8427501,I have an idea about that the play that delighted the amateur comedian upset me last<extra_id_0> ,night
31,7.585068,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.4934183,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,3.9777772,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,10.631232,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,2.589959,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every<extra_id_0> ,time
36,3.5761938,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
37,4.0594926,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
38,8.260266,We recall that a critique that was aimed at the fossil fuel industry found support online<extra_id_0> ,late
39,3.2505429,We recall that a critique that was aimed at the fossil fuel industry found support online late<extra_id_0> ,in
40,1.1729767,We recall that a critique that was aimed at the fossil fuel industry found support online late in<extra_id_0> ,the
41,4.317602,We recall that a critique that was aimed at the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
42,4.6583486,I remember that a diatribe that criticized the mayor was published in the local newspaper<extra_id_0> ,yesterday
43,4.398073,I remember that a diatribe that criticized the mayor was published in the local newspaper yesterday<extra_id_0> ,night
44,5.9443192,Our friend guessed that a picture that showed the convict appeared in the newspaper<extra_id_0> ,yesterday
45,5.8134637,Our friend guessed that a picture that showed the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
46,7.853231,The mayor told me that a photograph that shocked the public was taken by the war correspondent<extra_id_0> ,two
47,1.7549337,The mayor told me that a photograph that shocked the public was taken by the war correspondent two<extra_id_0> ,days
48,1.4147042,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days<extra_id_0> ,after
49,0.5849476,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days after<extra_id_0> ,the
50,4.915111,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days after the<extra_id_0> ,battle
51,7.144168,My friend remembers that a description that mocked abbey life was disliked by the bishop<extra_id_0> ,over
52,2.229417,My friend remembers that a description that mocked abbey life was disliked by the bishop over<extra_id_0> ,a
