,surprisals,prefix,continuation
0,8.833733,I know that your tears signaled an indication which signaled depression<extra_id_0> ,last
1,2.0464842,I know that your tears signaled an indication which signaled depression last<extra_id_0> ,night
2,5.0109057,I remember that we all pitched in to buy the gift which we bought Mary<extra_id_0> ,at
3,1.2047029,I remember that we all pitched in to buy the gift which we bought Mary at<extra_id_0> ,the
4,5.04365,I remember that we all pitched in to buy the gift which we bought Mary at the<extra_id_0> ,last
5,2.8312294,I remember that we all pitched in to buy the gift which we bought Mary at the last<extra_id_0> ,minute
6,4.610794,The newspaper reported that the critics reviewed the novel which provoked the famous author<extra_id_0> ,in
7,1.7824785,The newspaper reported that the critics reviewed the novel which provoked the famous author in<extra_id_0> ,the
8,4.2037225,The newspaper reported that the critics reviewed the novel which provoked the famous author in the<extra_id_0> ,press
9,9.730733,I know that the family bought the painting which depicted Monet<extra_id_0> ,sometime
10,5.878715,I know that the family bought the painting which depicted Monet sometime<extra_id_0> ,last
11,0.4686987,I know that the family bought the painting which depicted Monet sometime last<extra_id_0> ,year
12,10.063739,You remember that the spy sold the instructions which showed how to operate the submarine<extra_id_0> ,much
13,2.9458828,You remember that the spy sold the instructions which showed how to operate the submarine much<extra_id_0> ,to
14,4.937684,You remember that the spy sold the instructions which showed how to operate the submarine much to<extra_id_0> ,our
15,5.2326736,You remember that the spy sold the instructions which showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.439171,She told me that he has had an allergy which is caused by peanuts<extra_id_0> ,ever
17,0.15344524,She told me that he has had an allergy which is caused by peanuts ever<extra_id_0> ,since
18,1.4536234,She told me that he has had an allergy which is caused by peanuts ever since<extra_id_0> ,he
19,0.5115181,She told me that he has had an allergy which is caused by peanuts ever since he<extra_id_0> ,was
20,4.7541866,She told me that he has had an allergy which is caused by peanuts ever since he was<extra_id_0> ,young
21,7.558683,She knows that the doorman accepted the delivery which shocked Sarah<extra_id_0> ,last
22,4.9113655,She knows that the doorman accepted the delivery which shocked Sarah last<extra_id_0> ,Tuesday
23,2.9391074,We all remember that the mailman lost the package which Sarah described to Robert<extra_id_0> ,in
24,1.4123414,We all remember that the mailman lost the package which Sarah described to Robert in<extra_id_0> ,the
25,8.016458,We all remember that the mailman lost the package which Sarah described to Robert in the<extra_id_0> ,holiday
26,8.257583,We all remember that the mailman lost the package which Sarah described to Robert in the holiday<extra_id_0> ,rush
27,7.2694654,My friend reported that we listened to the symphony which was dedicated to Mozart<extra_id_0> ,yesterday
28,3.5279834,My friend reported that we listened to the symphony which was dedicated to Mozart yesterday<extra_id_0> ,night
29,6.765549,I have an idea about that I saw the play which delighted the amateur comedian<extra_id_0> ,last
30,1.1933578,I have an idea about that I saw the play which delighted the amateur comedian last<extra_id_0> ,night
31,7.9627724,She can guess that my friend wrote a forward which introduced the new manuscript<extra_id_0> ,over
32,1.0768986,She can guess that my friend wrote a forward which introduced the new manuscript over<extra_id_0> ,the
33,4.354497,She can guess that my friend wrote a forward which introduced the new manuscript over the<extra_id_0> ,weekend
34,11.154461,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar<extra_id_0> ,every
35,1.6773248,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar every<extra_id_0> ,time
36,0.43490157,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar every time<extra_id_0> ,she
37,3.072936,The newspaper reported that she made the salad dressing from a mix which included oil and vinegar every time she<extra_id_0> ,cooked
38,13.820061,We recall that the blogger drafted a critique which was aimed at the fossil fuel industry .<extra_id_0> ,late
