,surprisals,prefix,continuation
0,7.874289,I know that an indication of depression caused us to recommend therapy<extra_id_0> ,last
1,4.3327346,I know that an indication of depression caused us to recommend therapy last<extra_id_0> ,night
2,5.059732,I remember that the gift for Mary cost a lot of money<extra_id_0> ,at
3,0.935519,I remember that the gift for Mary cost a lot of money at<extra_id_0> ,the
4,6.3851566,I remember that the gift for Mary cost a lot of money at the<extra_id_0> ,last
5,1.363801,I remember that the gift for Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.4027543,The newspaper reported that the novel by the famous author received favorable reviews<extra_id_0> ,in
7,0.6933926,The newspaper reported that the novel by the famous author received favorable reviews in<extra_id_0> ,the
8,3.4012523,The newspaper reported that the novel by the famous author received favorable reviews in the<extra_id_0> ,press
9,8.147397,I know that the painting by Monet fetched a high price at auction<extra_id_0> ,sometime
10,3.5813458,I know that the painting by Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.4591058,I know that the painting by Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,9.558834,You remember that the instructions for the submarine fell into the furnace<extra_id_0> ,much
13,3.7370958,You remember that the instructions for the submarine fell into the furnace much<extra_id_0> ,to
14,2.8993044,You remember that the instructions for the submarine fell into the furnace much to<extra_id_0> ,our
15,3.7380688,You remember that the instructions for the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.189494,She told me that an allergy to peanuts causes him to avoid dining out<extra_id_0> ,ever
17,0.7998439,She told me that an allergy to peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.4806561,She told me that an allergy to peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,1.1651033,She told me that an allergy to peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.435492,She told me that an allergy to peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,3.8121943,She knows that the delivery for Sarah arrived around noon<extra_id_0> ,last
22,3.203068,She knows that the delivery for Sarah arrived around noon last<extra_id_0> ,Tuesday
23,3.9766858,We all remember that the package for Robert got lost in the mail<extra_id_0> ,in
24,1.5867449,We all remember that the package for Robert got lost in the mail in<extra_id_0> ,the
25,7.79134,We all remember that the package for Robert got lost in the mail in the<extra_id_0> ,holiday
26,5.496529,We all remember that the package for Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,7.3064513,My friend reported that the symphony by Mozart moved my mother to tears<extra_id_0> ,yesterday
28,3.3207338,My friend reported that the symphony by Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,6.4304905,I have an idea about that the play by the amateur comedian upset me<extra_id_0> ,last
30,1.273915,I have an idea about that the play by the amateur comedian upset me last<extra_id_0> ,night
31,7.854728,She can guess that a forward for the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.4124404,She can guess that a forward for the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,4.3546553,She can guess that a forward for the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,10.709641,The newspaper reported that a mix of oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,2.4903724,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every<extra_id_0> ,time
36,3.740127,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
37,4.4473653,The newspaper reported that a mix of oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
38,8.727253,We recall that a critique of the fossil fuel industry found support online<extra_id_0> ,late
