,surprisals,prefix,continuation
0,7.8515835,I know that an indication that signaled depression caused us to recommend therapy<extra_id_0> ,last
1,4.310715,I know that an indication that signaled depression caused us to recommend therapy last<extra_id_0> ,night
2,5.103077,I remember that the gift that we bought Mary cost a lot of money<extra_id_0> ,at
3,0.9499408,I remember that the gift that we bought Mary cost a lot of money at<extra_id_0> ,the
4,6.2163954,I remember that the gift that we bought Mary cost a lot of money at the<extra_id_0> ,last
5,1.5740095,I remember that the gift that we bought Mary cost a lot of money at the last<extra_id_0> ,minute
6,2.4773433,The newspaper reported that the novel that provoked the famous author received favorable reviews<extra_id_0> ,in
7,0.64732856,The newspaper reported that the novel that provoked the famous author received favorable reviews in<extra_id_0> ,the
8,3.107367,The newspaper reported that the novel that provoked the famous author received favorable reviews in the<extra_id_0> ,press
9,8.423252,I know that the painting that depicted Monet fetched a high price at auction<extra_id_0> ,sometime
10,3.373689,I know that the painting that depicted Monet fetched a high price at auction sometime<extra_id_0> ,last
11,0.41514367,I know that the painting that depicted Monet fetched a high price at auction sometime last<extra_id_0> ,year
12,10.003908,You remember that the instructions that showed how to operate the submarine fell into the furnace<extra_id_0> ,much
13,3.4676542,You remember that the instructions that showed how to operate the submarine fell into the furnace much<extra_id_0> ,to
14,3.5272188,You remember that the instructions that showed how to operate the submarine fell into the furnace much to<extra_id_0> ,our
15,3.8843572,You remember that the instructions that showed how to operate the submarine fell into the furnace much to our<extra_id_0> ,regret
16,8.3126545,She told me that an allergy that is caused by peanuts causes him to avoid dining out<extra_id_0> ,ever
17,0.84219635,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever<extra_id_0> ,since
18,2.0279531,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since<extra_id_0> ,he
19,0.82992667,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he<extra_id_0> ,was
20,4.415855,She told me that an allergy that is caused by peanuts causes him to avoid dining out ever since he was<extra_id_0> ,young
21,3.3652768,She knows that the delivery that shocked Sarah arrived around noon<extra_id_0> ,last
22,3.4452207,She knows that the delivery that shocked Sarah arrived around noon last<extra_id_0> ,Tuesday
23,3.6985679,We all remember that the package that Sarah described to Robert got lost in the mail<extra_id_0> ,in
24,1.271901,We all remember that the package that Sarah described to Robert got lost in the mail in<extra_id_0> ,the
25,7.807216,We all remember that the package that Sarah described to Robert got lost in the mail in the<extra_id_0> ,holiday
26,5.167955,We all remember that the package that Sarah described to Robert got lost in the mail in the holiday<extra_id_0> ,rush
27,7.2740884,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears<extra_id_0> ,yesterday
28,3.2551508,My friend reported that the symphony that was dedicated to Mozart moved my mother to tears yesterday<extra_id_0> ,night
29,6.6945753,I have an idea about that the play that delighted the amateur comedian upset me<extra_id_0> ,last
30,1.5194792,I have an idea about that the play that delighted the amateur comedian upset me last<extra_id_0> ,night
31,7.283559,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive<extra_id_0> ,over
32,1.286257,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over<extra_id_0> ,the
33,3.9581842,She can guess that a forward that introduced the new manuscript claimed that Elvis is still alive over the<extra_id_0> ,weekend
34,10.468334,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing<extra_id_0> ,every
35,2.4380746,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every<extra_id_0> ,time
36,3.3526998,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every time<extra_id_0> ,she
37,3.93063,The newspaper reported that a mix that included oil and vinegar was used for the salad dressing every time she<extra_id_0> ,cooked
38,8.3902,We recall that a critique that was aimed at the fossil fuel industry found support online<extra_id_0> ,late
39,3.1177483,We recall that a critique that was aimed at the fossil fuel industry found support online late<extra_id_0> ,in
40,1.095428,We recall that a critique that was aimed at the fossil fuel industry found support online late in<extra_id_0> ,the
41,4.4093323,We recall that a critique that was aimed at the fossil fuel industry found support online late in the<extra_id_0> ,afternoon
42,4.6154904,I remember that a diatribe that criticized the mayor was published in the local newspaper<extra_id_0> ,yesterday
43,4.369298,I remember that a diatribe that criticized the mayor was published in the local newspaper yesterday<extra_id_0> ,night
44,5.928014,Our friend guessed that a picture that showed the convict appeared in the newspaper<extra_id_0> ,yesterday
45,5.5634484,Our friend guessed that a picture that showed the convict appeared in the newspaper yesterday<extra_id_0> ,afternoon
46,7.761636,The mayor told me that a photograph that shocked the public was taken by the war correspondent<extra_id_0> ,two
47,1.7880619,The mayor told me that a photograph that shocked the public was taken by the war correspondent two<extra_id_0> ,days
48,1.3119006,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days<extra_id_0> ,after
49,0.5586009,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days after<extra_id_0> ,the
50,4.854425,The mayor told me that a photograph that shocked the public was taken by the war correspondent two days after the<extra_id_0> ,battle
51,6.8507433,My friend remembers that a description that mocked abbey life was disliked by the bishop<extra_id_0> ,over
52,2.0763645,My friend remembers that a description that mocked abbey life was disliked by the bishop over<extra_id_0> ,a
53,2.6352777,My friend remembers that a description that mocked abbey life was disliked by the bishop over a<extra_id_0> ,year
54,1.0937225,My friend remembers that a description that mocked abbey life was disliked by the bishop over a year<extra_id_0> ,ago
55,7.3074923,The newspaper said that the present that we gave Simon was imported from Italy<extra_id_0> ,while
56,3.2636015,The newspaper said that the present that we gave Simon was imported from Italy while<extra_id_0> ,I
57,1.196816,The newspaper said that the present that we gave Simon was imported from Italy while I<extra_id_0> ,was
58,3.6379454,The newspaper said that the present that we gave Simon was imported from Italy while I was<extra_id_0> ,on
59,1.0652156,The newspaper said that the present that we gave Simon was imported from Italy while I was on<extra_id_0> ,vacation
60,8.015811,Our neighbor said that the argument that concerned childcare tore their marriage apart<extra_id_0> ,yesterday
61,8.635195,My friend told me that a proposal that he will deliver to the board suggested increasing employe benefits<extra_id_0> ,last
62,7.1517153,My friend told me that a proposal that he will deliver to the board suggested increasing employe benefits last<extra_id_0> ,evening
63,5.3464823,She can not believe that a conference that popularized cell evolution took place downtown<extra_id_0> ,last
64,4.8427825,She can not believe that a conference that popularized cell evolution took place downtown last<extra_id_0> ,spring
65,8.190675,I know that an indication that signaled caused us to recommend therapy<extra_id_0> ,last
66,4.1104975,I know that an indication that signaled caused us to recommend therapy last<extra_id_0> ,night
67,5.1138525,I remember that the gift that we bought cost a lot of money<extra_id_0> ,at
