,surprisals,prefix,continuation
0,8.83103,I know that your tears signaled an indication that signaled depression<extra_id_0> ,last
1,1.8227696,I know that your tears signaled an indication that signaled depression last<extra_id_0> ,night
2,5.5926857,I remember that we all pitched in to buy the gift that we bought Mary<extra_id_0> ,at
3,1.3350933,I remember that we all pitched in to buy the gift that we bought Mary at<extra_id_0> ,the
4,5.295071,I remember that we all pitched in to buy the gift that we bought Mary at the<extra_id_0> ,last
5,3.566386,I remember that we all pitched in to buy the gift that we bought Mary at the last<extra_id_0> ,minute
6,4.334267,The newspaper reported that the critics reviewed the novel that provoked the famous author<extra_id_0> ,in
7,1.4319823,The newspaper reported that the critics reviewed the novel that provoked the famous author in<extra_id_0> ,the
8,5.0126233,The newspaper reported that the critics reviewed the novel that provoked the famous author in the<extra_id_0> ,press
9,9.947162,I know that the family bought the painting that depicted Monet<extra_id_0> ,sometime
10,5.6590915,I know that the family bought the painting that depicted Monet sometime<extra_id_0> ,last
11,0.5426756,I know that the family bought the painting that depicted Monet sometime last<extra_id_0> ,year
12,10.204756,You remember that the spy sold the instructions that showed how to operate the submarine<extra_id_0> ,much
13,3.7964659,You remember that the spy sold the instructions that showed how to operate the submarine much<extra_id_0> ,to
14,5.780047,You remember that the spy sold the instructions that showed how to operate the submarine much to<extra_id_0> ,our
15,6.0962157,You remember that the spy sold the instructions that showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.25191,She told me that he has had an allergy that is caused by peanuts<extra_id_0> ,ever
17,0.07158955,She told me that he has had an allergy that is caused by peanuts ever<extra_id_0> ,since
18,1.5764574,She told me that he has had an allergy that is caused by peanuts ever since<extra_id_0> ,he
19,0.4501065,She told me that he has had an allergy that is caused by peanuts ever since he<extra_id_0> ,was
20,4.718956,She told me that he has had an allergy that is caused by peanuts ever since he was<extra_id_0> ,young
21,7.94938,She knows that the doorman accepted the delivery that shocked Sarah<extra_id_0> ,last
22,4.5914044,She knows that the doorman accepted the delivery that shocked Sarah last<extra_id_0> ,Tuesday
23,3.2419782,We all remember that the mailman lost the package that Sarah described to Robert<extra_id_0> ,in
24,1.5141046,We all remember that the mailman lost the package that Sarah described to Robert in<extra_id_0> ,the
25,7.9237146,We all remember that the mailman lost the package that Sarah described to Robert in the<extra_id_0> ,holiday
26,6.996054,We all remember that the mailman lost the package that Sarah described to Robert in the holiday<extra_id_0> ,rush
27,7.4421816,My friend reported that we listened to the symphony that was dedicated to Mozart<extra_id_0> ,yesterday
28,3.680307,My friend reported that we listened to the symphony that was dedicated to Mozart yesterday<extra_id_0> ,night
29,7.5919776,I have an idea about that I saw the play that delighted the amateur comedian<extra_id_0> ,last
30,1.800112,I have an idea about that I saw the play that delighted the amateur comedian last<extra_id_0> ,night
31,8.072642,She can guess that my friend wrote a forward that introduced the new manuscript<extra_id_0> ,over
32,1.2540896,She can guess that my friend wrote a forward that introduced the new manuscript over<extra_id_0> ,the
33,3.9773726,She can guess that my friend wrote a forward that introduced the new manuscript over the<extra_id_0> ,weekend
34,11.533537,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar<extra_id_0> ,every
35,1.812045,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every<extra_id_0> ,time
36,0.40759173,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every time<extra_id_0> ,she
37,2.9348135,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every time she<extra_id_0> ,cooked
38,10.926924,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry<extra_id_0> ,late
39,1.4085416,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late<extra_id_0> ,in
40,1.0087342,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late in<extra_id_0> ,the
41,5.5713606,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late in the<extra_id_0> ,afternoon
42,7.8320913,I remember that the politician wrote a diatribe that criticized the mayor<extra_id_0> ,yesterday
43,4.174053,I remember that the politician wrote a diatribe that criticized the mayor yesterday<extra_id_0> ,night
44,8.928298,Our friend guessed that we saw a picture that showed the convict<extra_id_0> ,yesterday
45,5.680746,Our friend guessed that we saw a picture that showed the convict yesterday<extra_id_0> ,afternoon
46,6.717878,The mayor told me that the newspapers printed a photograph that shocked the public<extra_id_0> ,two
47,1.2774395,The mayor told me that the newspapers printed a photograph that shocked the public two<extra_id_0> ,days
48,1.222601,The mayor told me that the newspapers printed a photograph that shocked the public two days<extra_id_0> ,after
49,0.97258765,The mayor told me that the newspapers printed a photograph that shocked the public two days after<extra_id_0> ,the
50,7.1351476,The mayor told me that the newspapers printed a photograph that shocked the public two days after the<extra_id_0> ,battle
51,7.926635,My friend remembers that the monk penned a description that mocked abbey life<extra_id_0> ,over
52,1.9463998,My friend remembers that the monk penned a description that mocked abbey life over<extra_id_0> ,a
53,3.0792458,My friend remembers that the monk penned a description that mocked abbey life over a<extra_id_0> ,year
54,0.44934046,My friend remembers that the monk penned a description that mocked abbey life over a year<extra_id_0> ,ago
55,7.9515643,The newspaper said that I picked out the present that we gave Simon<extra_id_0> ,while
56,1.9256268,The newspaper said that I picked out the present that we gave Simon while<extra_id_0> ,I
57,1.426058,The newspaper said that I picked out the present that we gave Simon while I<extra_id_0> ,was
58,3.2543354,The newspaper said that I picked out the present that we gave Simon while I was<extra_id_0> ,on
59,1.7199601,The newspaper said that I picked out the present that we gave Simon while I was on<extra_id_0> ,vacation
60,9.672521,Our neighbor said that she won the argument that concerned childcare<extra_id_0> ,yesterday
61,6.9639807,My friend told me that he wrote a proposal that he will deliver to the board<extra_id_0> ,last
62,5.4123654,My friend told me that he wrote a proposal that he will deliver to the board last<extra_id_0> ,evening
63,6.8799124,She can not believe that we attended a conference that popularized cell evolution<extra_id_0> ,last
64,5.0416236,She can not believe that we attended a conference that popularized cell evolution last<extra_id_0> ,spring
65,9.111366,I know that your tears signaled an indication that signaled<extra_id_0> ,last
66,1.6864332,I know that your tears signaled an indication that signaled last<extra_id_0> ,night
67,4.013951,I remember that we all pitched in to buy the gift that we bought<extra_id_0> ,at
68,1.0312077,I remember that we all pitched in to buy the gift that we bought at<extra_id_0> ,the
69,5.355023,I remember that we all pitched in to buy the gift that we bought at the<extra_id_0> ,last
70,4.121928,I remember that we all pitched in to buy the gift that we bought at the last<extra_id_0> ,minute
71,5.5341554,The newspaper reported that the critics reviewed the novel that provoked<extra_id_0> ,in
72,1.331383,The newspaper reported that the critics reviewed the novel that provoked in<extra_id_0> ,the
73,4.943918,The newspaper reported that the critics reviewed the novel that provoked in the<extra_id_0> ,press
74,12.528439,I know that the family bought the painting that depicted<extra_id_0> ,sometime
75,6.8719115,I know that the family bought the painting that depicted sometime<extra_id_0> ,last
76,0.8368075,I know that the family bought the painting that depicted sometime last<extra_id_0> ,year
77,10.414,You remember that the spy sold the instructions that showed how to operate<extra_id_0> ,much
78,5.20195,You remember that the spy sold the instructions that showed how to operate much<extra_id_0> ,to
79,6.3278637,You remember that the spy sold the instructions that showed how to operate much to<extra_id_0> ,our
80,8.964235,You remember that the spy sold the instructions that showed how to operate much to our<extra_id_0> ,regret
81,11.137337,She told me that he has had an allergy that is caused by<extra_id_0> ,ever
82,2.623268,She told me that he has had an allergy that is caused by ever<extra_id_0> ,since
