,surprisals,prefix,continuation
0,6.2699566,The teacher realized what the student in the first year was studying for the test<extra_id_0> ,with
1,5.2550426,The teacher realized what the student in the first year was studying for the test with<extra_id_0> ,great
2,2.880689,The teacher realized what the student in the first year was studying for the test with great<extra_id_0> ,enthusiasm
3,2.1778646,The policeman discovered what the convict with the shaved head smuggled a gun<extra_id_0> ,into
4,0.85744923,The policeman discovered what the convict with the shaved head smuggled a gun into<extra_id_0> ,the
5,3.6418943,The policeman discovered what the convict with the shaved head smuggled a gun into the<extra_id_0> ,prison
6,4.958426,The shop owner realized what the waiter in the white jacket placed a candle<extra_id_0> ,near
7,0.8628175,The shop owner realized what the waiter in the white jacket placed a candle near<extra_id_0> ,the
8,2.767868,The shop owner realized what the waiter in the white jacket placed a candle near the<extra_id_0> ,table
9,5.388523,The committee asked what the banker from the big company sold a mortgage<extra_id_0> ,with
10,1.8091648,The committee asked what the banker from the big company sold a mortgage with<extra_id_0> ,faulty
11,3.660769,The committee asked what the banker from the big company sold a mortgage with faulty<extra_id_0> ,credit
12,4.7600355,The first mate said what the sailor in the rain jacket hauled a line<extra_id_0> ,with
13,6.075441,The first mate said what the sailor in the rain jacket hauled a line with<extra_id_0> ,all
14,2.8614516,The first mate said what the sailor in the rain jacket hauled a line with all<extra_id_0> ,his
15,7.2150364,The first mate said what the sailor in the rain jacket hauled a line with all his<extra_id_0> ,might
16,4.950589,The newspaper said what the soccer player from the rival team scored a goal<extra_id_0> ,during
17,0.5106896,The newspaper said what the soccer player from the rival team scored a goal during<extra_id_0> ,the
18,5.834669,The newspaper said what the soccer player from the rival team scored a goal during the<extra_id_0> ,championship
19,2.8677125,The husband saw what the maid from the new cleaning service broke a vase<extra_id_0> ,in
20,1.0665923,The husband saw what the maid from the new cleaning service broke a vase in<extra_id_0> ,the
21,6.1725583,The husband saw what the maid from the new cleaning service broke a vase in the<extra_id_0> ,hallway
22,5.4421453,The administrator discovered what the students who were all very diligent wrote about philosophy<extra_id_0> ,for
23,3.5145147,The administrator discovered what the students who were all very diligent wrote about philosophy for<extra_id_0> ,their
24,8.31319,The administrator discovered what the students who were all very diligent wrote about philosophy for their<extra_id_0> ,term
25,2.9176223,The administrator discovered what the students who were all very diligent wrote about philosophy for their term<extra_id_0> ,paper
26,0.9503391,My mother recalled what the fireman who only recently started working for the department rescued her cat<extra_id_0> ,from
27,3.5151722,My mother recalled what the fireman who only recently started working for the department rescued her cat from<extra_id_0> ,the
28,4.4921827,My mother recalled what the fireman who only recently started working for the department rescued her cat from the<extra_id_0> ,burning
29,2.2586164,My mother recalled what the fireman who only recently started working for the department rescued her cat from the burning<extra_id_0> ,building
30,4.7073784,Our friend said what the customer who had never owned a vehicle before bought the new car<extra_id_0> ,on
31,6.191295,Our friend said what the customer who had never owned a vehicle before bought the new car on<extra_id_0> ,credit
32,7.2444205,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve<extra_id_0> ,before
33,1.8663929,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve before<extra_id_0> ,the
34,3.401855,The memoir recounted what the tennis player who hoped to win the grand island tournament was thinking about her serve before the<extra_id_0> ,match
35,6.0890317,Your father noticed what the author who the fans adored  signed a copy of his book<extra_id_0> ,after
36,2.1375337,Your father noticed what the author who the fans adored  signed a copy of his book after<extra_id_0> ,the
37,5.627779,Your father noticed what the author who the fans adored  signed a copy of his book after the<extra_id_0> ,reading
38,4.529817,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo<extra_id_0> ,at
39,0.78250843,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo at<extra_id_0> ,the
40,2.5120401,The report described what the zoo keeper who was sleeping on the job lost track of a kangaroo at the<extra_id_0> ,zoo
41,5.44966,The reporter said what the citizens who cared about civic engagement talked about a new bill<extra_id_0> ,at
42,0.81955457,The reporter said what the citizens who cared about civic engagement talked about a new bill at<extra_id_0> ,the
43,5.393766,The reporter said what the citizens who cared about civic engagement talked about a new bill at the<extra_id_0> ,town
44,1.0247202,The reporter said what the citizens who cared about civic engagement talked about a new bill at the town<extra_id_0> ,hall
45,3.663077,The reporter said what the citizens who cared about civic engagement talked about a new bill at the town hall<extra_id_0> ,meeting
46,3.3104265,The assistant realized what the nurse in the white uniform comforted the patient<extra_id_0> ,in
47,1.2064408,The assistant realized what the nurse in the white uniform comforted the patient in<extra_id_0> ,the
48,6.010933,The assistant realized what the nurse in the white uniform comforted the patient in the<extra_id_0> ,waiting
49,0.07526447,The assistant realized what the nurse in the white uniform comforted the patient in the waiting<extra_id_0> ,room
50,2.6102207,Your friend said what the librarian in the thick plastic glasses  placed the book<extra_id_0> ,on
51,1.3820375,Your friend said what the librarian in the thick plastic glasses  placed the book on<extra_id_0> ,the
52,6.7532125,Your friend said what the librarian in the thick plastic glasses  placed the book on the<extra_id_0> ,wrong
53,2.8012214,Your friend said what the librarian in the thick plastic glasses  placed the book on the wrong<extra_id_0> ,shelf
54,9.509576,The witness realized what the lawyers in dark suits and ties shredded the documents<extra_id_0> ,late
55,3.1773114,The witness realized what the lawyers in dark suits and ties shredded the documents late<extra_id_0> ,at
56,0.22207041,The witness realized what the lawyers in dark suits and ties shredded the documents late at<extra_id_0> ,night
57,6.4551244,The article said what the chef who was originally from France prepared the soup<extra_id_0> ,before
58,1.8798404,The article said what the chef who was originally from France prepared the soup before<extra_id_0> ,the
59,4.260824,The article said what the chef who was originally from France prepared the soup before the<extra_id_0> ,dinner
60,10.893697,The article said what the chef who was originally from France prepared the soup before the dinner<extra_id_0> ,rush
61,5.2957363,The insurance company concluded what the taxi driver in the checkered cap hit the deer<extra_id_0> ,while
62,2.2196257,The insurance company concluded what the taxi driver in the checkered cap hit the deer while<extra_id_0> ,driving
63,11.769225,The insurance company concluded what the taxi driver in the checkered cap hit the deer while driving<extra_id_0> ,casually
