,surprisals,prefix,continuation
0,8.665492,I know that your tears signaled an indication that signaled depression<extra_id_0> ,last
1,1.9021554,I know that your tears signaled an indication that signaled depression last<extra_id_0> ,night
2,5.32776,I remember that we all pitched in to buy the gift that we bought Mary<extra_id_0> ,at
3,1.2848527,I remember that we all pitched in to buy the gift that we bought Mary at<extra_id_0> ,the
4,5.2773957,I remember that we all pitched in to buy the gift that we bought Mary at the<extra_id_0> ,last
5,3.5063887,I remember that we all pitched in to buy the gift that we bought Mary at the last<extra_id_0> ,minute
6,4.501207,The newspaper reported that the critics reviewed the novel that provoked the famous author<extra_id_0> ,in
7,1.5067927,The newspaper reported that the critics reviewed the novel that provoked the famous author in<extra_id_0> ,the
8,4.914101,The newspaper reported that the critics reviewed the novel that provoked the famous author in the<extra_id_0> ,press
9,9.478813,I know that the family bought the painting that depicted Monet<extra_id_0> ,sometime
10,5.6482687,I know that the family bought the painting that depicted Monet sometime<extra_id_0> ,last
11,0.4667794,I know that the family bought the painting that depicted Monet sometime last<extra_id_0> ,year
12,10.1531515,You remember that the spy sold the instructions that showed how to operate the submarine<extra_id_0> ,much
13,2.8614116,You remember that the spy sold the instructions that showed how to operate the submarine much<extra_id_0> ,to
14,5.41658,You remember that the spy sold the instructions that showed how to operate the submarine much to<extra_id_0> ,our
15,5.3671722,You remember that the spy sold the instructions that showed how to operate the submarine much to our<extra_id_0> ,regret
16,10.320862,She told me that he has had an allergy that is caused by peanuts<extra_id_0> ,ever
17,0.046066612,She told me that he has had an allergy that is caused by peanuts ever<extra_id_0> ,since
18,1.4733034,She told me that he has had an allergy that is caused by peanuts ever since<extra_id_0> ,he
19,0.47129574,She told me that he has had an allergy that is caused by peanuts ever since he<extra_id_0> ,was
20,4.7159624,She told me that he has had an allergy that is caused by peanuts ever since he was<extra_id_0> ,young
21,7.457453,She knows that the doorman accepted the delivery that shocked Sarah<extra_id_0> ,last
22,4.7281938,She knows that the doorman accepted the delivery that shocked Sarah last<extra_id_0> ,Tuesday
23,3.032276,We all remember that the mailman lost the package that Sarah described to Robert<extra_id_0> ,in
24,1.3945593,We all remember that the mailman lost the package that Sarah described to Robert in<extra_id_0> ,the
25,7.8255053,We all remember that the mailman lost the package that Sarah described to Robert in the<extra_id_0> ,holiday
26,6.834446,We all remember that the mailman lost the package that Sarah described to Robert in the holiday<extra_id_0> ,rush
27,6.8444285,My friend reported that we listened to the symphony that was dedicated to Mozart<extra_id_0> ,yesterday
28,3.4591866,My friend reported that we listened to the symphony that was dedicated to Mozart yesterday<extra_id_0> ,night
29,6.844074,I have an idea about that I saw the play that delighted the amateur comedian<extra_id_0> ,last
30,1.5090144,I have an idea about that I saw the play that delighted the amateur comedian last<extra_id_0> ,night
31,7.8713226,She can guess that my friend wrote a forward that introduced the new manuscript<extra_id_0> ,over
32,1.0930159,She can guess that my friend wrote a forward that introduced the new manuscript over<extra_id_0> ,the
33,3.6376207,She can guess that my friend wrote a forward that introduced the new manuscript over the<extra_id_0> ,weekend
34,11.380726,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar<extra_id_0> ,every
35,1.6621474,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every<extra_id_0> ,time
36,0.32618147,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every time<extra_id_0> ,she
37,2.9873912,The newspaper reported that she made the salad dressing from a mix that included oil and vinegar every time she<extra_id_0> ,cooked
38,10.920771,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry<extra_id_0> ,late
39,1.2437168,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late<extra_id_0> ,in
40,0.8669307,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late in<extra_id_0> ,the
41,5.559096,We recall that the blogger drafted a critique that was aimed at the fossil fuel industry late in the<extra_id_0> ,afternoon
42,7.916828,I remember that the politician wrote a diatribe that criticized the mayor<extra_id_0> ,yesterday
43,4.106473,I remember that the politician wrote a diatribe that criticized the mayor yesterday<extra_id_0> ,night
44,8.914058,Our friend guessed that we saw a picture that showed the convict<extra_id_0> ,yesterday
45,5.8061767,Our friend guessed that we saw a picture that showed the convict yesterday<extra_id_0> ,afternoon
46,6.5211005,The mayor told me that the newspapers printed a photograph that shocked the public<extra_id_0> ,two
47,1.2127119,The mayor told me that the newspapers printed a photograph that shocked the public two<extra_id_0> ,days
48,1.107882,The mayor told me that the newspapers printed a photograph that shocked the public two days<extra_id_0> ,after
